Subject,Method,batch_size,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_max_class_ratio,pred_num_present_classes,batch_index,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes,true_imbalance,dua_momentum,rotta_memory_occupancy,note_memory_occupancy,note_updated,note_loss,delta_loss,delta_used_samples
S5,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,36,0.5625,28.0,0.4375,0.5625,2,,,,64.0,1.0,0.5786707997322083,,
S5,NOTE,38,,,,,,,,,,,,,,,,,,,,,,4,11,0.2894736842105263,27.0,0.7105263157894737,0.7105263157894737,2,,,,64.0,0.0,,,
S5,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,37,0.578125,27.0,0.421875,0.578125,2,,,,,,,0.25131338834762573,2.0
S5,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,33,0.515625,31.0,0.484375,0.515625,2,,,,,,,0.043921180069446564,26.0
S5,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,24,0.375,40.0,0.625,0.625,2,,,,,,,0.14054831862449646,21.0
S5,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,36,0.5625,28.0,0.4375,0.5625,2,,,,,,,0.1715327650308609,16.0
S5,DELTA,38,,,,,,,,,,,,,,,,,,,,,,4,11,0.2894736842105263,27.0,0.7105263157894737,0.7105263157894737,2,,,,,,,0.1095123365521431,7.0
S6,DynaMixEMATent,64,0.002273234538733959,0.006538752932101488,0.006538752932101488,0.004265518393367529,0.9947807390671835,0.003257635053186053,0.0019616258796304464,0.0032640378743524767,0.41848018765449524,0.19999999999999996,0.0,0.006178130395710468,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,0,41,0.640625,23.0,0.359375,0.640625,2,0.140625,,,,,,,
S6,DynaMixEMATent,64,0.0018403524300083518,0.005340188276022673,0.005340188276022673,0.0034998359624296427,0.9924855638641527,0.0059123796530406135,0.0016020564828068018,0.0059218668181669765,0.7602522373199463,0.19999999999999996,0.0,0.0006187420221976936,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,1,35,0.546875,29.0,0.453125,0.546875,2,0.046875,,,,,,,
S6,DynaMixEMATent,64,0.00020831776782870293,0.0009670289582572877,0.0009670289582572877,0.0007587111904285848,0.9933093468981364,0.006400544414386455,0.0002901086874771863,0.006402401806771318,0.8221420906484127,0.19999999999999996,0.0,0.003762154607102275,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,2,22,0.34375,42.0,0.65625,0.65625,2,0.15625,,,,,,,
S6,DynaMixEMATent,62,0.0030968382488936186,0.007662567310035229,0.007662567310035229,0.004565729293972254,0.9876410494256617,0.010060180381327746,0.0022987701930105684,0.010083359708070061,1.2972212638705969,0.19999999999999996,0.0,0.004620259627699852,0.2,0.0,1.0,0.0,0.0,62.0,1.0,1.0,1.0,3,29,0.46774193548387094,33.0,0.532258064516129,0.532258064516129,2,0.032258064516129004,,,,,,,
S6,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,41,0.640625,23.0,0.359375,0.640625,2,,,,,,,,
S6,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,35,0.546875,29.0,0.453125,0.546875,2,,,,,,,,
S6,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,22,0.34375,42.0,0.65625,0.65625,2,,,,,,,,
S6,TEMA,62,,,,,,,,,,,,,,,,,,,,,,3,29,0.46774193548387094,33.0,0.532258064516129,0.532258064516129,2,,,,,,,,
S6,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,41,0.640625,23.0,0.359375,0.640625,2,,0.099,,,,,,
S6,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,35,0.546875,29.0,0.453125,0.546875,2,,0.09336,,,,,,
S6,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,22,0.34375,42.0,0.65625,0.65625,2,,0.0880584,,,,,,
S6,DUA,62,,,,,,,,,,,,,,,,,,,,,,3,29,0.46774193548387094,33.0,0.532258064516129,0.532258064516129,2,,0.083074896,,,,,,
S6,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,41,0.640625,23.0,0.359375,0.640625,2,,,57.0,,,,,
S6,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,35,0.546875,29.0,0.453125,0.546875,2,,,64.0,,,,,
S6,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,22,0.34375,42.0,0.65625,0.65625,2,,,64.0,,,,,
S6,RoTTA,62,,,,,,,,,,,,,,,,,,,,,,3,29,0.46774193548387094,33.0,0.532258064516129,0.532258064516129,2,,,64.0,,,,,
S6,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,41,0.640625,23.0,0.359375,0.640625,2,,,,64.0,1.0,0.6350038051605225,,
S6,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,35,0.546875,29.0,0.453125,0.546875,2,,,,64.0,1.0,0.6249396800994873,,
S6,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,22,0.34375,42.0,0.65625,0.65625,2,,,,64.0,1.0,0.6432372331619263,,
S6,NOTE,62,,,,,,,,,,,,,,,,,,,,,,3,29,0.46774193548387094,33.0,0.532258064516129,0.532258064516129,2,,,,64.0,0.0,,,
S6,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,41,0.640625,23.0,0.359375,0.640625,2,,,,,,,,0.0
S6,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,35,0.546875,29.0,0.453125,0.546875,2,,,,,,,0.22433705627918243,6.0
S6,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,22,0.34375,42.0,0.65625,0.65625,2,,,,,,,0.21963609755039215,13.0
S6,DELTA,62,,,,,,,,,,,,,,,,,,,,,,3,29,0.46774193548387094,33.0,0.532258064516129,0.532258064516129,2,,,,,,,0.22310827672481537,2.0
S7,DynaMixEMATent,64,0.013565139845013618,0.031946662813425064,0.031946662813425064,0.018381524831056595,0.9747214390605117,0.015694562095460853,0.00958399884402752,0.01584643430350763,2.044586420059204,0.19999999999999996,0.0,0.005526684690266848,0.2,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,0,52,0.8125,12.0,0.1875,0.8125,2,0.3125,,,,,,,
S7,DynaMixEMATent,64,0.02820644900202751,0.050411149859428406,0.050411149859428406,0.022204700857400894,0.9451441955028708,0.03973245953930072,0.015123344957828522,0.04034257420549725,5.270900011062622,0.19999999999999996,0.0,0.02397574670612812,0.2,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,1,31,0.484375,33.0,0.515625,0.515625,2,0.015625,,,,,,,
S7,DynaMixEMATent,64,0.0631709173321724,0.10735854506492615,0.10735854506492615,0.04418763518333435,0.8802090713130523,0.08758336516746992,0.032207563519477844,0.09049808808795401,12.141846895217896,0.19999999999999996,0.0,0.1297478973865509,0.2,0.0,1.0,63.0,0.984375,1.0,0.015625,0.984375,2.0,2,54,0.84375,10.0,0.15625,0.84375,2,0.34375,,,,,,,
S7,DynaMixEMATent,38,0.1772225797176361,0.37610188126564026,0.37610188126564026,0.19887931644916534,0.7216372293447578,0.16553220627555015,0.11283056437969208,0.18658465861124962,26.433718383312225,0.19999999999999996,1.0,0.49367257952690125,0.2,0.0,1.0,22.0,0.5789473684210527,16.0,0.42105263157894735,0.5789473684210527,2.0,3,27,0.7105263157894737,11.0,0.2894736842105263,0.7105263157894737,2,0.21052631578947367,,,,,,,
S7,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,52,0.8125,12.0,0.1875,0.8125,2,,,,,,,,
S7,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,,
S7,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,54,0.84375,10.0,0.15625,0.84375,2,,,,,,,,
S7,TEMA,38,,,,,,,,,,,,,,,,,,,,,,3,27,0.7105263157894737,11.0,0.2894736842105263,0.7105263157894737,2,,,,,,,,
S7,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,52,0.8125,12.0,0.1875,0.8125,2,,0.099,,,,,,
S7,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,31,0.484375,33.0,0.515625,0.515625,2,,0.09336,,,,,,
S7,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,54,0.84375,10.0,0.15625,0.84375,2,,0.0880584,,,,,,
S7,DUA,38,,,,,,,,,,,,,,,,,,,,,,3,27,0.7105263157894737,11.0,0.2894736842105263,0.7105263157894737,2,,0.083074896,,,,,,
S7,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,52,0.8125,12.0,0.1875,0.8125,2,,,61.0,,,,,
S7,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,31,0.484375,33.0,0.515625,0.515625,2,,,64.0,,,,,
S7,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,54,0.84375,10.0,0.15625,0.84375,2,,,64.0,,,,,
S7,RoTTA,38,,,,,,,,,,,,,,,,,,,,,,3,27,0.7105263157894737,11.0,0.2894736842105263,0.7105263157894737,2,,,64.0,,,,,
S7,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,52,0.8125,12.0,0.1875,0.8125,2,,,,64.0,1.0,0.4989229738712311,,
S7,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,31,0.484375,33.0,0.515625,0.515625,2,,,,64.0,1.0,0.5084252953529358,,
S7,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,54,0.84375,10.0,0.15625,0.84375,2,,,,64.0,1.0,0.4574923813343048,,
S7,NOTE,38,,,,,,,,,,,,,,,,,,,,,,3,27,0.7105263157894737,11.0,0.2894736842105263,0.7105263157894737,2,,,,64.0,0.0,,,
S7,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,52,0.8125,12.0,0.1875,0.8125,2,,,,,,,0.2726787328720093,13.0
S7,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,0.2049454003572464,16.0
S7,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,54,0.84375,10.0,0.15625,0.84375,2,,,,,,,0.23077081143856049,15.0
S7,DELTA,38,,,,,,,,,,,,,,,,,,,,,,3,27,0.7105263157894737,11.0,0.2894736842105263,0.7105263157894737,2,,,,,,,0.17530503869056702,21.0
S8,DynaMixEMATent,64,0.5813769698143005,0.997788667678833,0.997788667678833,0.41641169786453247,0.4254439731022938,0.27521942659405624,0.2993366003036499,0.3927983489837338,63.85847473144531,0.19999999999999996,1.0,0.3013540804386139,0.2,0.0,1.0,20.0,0.3125,44.0,0.6875,0.6875,2.0,0,52,0.8125,12.0,0.1875,0.8125,2,0.3125,,,,,,,
S8,DynaMixEMATent,64,0.007255891803652048,0.03262407332658768,0.03262407332658768,0.025368180125951767,0.5915306365827938,0.39868214141922986,0.009787221997976303,0.40262269915730686,65.94641542434692,0.19999999999999996,0.0,0.10589783638715744,0.2,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,1,9,0.140625,55.0,0.859375,0.859375,2,0.359375,,,,,,,
S8,DynaMixEMATent,64,0.5643763542175293,0.8268258571624756,0.8268258571624756,0.2624495327472687,0.2970954643675588,0.4548567784836985,0.24804775714874266,0.6049011527101371,118.86327028274536,0.19999999999999996,1.0,0.46535181999206543,0.2,0.0,1.0,31.0,0.484375,33.0,0.515625,0.515625,2.0,2,34,0.53125,30.0,0.46875,0.53125,2,0.03125,,,,,,,
S8,DynaMixEMATent,64,0.013029378838837147,0.06977394223213196,0.06977394223213196,0.056744564324617386,0.37356597989662066,0.6055018374337398,0.020932182669639587,0.6184472890598847,123.3288025856018,0.19999999999999996,0.0,0.516709566116333,0.2,0.0,1.0,62.0,0.96875,2.0,0.03125,0.96875,2.0,3,34,0.53125,30.0,0.46875,0.53125,2,0.03125,,,,,,,
S8,DynaMixEMATent,16,0.06586692482233047,0.25992366671562195,0.25992366671562195,0.19405674934387207,0.3405538735452156,0.5814690264400978,0.07797710001468658,0.6306448857716656,127.48758125305176,0.19999999999999996,1.0,0.4405643343925476,0.2,0.0,1.0,8.0,0.5,8.0,0.5,0.5,2.0,4,0,0.0,16.0,1.0,1.0,1,0.5,,,,,,,
S8,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,52,0.8125,12.0,0.1875,0.8125,2,,,,,,,,
S8,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,9,0.140625,55.0,0.859375,0.859375,2,,,,,,,,
S8,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,34,0.53125,30.0,0.46875,0.53125,2,,,,,,,,
S8,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,34,0.53125,30.0,0.46875,0.53125,2,,,,,,,,
S8,TEMA,16,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,16.0,1.0,1.0,1,,,,,,,,
S8,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,52,0.8125,12.0,0.1875,0.8125,2,,0.099,,,,,,
S8,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,9,0.140625,55.0,0.859375,0.859375,2,,0.09336,,,,,,
S8,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,34,0.53125,30.0,0.46875,0.53125,2,,0.0880584,,,,,,
S8,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,34,0.53125,30.0,0.46875,0.53125,2,,0.083074896,,,,,,
S8,DUA,16,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,16.0,1.0,1.0,1,,0.07839040223999999,,,,,,
S8,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,52,0.8125,12.0,0.1875,0.8125,2,,,55.0,,,,,
S8,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,9,0.140625,55.0,0.859375,0.859375,2,,,64.0,,,,,
S8,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,34,0.53125,30.0,0.46875,0.53125,2,,,64.0,,,,,
S8,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,34,0.53125,30.0,0.46875,0.53125,2,,,64.0,,,,,
S8,RoTTA,16,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,16.0,1.0,1.0,1,,,64.0,,,,,
S8,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,52,0.8125,12.0,0.1875,0.8125,2,,,,64.0,1.0,0.6408097147941589,,
S8,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,9,0.140625,55.0,0.859375,0.859375,2,,,,64.0,1.0,0.5727275013923645,,
S8,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,34,0.53125,30.0,0.46875,0.53125,2,,,,64.0,1.0,0.5075487494468689,,
S8,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,34,0.53125,30.0,0.46875,0.53125,2,,,,64.0,1.0,0.6308172345161438,,
S8,NOTE,16,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,16.0,1.0,1.0,1,,,,64.0,0.0,,,
S8,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,52,0.8125,12.0,0.1875,0.8125,2,,,,,,,,0.0
S8,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,9,0.140625,55.0,0.859375,0.859375,2,,,,,,,0.11864586919546127,40.0
S8,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,34,0.53125,30.0,0.46875,0.53125,2,,,,,,,0.07234056293964386,46.0
S8,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,34,0.53125,30.0,0.46875,0.53125,2,,,,,,,0.25603196024894714,22.0
S8,DELTA,16,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,16.0,1.0,1.0,1,,,,,,,0.15510813891887665,9.0
S9,DynaMixEMATent,64,0.16422954201698303,0.45153293013572693,0.45153293013572693,0.2873033881187439,0.6898203824522107,0.17471973850707123,0.13545987904071807,0.2020955815366956,28.898107528686523,0.19999999999999996,1.0,0.28279438614845276,0.2,0.0,1.0,8.0,0.125,56.0,0.875,0.875,2.0,0,63,0.984375,1.0,0.015625,0.984375,2,0.484375,,,,,,,
S9,DynaMixEMATent,64,0.17241880297660828,0.8088430166244507,0.8088430166244507,0.63642418384552,0.4032810400946936,0.3540660549179712,0.2426529049873352,0.4675083026654381,80.66406059265137,0.19999999999999996,1.0,0.5567732453346252,0.2,0.0,1.0,15.0,0.234375,49.0,0.765625,0.765625,2.0,1,37,0.578125,27.0,0.421875,0.578125,2,0.078125,,,,,,,
S9,DynaMixEMATent,64,0.24736681580543518,0.9496695399284363,0.9496695399284363,0.7023026943206787,0.2368432297261953,0.47825590829527376,0.2849008619785309,0.6687966505154916,141.4429111480713,0.19999999999999996,1.0,0.5324954986572266,0.2,0.0,1.0,51.0,0.796875,13.0,0.203125,0.796875,2.0,2,35,0.546875,29.0,0.453125,0.546875,2,0.046875,,,,,,,
S9,DynaMixEMATent,64,0.054389383643865585,0.21898597478866577,0.21898597478866577,0.16459660232067108,0.2773516951651223,0.656952512398278,0.06569579243659973,0.7031462633691482,155.4580135345459,0.19999999999999996,1.0,0.43182653188705444,0.2,0.0,1.0,1.0,0.015625,63.0,0.984375,0.984375,2.0,3,27,0.421875,37.0,0.578125,0.578125,2,0.078125,,,,,,,
S9,DynaMixEMATent,2,0.05708654597401619,0.9255936145782471,0.9255936145782471,0.8685070276260376,0.21134519143290104,0.5109767241936248,0.27767808437347413,0.7074085849249293,157.3092007637024,0.19999999999999996,1.0,0.6886886358261108,0.2,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,4,0,0.0,2.0,1.0,1.0,1,0.5,,,,,,,
S9,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,63,0.984375,1.0,0.015625,0.984375,2,,,,,,,,
S9,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,37,0.578125,27.0,0.421875,0.578125,2,,,,,,,,
S9,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,35,0.546875,29.0,0.453125,0.546875,2,,,,,,,,
S9,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,
S9,TEMA,2,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,2.0,1.0,1.0,1,,,,,,,,
S9,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,63,0.984375,1.0,0.015625,0.984375,2,,0.099,,,,,,
S9,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,37,0.578125,27.0,0.421875,0.578125,2,,0.09336,,,,,,
S9,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,35,0.546875,29.0,0.453125,0.546875,2,,0.0880584,,,,,,
S9,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,27,0.421875,37.0,0.578125,0.578125,2,,0.083074896,,,,,,
S9,DUA,2,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,2.0,1.0,1.0,1,,0.07839040223999999,,,,,,
S9,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,63,0.984375,1.0,0.015625,0.984375,2,,,60.0,,,,,
S9,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,37,0.578125,27.0,0.421875,0.578125,2,,,64.0,,,,,
S9,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,35,0.546875,29.0,0.453125,0.546875,2,,,64.0,,,,,
S9,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,27,0.421875,37.0,0.578125,0.578125,2,,,64.0,,,,,
S9,RoTTA,2,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,2.0,1.0,1.0,1,,,64.0,,,,,
S9,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,63,0.984375,1.0,0.015625,0.984375,2,,,,64.0,1.0,0.5808913707733154,,
S9,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,37,0.578125,27.0,0.421875,0.578125,2,,,,64.0,1.0,0.6178301572799683,,
S9,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,35,0.546875,29.0,0.453125,0.546875,2,,,,64.0,1.0,0.551203727722168,,
S9,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,27,0.421875,37.0,0.578125,0.578125,2,,,,64.0,1.0,0.6434135437011719,,
S9,NOTE,2,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,2.0,1.0,1.0,1,,,,64.0,0.0,,,
S9,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,63,0.984375,1.0,0.015625,0.984375,2,,,,,,,0.3283136188983917,7.0
S9,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,37,0.578125,27.0,0.421875,0.578125,2,,,,,,,0.20825354754924774,20.0
S9,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,35,0.546875,29.0,0.453125,0.546875,2,,,,,,,0.24539630115032196,24.0
S9,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,0.14624392986297607,33.0
S9,DELTA,2,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,2.0,1.0,1.0,1,,,,,,,0.05725211277604103,2.0
S10,DynaMixEMATent,64,0.0009746374562382698,0.005122745875269175,0.005122745875269175,0.004148108884692192,0.9959090121583658,0.0025541640790533817,0.0015368237625807523,0.002558095420883144,0.3278557360172272,0.19999999999999996,0.0,0.002789151156321168,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,0,30,0.46875,34.0,0.53125,0.53125,2,0.03125,,,,,,,
S10,DynaMixEMATent,64,0.0001601951225893572,0.0012387667084112763,0.0012387667084112763,0.0010785715421661735,0.9964538471283584,0.0031745228591181854,0.0003716300125233829,0.003175703045680822,0.40713680535554886,0.19999999999999996,0.0,0.0008722830098122358,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,1,55,0.859375,9.0,0.140625,0.859375,2,0.359375,,,,,,,
S10,DynaMixEMATent,64,0.0016332584200426936,0.006559998262673616,0.006559998262673616,0.004926739726215601,0.9916047446821868,0.0064272558390110705,0.001967999478802085,0.006439929617141127,0.8269766941666603,0.19999999999999996,0.0,0.004833135288208723,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,2,40,0.625,24.0,0.375,0.625,2,0.125,,,,,,,
S10,DynaMixEMATent,64,0.0010804259218275547,0.00328416028060019,0.00328416028060019,0.0022037343587726355,0.9909526068838964,0.008062145031923465,0.000985248084180057,0.008070096078624078,1.0371629521250725,0.19999999999999996,0.0,0.0012595437001436949,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,3,52,0.8125,12.0,0.1875,0.8125,2,0.3125,,,,,,,
S10,DynaMixEMATent,28,2.8402813768479973e-05,0.0002828438882716,0.0002828438882716,0.00025444108177907765,0.9917843698474439,0.008130776986074626,8.485316648148e-05,0.008131466966794898,1.0450825809966773,0.19999999999999996,0.0,0.0009569809189997613,0.2,0.0,1.0,0.0,0.0,28.0,1.0,1.0,1.0,4,5,0.17857142857142858,23.0,0.8214285714285714,0.8214285714285714,2,0.3214285714285714,,,,,,,
S10,TEMA,64,,,,,,,,,,,,,,,,,,,,,,0,30,0.46875,34.0,0.53125,0.53125,2,,,,,,,,
S10,TEMA,64,,,,,,,,,,,,,,,,,,,,,,1,55,0.859375,9.0,0.140625,0.859375,2,,,,,,,,
S10,TEMA,64,,,,,,,,,,,,,,,,,,,,,,2,40,0.625,24.0,0.375,0.625,2,,,,,,,,
S10,TEMA,64,,,,,,,,,,,,,,,,,,,,,,3,52,0.8125,12.0,0.1875,0.8125,2,,,,,,,,
S10,TEMA,28,,,,,,,,,,,,,,,,,,,,,,4,5,0.17857142857142858,23.0,0.8214285714285714,0.8214285714285714,2,,,,,,,,
S10,DUA,64,,,,,,,,,,,,,,,,,,,,,,0,30,0.46875,34.0,0.53125,0.53125,2,,0.099,,,,,,
S10,DUA,64,,,,,,,,,,,,,,,,,,,,,,1,55,0.859375,9.0,0.140625,0.859375,2,,0.09336,,,,,,
S10,DUA,64,,,,,,,,,,,,,,,,,,,,,,2,40,0.625,24.0,0.375,0.625,2,,0.0880584,,,,,,
S10,DUA,64,,,,,,,,,,,,,,,,,,,,,,3,52,0.8125,12.0,0.1875,0.8125,2,,0.083074896,,,,,,
S10,DUA,28,,,,,,,,,,,,,,,,,,,,,,4,5,0.17857142857142858,23.0,0.8214285714285714,0.8214285714285714,2,,0.07839040223999999,,,,,,
S10,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,0,30,0.46875,34.0,0.53125,0.53125,2,,,61.0,,,,,
S10,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,1,55,0.859375,9.0,0.140625,0.859375,2,,,64.0,,,,,
S10,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,2,40,0.625,24.0,0.375,0.625,2,,,64.0,,,,,
S10,RoTTA,64,,,,,,,,,,,,,,,,,,,,,,3,52,0.8125,12.0,0.1875,0.8125,2,,,64.0,,,,,
S10,RoTTA,28,,,,,,,,,,,,,,,,,,,,,,4,5,0.17857142857142858,23.0,0.8214285714285714,0.8214285714285714,2,,,64.0,,,,,
S10,NOTE,64,,,,,,,,,,,,,,,,,,,,,,0,30,0.46875,34.0,0.53125,0.53125,2,,,,64.0,1.0,0.556572437286377,,
S10,NOTE,64,,,,,,,,,,,,,,,,,,,,,,1,55,0.859375,9.0,0.140625,0.859375,2,,,,64.0,1.0,0.5702286958694458,,
S10,NOTE,64,,,,,,,,,,,,,,,,,,,,,,2,40,0.625,24.0,0.375,0.625,2,,,,64.0,1.0,0.5325007438659668,,
S10,NOTE,64,,,,,,,,,,,,,,,,,,,,,,3,52,0.8125,12.0,0.1875,0.8125,2,,,,64.0,1.0,0.4850805401802063,,
S10,NOTE,28,,,,,,,,,,,,,,,,,,,,,,4,5,0.17857142857142858,23.0,0.8214285714285714,0.8214285714285714,2,,,,64.0,0.0,,,
S10,DELTA,64,,,,,,,,,,,,,,,,,,,,,,0,30,0.46875,34.0,0.53125,0.53125,2,,,,,,,0.24457399547100067,10.0
S10,DELTA,64,,,,,,,,,,,,,,,,,,,,,,1,55,0.859375,9.0,0.140625,0.859375,2,,,,,,,0.31364041566848755,5.0
S10,DELTA,64,,,,,,,,,,,,,,,,,,,,,,2,40,0.625,24.0,0.375,0.625,2,,,,,,,0.15237155556678772,18.0
S10,DELTA,64,,,,,,,,,,,,,,,,,,,,,,3,52,0.8125,12.0,0.1875,0.8125,2,,,,,,,0.03722674027085304,29.0
S10,DELTA,28,,,,,,,,,,,,,,,,,,,,,,4,5,0.17857142857142858,23.0,0.8214285714285714,0.8214285714285714,2,,,,,,,0.08482112735509872,15.0
S11,DynaMixEMATent,64,0.04938223958015442,0.8649926781654358,0.8649926781654358,0.815610408782959,0.48050241813071326,0.25999977841965605,0.25949780344963075,0.35111277134742536,55.35953140258789,0.19999999999999996,1.0,0.6132300496101379,0.2,0.0,1.0,37.0,0.578125,27.0,0.421875,0.578125,2.0,0,42,0.65625,22.0,0.34375,0.65625,2,0.15625,,,,,,,
S11,DynaMixEMATent,64,0.0690837949514389,0.8186547160148621,0.8186547160148621,0.749570906162262,0.32509055900162875,0.42931302619391265,0.2455964148044586,0.5690760683257288,107.75343322753906,0.19999999999999996,1.0,0.6308006048202515,0.2,0.0,1.0,33.0,0.515625,31.0,0.484375,0.515625,2.0,1,2,0.03125,62.0,0.96875,0.96875,2,0.46875,,,,,,,
