Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S2,EMATentAdaptive,0.9948764443397522,0.9948764443397522,0.696918785572052,1,0.20153706669807436,0.5,0.29846293330192564,0.0,0.0,3,61,22,0.36065573770491804,39.0,0.639344262295082,0.639344262295082,2
S2,EmaTentGridS20E50B30M090,0.9914031624794006,0.9914031624794006,0.6842595338821411,1,0.2025790512561798,0.5,0.2974209487438202,0.0,0.0,0,64,50,0.78125,14.0,0.21875,0.78125,2
S2,EmaTentGridS20E50B30M090,0.9947489500045776,0.9947489500045776,0.6404727697372437,1,0.20157531499862671,0.5,0.29842468500137326,0.0,0.0,1,64,37,0.578125,27.0,0.421875,0.578125,2
S2,EmaTentGridS20E50B30M090,0.9699476361274719,0.9699476361274719,0.683814287185669,1,0.20901570916175843,0.5,0.29098429083824157,0.0,0.0,2,64,54,0.84375,10.0,0.15625,0.84375,2
S2,EmaTentGridS20E50B30M090,0.998939573764801,0.998939573764801,0.6861245632171631,1,0.2003181278705597,0.5,0.2996818721294403,0.0,0.0,3,61,22,0.36065573770491804,39.0,0.639344262295082,0.639344262295082,2
S2,EmaTentGridS20E50B30M095,0.9914031624794006,0.9914031624794006,0.6842595338821411,1,0.2025790512561798,0.5,0.2974209487438202,0.0,0.0,0,64,50,0.78125,14.0,0.21875,0.78125,2
S2,EmaTentGridS20E50B30M095,0.9952064752578735,0.9952064752578735,0.6396688222885132,1,0.20143805742263796,0.5,0.29856194257736207,0.0,0.0,1,64,37,0.578125,27.0,0.421875,0.578125,2
S2,EmaTentGridS20E50B30M095,0.964453399181366,0.964453399181366,0.6841932535171509,1,0.21066398024559022,0.5,0.28933601975440976,0.0,0.0,2,64,54,0.84375,10.0,0.15625,0.84375,2
S2,EmaTentGridS20E50B30M095,0.9997909665107727,0.9997909665107727,0.6784589886665344,1,0.2000627100467682,0.5,0.2999372899532318,0.0,0.0,3,61,22,0.36065573770491804,39.0,0.639344262295082,0.639344262295082,2
S2,EmaTentGridS10E50B40M085,0.9914031624794006,0.9914031624794006,0.6842595338821411,1,0.10343873500823975,0.5,0.39656126499176025,0.0,0.0,0,64,50,0.78125,14.0,0.21875,0.78125,2
S2,EmaTentGridS10E50B40M085,0.9948585629463196,0.9948585629463196,0.640903651714325,1,0.10205657482147218,0.5,0.3979434251785279,0.0,0.0,1,64,37,0.578125,27.0,0.421875,0.578125,2
S2,EmaTentGridS10E50B40M085,0.9777898192405701,0.9777898192405701,0.6849498748779297,1,0.10888407230377198,0.5,0.39111592769622805,0.0,0.0,2,64,54,0.84375,10.0,0.15625,0.84375,2
S2,EmaTentGridS10E50B40M085,0.9919840693473816,0.9919840693473816,0.6972705125808716,1,0.10320637226104737,0.5,0.39679362773895266,0.0,0.0,3,61,22,0.36065573770491804,39.0,0.639344262295082,0.639344262295082,2
S3,EMATentSafe,0.5883614420890808,0.5883614420890808,0.8604071140289307,1,0.5411638557910919,0.4,0.058836144208908085,0.0,0.0,0,64,50,0.78125,14.0,0.21875,0.78125,2
S3,EMATentSafe,0.45756664872169495,0.45756664872169495,0.9043681025505066,1,0.5542433351278305,0.4,0.0457566648721695,0.0,0.0,1,64,6,0.09375,58.0,0.90625,0.90625,2
S3,EMATentSafe,0.6440706253051758,0.6440706253051758,0.8441717624664307,1,0.5355929374694824,0.4,0.06440706253051758,0.0,0.0,2,64,43,0.671875,21.0,0.328125,0.671875,2
S3,EMATentSafe,0.6600250601768494,0.6600250601768494,0.8434978127479553,1,0.5339974939823151,0.4,0.06600250601768494,0.0,0.0,3,64,36,0.5625,28.0,0.4375,0.5625,2
S3,EMATentSafe,0.6106536984443665,0.6106536984443665,0.8496747612953186,1,0.5389346301555633,0.4,0.06106536984443665,0.0,0.0,4,11,11,1.0,,,1.0,1
