Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_max_class_ratio,pred_num_present_classes,true_imbalance
S8,DynaMixEMATent,,,,,,,,,,1,64,9,0.140625,55.0,0.859375,0.859375,2,0.007255891803652048,0.03262407332658768,0.03262407332658768,0.025368180125951767,0.5915306365827938,0.39868214141922986,0.009787221997976303,0.40262269915730686,65.94641542434692,0.19999999999999996,0.0,0.10589783638715744,0.2,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,0.359375
S8,DynaMixEMATent,,,,,,,,,,2,64,34,0.53125,30.0,0.46875,0.53125,2,0.5643763542175293,0.8268258571624756,0.8268258571624756,0.2624495327472687,0.2970954643675588,0.4548567784836985,0.24804775714874266,0.6049011527101371,118.86327028274536,0.19999999999999996,1.0,0.46535181999206543,0.2,0.0,1.0,31.0,0.484375,33.0,0.515625,0.515625,2.0,0.03125
S8,DynaMixEMATent,,,,,,,,,,3,64,34,0.53125,30.0,0.46875,0.53125,2,0.013029378838837147,0.06977394223213196,0.06977394223213196,0.056744564324617386,0.37356597989662066,0.6055018374337398,0.020932182669639587,0.6184472890598847,123.3288025856018,0.19999999999999996,0.0,0.516709566116333,0.2,0.0,1.0,62.0,0.96875,2.0,0.03125,0.96875,2.0,0.03125
S8,DynaMixEMATent,,,,,,,,,,4,16,0,0.0,16.0,1.0,1.0,1,0.06586692482233047,0.25992366671562195,0.25992366671562195,0.19405674934387207,0.3405538735452156,0.5814690264400978,0.07797710001468658,0.6306448857716656,127.48758125305176,0.19999999999999996,1.0,0.4405643343925476,0.2,0.0,1.0,8.0,0.5,8.0,0.5,0.5,2.0,0.5
S9,EMATent,0.45153293013572693,0.45153293013572693,0.914371907711029,1.0,0.3645401209592819,0.5,0.13545987904071807,0.0,0.0,0,64,63,0.984375,1.0,0.015625,0.984375,2,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.9149922728538513,0.9149922728538513,0.7417773008346558,1.0,0.2255023181438446,0.5,0.27449768185615536,0.0,0.0,1,64,37,0.578125,27.0,0.421875,0.578125,2,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.9576489925384521,0.9576489925384521,0.7494685053825378,1.0,0.21270530223846437,0.5,0.28729469776153566,0.0,0.0,2,64,35,0.546875,29.0,0.453125,0.546875,2,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.3148047626018524,0.3148047626018524,0.9431516528129578,1.0,0.4055585712194443,0.5,0.09444142878055573,0.0,0.0,3,64,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.9989030957221985,0.9989030957221985,0.5339577198028564,1.0,0.20032907128334046,0.5,0.2996709287166595,0.0,0.0,4,2,0,0.0,2.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S9,DynaMixEMATent,,,,,,,,,,0,64,63,0.984375,1.0,0.015625,0.984375,2,0.16422954201698303,0.45153293013572693,0.45153293013572693,0.2873033881187439,0.6898203824522107,0.17471973850707123,0.13545987904071807,0.2020955815366956,28.898107528686523,0.19999999999999996,1.0,0.28279438614845276,0.2,0.0,1.0,8.0,0.125,56.0,0.875,0.875,2.0,0.484375
S9,DynaMixEMATent,,,,,,,,,,1,64,37,0.578125,27.0,0.421875,0.578125,2,0.17241880297660828,0.8088430166244507,0.8088430166244507,0.63642418384552,0.4032810400946936,0.3540660549179712,0.2426529049873352,0.4675083026654381,80.66406059265137,0.19999999999999996,1.0,0.5567732453346252,0.2,0.0,1.0,15.0,0.234375,49.0,0.765625,0.765625,2.0,0.078125
S9,DynaMixEMATent,,,,,,,,,,2,64,35,0.546875,29.0,0.453125,0.546875,2,0.24736681580543518,0.9496695399284363,0.9496695399284363,0.7023026943206787,0.2368432297261953,0.47825590829527376,0.2849008619785309,0.6687966505154916,141.4429111480713,0.19999999999999996,1.0,0.5324954986572266,0.2,0.0,1.0,51.0,0.796875,13.0,0.203125,0.796875,2.0,0.046875
S9,DynaMixEMATent,,,,,,,,,,3,64,27,0.421875,37.0,0.578125,0.578125,2,0.054389383643865585,0.21898597478866577,0.21898597478866577,0.16459660232067108,0.2773516951651223,0.656952512398278,0.06569579243659973,0.7031462633691482,155.4580135345459,0.19999999999999996,1.0,0.43182653188705444,0.2,0.0,1.0,1.0,0.015625,63.0,0.984375,0.984375,2.0,0.078125
S9,DynaMixEMATent,,,,,,,,,,4,2,0,0.0,2.0,1.0,1.0,1,0.05708654597401619,0.9255936145782471,0.9255936145782471,0.8685070276260376,0.21134519143290104,0.5109767241936248,0.27767808437347413,0.7074085849249293,157.3092007637024,0.19999999999999996,1.0,0.6886886358261108,0.2,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.5
S10,EMATent,0.005122745875269175,0.005122745875269175,0.9995972514152527,0.0,0.49846317623741926,0.5,0.0015368237625807523,0.0,0.0,0,64,30,0.46875,34.0,0.53125,0.53125,2,,,,,,,,,,,,,,,,,,,,,,
S10,EMATent,0.03625921532511711,0.03625921532511711,0.9961705207824707,0.0,0.48912223540246486,0.5,0.010877764597535132,0.0,0.0,1,64,55,0.859375,9.0,0.140625,0.859375,2,,,,,,,,,,,,,,,,,,,,,,
S10,EMATent,0.599772036075592,0.599772036075592,0.9240038990974426,1.0,0.3200683891773224,0.5,0.1799316108226776,0.0,0.0,2,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,
S10,EMATent,0.2970828413963318,0.2970828413963318,0.957983136177063,1.0,0.41087514758110044,0.5,0.08912485241889953,0.0,0.0,3,64,52,0.8125,12.0,0.1875,0.8125,2,,,,,,,,,,,,,,,,,,,,,,
S10,EMATent,0.6601600646972656,0.6601600646972656,0.8328881859779358,1.0,0.3019519805908203,0.5,0.19804801940917968,0.0,0.0,4,28,5,0.17857142857142858,23.0,0.8214285714285714,0.8214285714285714,2,,,,,,,,,,,,,,,,,,,,,,
S10,DynaMixEMATent,,,,,,,,,,0,64,30,0.46875,34.0,0.53125,0.53125,2,0.0009746374562382698,0.005122745875269175,0.005122745875269175,0.004148108884692192,0.9959090121583658,0.0025541640790533817,0.0015368237625807523,0.002558095420883144,0.3278557360172272,0.19999999999999996,0.0,0.002789151156321168,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,0.03125
S10,DynaMixEMATent,,,,,,,,,,1,64,55,0.859375,9.0,0.140625,0.859375,2,0.0001601951225893572,0.0012387667084112763,0.0012387667084112763,0.0010785715421661735,0.9964538471283584,0.0031745228591181854,0.0003716300125233829,0.003175703045680822,0.40713680535554886,0.19999999999999996,0.0,0.0008722830098122358,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,0.359375
S10,DynaMixEMATent,,,,,,,,,,2,64,40,0.625,24.0,0.375,0.625,2,0.0016332584200426936,0.006559998262673616,0.006559998262673616,0.004926739726215601,0.9916047446821868,0.0064272558390110705,0.001967999478802085,0.006439929617141127,0.8269766941666603,0.19999999999999996,0.0,0.004833135288208723,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,0.125
S10,DynaMixEMATent,,,,,,,,,,3,64,52,0.8125,12.0,0.1875,0.8125,2,0.0010804259218275547,0.00328416028060019,0.00328416028060019,0.0022037343587726355,0.9909526068838964,0.008062145031923465,0.000985248084180057,0.008070096078624078,1.0371629521250725,0.19999999999999996,0.0,0.0012595437001436949,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,0.3125
S10,DynaMixEMATent,,,,,,,,,,4,28,5,0.17857142857142858,23.0,0.8214285714285714,0.8214285714285714,2,2.8402813768479973e-05,0.0002828438882716,0.0002828438882716,0.00025444108177907765,0.9917843698474439,0.008130776986074626,8.485316648148e-05,0.008131466966794898,1.0450825809966773,0.19999999999999996,0.0,0.0009569809189997613,0.2,0.0,1.0,0.0,0.0,28.0,1.0,1.0,1.0,0.3214285714285714
S11,EMATent,0.8649926781654358,0.8649926781654358,0.7205193042755127,1.0,0.24050219655036928,0.5,0.25949780344963075,0.0,0.0,0,64,42,0.65625,22.0,0.34375,0.65625,2,,,,,,,,,,,,,,,,,,,,,,
S11,EMATent,0.9110899567604065,0.9110899567604065,0.6943949460983276,1.0,0.22667301297187806,0.5,0.2733269870281219,0.0,0.0,1,64,2,0.03125,62.0,0.96875,0.96875,2,,,,,,,,,,,,,,,,,,,,,,
S11,EMATent,0.7166064977645874,0.7166064977645874,0.8026449680328369,1.0,0.2850180506706238,0.5,0.21498194932937623,0.0,0.0,2,64,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,,,,,,,,,,,,,,,
S11,EMATent,0.8422386050224304,0.8422386050224304,0.730437159538269,1.0,0.2473284184932709,0.5,0.25267158150672914,0.0,0.0,3,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,
S11,EMATent,0.864475429058075,0.864475429058075,0.7319895029067993,1.0,0.24065737128257753,0.5,0.2593426287174225,0.0,0.0,4,44,27,0.6136363636363636,17.0,0.38636363636363635,0.6136363636363636,2,,,,,,,,,,,,,,,,,,,,,,
S11,DynaMixEMATent,,,,,,,,,,0,64,42,0.65625,22.0,0.34375,0.65625,2,0.04938223958015442,0.8649926781654358,0.8649926781654358,0.815610408782959,0.48050241813071326,0.25999977841965605,0.25949780344963075,0.35111277134742536,55.35953140258789,0.19999999999999996,1.0,0.6132300496101379,0.2,0.0,1.0,37.0,0.578125,27.0,0.421875,0.578125,2.0,0.15625
S11,DynaMixEMATent,,,,,,,,,,1,64,2,0.03125,62.0,0.96875,0.96875,2,0.0690837949514389,0.8186547160148621,0.8186547160148621,0.749570906162262,0.32509055900162875,0.42931302619391265,0.2455964148044586,0.5690760683257288,107.75343322753906,0.19999999999999996,1.0,0.6308006048202515,0.2,0.0,1.0,33.0,0.515625,31.0,0.484375,0.515625,2.0,0.46875
S11,DynaMixEMATent,,,,,,,,,,2,64,27,0.421875,37.0,0.578125,0.578125,2,0.05155239999294281,0.5995730757713318,0.5995730757713318,0.5480206608772278,0.26187054664409376,0.5582575306245068,0.17987192273139954,0.6806955475585694,146.1261100769043,0.19999999999999996,1.0,0.6316549777984619,0.2,0.0,1.0,40.0,0.625,24.0,0.375,0.625,2.0,0.078125
S11,DynaMixEMATent,,,,,,,,,,3,64,26,0.40625,38.0,0.59375,0.59375,2,0.05208653584122658,0.6440081000328064,0.6440081000328064,0.5919215679168701,0.18669168431040428,0.6201058856797538,0.1932024300098419,0.768601578320716,187.3426284790039,0.19999999999999996,1.0,0.6763185262680054,0.2,0.0,1.0,23.0,0.359375,41.0,0.640625,0.640625,2.0,0.09375
S11,DynaMixEMATent,,,,,,,,,,4,44,27,0.6136363636363636,17.0,0.38636363636363635,0.6136363636363636,2,0.03750760853290558,0.41430965065956116,0.41430965065956116,0.3768020272254944,0.1757387385962961,0.6999683662058356,0.12429289519786835,0.7993179024897774,205.5722531080246,0.19999999999999996,1.0,0.6638749241828918,0.2,0.0,1.0,15.0,0.3409090909090909,29.0,0.6590909090909091,0.6590909090909091,2.0,0.11363636363636365
S12,EMATent,0.6405250430107117,0.6405250430107117,0.8394060134887695,1.0,0.3078424870967865,0.5,0.1921575129032135,0.0,0.0,0,64,37,0.578125,27.0,0.421875,0.578125,2,,,,,,,,,,,,,,,,,,,,,,
S12,EMATent,0.7517622113227844,0.7517622113227844,0.7865943908691406,1.0,0.2744713366031647,0.5,0.2255286633968353,0.0,0.0,1,64,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,,,,,,,,,,,,,,,,
S12,EMATent,0.5000348091125488,0.5000348091125488,0.8899606466293335,1.0,0.3499895572662354,0.5,0.15001044273376465,0.0,0.0,2,64,38,0.59375,26.0,0.40625,0.59375,2,,,,,,,,,,,,,,,,,,,,,,
S12,EMATent,0.9379288554191589,0.9379288554191589,0.6739659905433655,1.0,0.21862134337425232,0.5,0.2813786566257477,0.0,0.0,3,56,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,,,,,,,,,,,,,,,,,,,,,,
S12,DynaMixEMATent,,,,,,,,,,0,64,37,0.578125,27.0,0.421875,0.578125,2,0.07644297927618027,0.6405250430107117,0.6405250430107117,0.5640820860862732,0.5864600655228538,0.22138242157393276,0.1921575129032135,0.27404156764462084,40.99360275268555,0.19999999999999996,1.0,0.6082090139389038,0.2,0.0,1.0,58.0,0.90625,6.0,0.09375,0.90625,2.0,0.078125
S12,DynaMixEMATent,,,,,,,,,,1,64,31,0.484375,33.0,0.515625,0.515625,2,0.06467889249324799,0.5762441158294678,0.5762441158294678,0.5115652084350586,0.4501466358420069,0.37698012940915276,0.17287323474884034,0.45577068140780275,77.87322616577148,0.19999999999999996,1.0,0.6318060159683228,0.2,0.0,1.0,48.0,0.75,16.0,0.25,0.75,2.0,0.015625
S12,DynaMixEMATent,,,,,,,,,,2,64,38,0.59375,26.0,0.40625,0.59375,2,0.056695371866226196,0.34557557106018066,0.34557557106018066,0.28888019919395447,0.41040041435808977,0.485926914323856,0.1036726713180542,0.5421310929327728,99.99006271362305,0.19999999999999996,1.0,0.5057340264320374,0.2,0.0,1.0,61.0,0.953125,3.0,0.046875,0.953125,2.0,0.09375
S12,DynaMixEMATent,,,,,,,,,,3,56,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2,0.06677411496639252,0.46179619431495667,0.46179619431495667,0.39502209424972534,0.3222803276582379,0.5391808140472751,0.138538858294487,0.6258910448123172,125.85064959526062,0.19999999999999996,1.0,0.651346743106842,0.2,0.0,1.0,8.0,0.14285714285714285,48.0,0.8571428571428571,0.8571428571428571,2.0,0.1428571428571429
S13,EMATent,0.9381878972053528,0.9381878972053528,0.7188623547554016,1.0,0.21854363083839418,0.5,0.2814563691616058,0.0,0.0,0,64,60,0.9375,4.0,0.0625,0.9375,2,,,,,,,,,,,,,,,,,,,,,,
S13,EMATent,0.9791770577430725,0.9791770577430725,0.7783903479576111,1.0,0.20624688267707825,0.5,0.29375311732292175,0.0,0.0,1,64,25,0.390625,39.0,0.609375,0.609375,2,,,,,,,,,,,,,,,,,,,,,,
S13,EMATent,0.9915527105331421,0.9915527105331421,0.6715999841690063,1.0,0.2025341868400574,0.5,0.29746581315994264,0.0,0.0,2,64,54,0.84375,10.0,0.15625,0.84375,2,,,,,,,,,,,,,,,,,,,,,,
S13,EMATent,0.9812530875205994,0.9812530875205994,0.722773015499115,1.0,0.2056240737438202,0.5,0.2943759262561798,0.0,0.0,3,64,50,0.78125,14.0,0.21875,0.78125,2,,,,,,,,,,,,,,,,,,,,,,
S13,EMATent,0.5275098085403442,0.5275098085403442,0.8806429505348206,1.0,0.34174705743789674,0.5,0.15825294256210326,0.0,0.0,4,21,0,0.0,21.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S13,DynaMixEMATent,,,,,,,,,,0,64,60,0.9375,4.0,0.0625,0.9375,2,0.15520548820495605,0.9381878972053528,0.9381878972053528,0.7829824090003967,0.44949848341558746,0.26904514742280666,0.2814563691616058,0.3744311909200082,60.04402542114258,0.19999999999999996,1.0,0.6240681409835815,0.2,0.0,1.0,40.0,0.625,24.0,0.375,0.625,2.0,0.4375
S13,DynaMixEMATent,,,,,,,,,,1,64,25,0.390625,39.0,0.609375,0.609375,2,0.37286803126335144,0.9486055374145508,0.9486055374145508,0.5757375359535217,0.27851467291266696,0.4369036658629678,0.28458166122436523,0.6106967660497544,120.75477981567383,0.19999999999999996,1.0,0.595121443271637,0.2,0.0,1.0,32.0,0.5,32.0,0.5,0.5,2.0,0.109375
S13,DynaMixEMATent,,,,,,,,,,2,64,54,0.84375,10.0,0.15625,0.84375,2,0.25753524899482727,0.9532729983329773,0.9532729983329773,0.6957377791404724,0.1725824505329614,0.5414356499671454,0.28598189949989317,0.758294011857567,181.76425170898438,0.19999999999999996,1.0,0.6428189277648926,0.2,0.0,1.0,31.0,0.484375,33.0,0.515625,0.515625,2.0,0.34375
S13,DynaMixEMATent,,,,,,,,,,3,64,50,0.78125,14.0,0.21875,0.78125,2,0.21684381365776062,0.9982409477233887,0.9982409477233887,0.7813971638679504,0.10278919497275016,0.5977385207102333,0.2994722843170166,0.8532689104633994,245.65167236328125,0.19999999999999996,1.0,0.6303536295890808,0.2,0.0,1.0,39.0,0.609375,25.0,0.390625,0.609375,2.0,0.28125
S13,DynaMixEMATent,,,,,,,,,,4,21,0,0.0,21.0,1.0,1.0,1,0.13485142588615417,0.6235175728797913,0.6235175728797913,0.4886661767959595,0.10768535335048723,0.7052593747855754,0.18705527186393736,0.867536685307757,258.74554139375687,0.19999999999999996,1.0,0.5799283385276794,0.2,0.0,1.0,9.0,0.42857142857142855,12.0,0.5714285714285714,0.5714285714285714,2.0,0.5
S14,EMATent,0.787446141242981,0.787446141242981,0.8478305339813232,1.0,0.2637661576271057,0.5,0.23623384237289427,0.0,0.0,0,64,49,0.765625,15.0,0.234375,0.765625,2,,,,,,,,,,,,,,,,,,,,,,
S14,EMATent,0.6340101957321167,0.6340101957321167,0.8412889838218689,1.0,0.309796941280365,0.5,0.190203058719635,0.0,0.0,1,64,46,0.71875,18.0,0.28125,0.71875,2,,,,,,,,,,,,,,,,,,,,,,
S14,EMATent,0.7136307954788208,0.7136307954788208,0.8084434866905212,1.0,0.28591076135635374,0.5,0.21408923864364623,0.0,0.0,2,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,
S14,EMATent,0.6319868564605713,0.6319868564605713,0.8409688472747803,1.0,0.3104039430618286,0.5,0.1895960569381714,0.0,0.0,3,52,52,1.0,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S14,DynaMixEMATent,,,,,,,,,,0,64,49,0.765625,15.0,0.234375,0.765625,2,0.26944461464881897,0.787446141242981,0.787446141242981,0.5180014967918396,0.5151914583122188,0.24857469931488696,0.23623384237289427,0.32545916944941256,50.39655303955078,0.19999999999999996,1.0,0.5779858827590942,0.2,0.0,1.0,48.0,0.75,16.0,0.25,0.75,2.0,0.265625
S14,DynaMixEMATent,,,,,,,,,,1,64,46,0.71875,18.0,0.28125,0.71875,2,0.0723513811826706,0.5302473902702332,0.5302473902702332,0.45789599418640137,0.43513513660754627,0.4057906463113838,0.15907421708106995,0.4825522710254494,84.3323860168457,0.19999999999999996,1.0,0.5551079511642456,0.2,0.0,1.0,62.0,0.96875,2.0,0.03125,0.96875,2.0,0.21875
S14,DynaMixEMATent,,,,,,,,,,2,64,26,0.40625,38.0,0.59375,0.59375,2,0.08586663752794266,0.5148074626922607,0.5148074626922607,0.4289408028125763,0.33823671307999315,0.5073210481123286,0.1544422388076782,0.5999839057676613,117.28006362915039,0.19999999999999996,1.0,0.5939079523086548,0.2,0.0,1.0,60.0,0.9375,4.0,0.0625,0.9375,2.0,0.09375
S14,DynaMixEMATent,,,,,,,,,,3,52,52,1.0,,,1.0,1,0.047622811049222946,0.3674068748950958,0.3674068748950958,0.3197840750217438,0.3065749875914455,0.5832029499400257,0.11022206246852874,0.6554477531304241,136.38522112369537,0.19999999999999996,1.0,0.5899473428726196,0.2,0.0,1.0,52.0,1.0,0.0,0.0,1.0,1.0,0.0
S15,EMATent,0.9924653768539429,0.9924653768539429,0.6455974578857422,1.0,0.20226038694381715,0.5,0.29773961305618285,0.0,0.0,0,64,50,0.78125,14.0,0.21875,0.78125,2,,,,,,,,,,,,,,,,,,,,,,
S15,EMATent,0.9586362838745117,0.9586362838745117,0.7213993668556213,1.0,0.2124091148376465,0.5,0.2875908851623535,0.0,0.0,1,64,55,0.859375,9.0,0.140625,0.859375,2,,,,,,,,,,,,,,,,,,,,,,
S15,EMATent,0.7463338375091553,0.7463338375091553,0.8026232123374939,1.0,0.2760998487472534,0.5,0.22390015125274657,0.0,0.0,2,64,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,,,,,,,,,,,,,,,,
S15,EMATent,0.628844141960144,0.628844141960144,0.8490086197853088,1.0,0.3113467574119568,0.5,0.1886532425880432,0.0,0.0,3,64,58,0.90625,6.0,0.09375,0.90625,2,,,,,,,,,,,,,,,,,,,,,,
S15,EMATent,0.7876858711242676,0.7876858711242676,0.7767266035079956,1.0,0.26369423866271974,0.5,0.23630576133728026,0.0,0.0,4,64,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,,,,,,,,,,,,,,,,
S15,DynaMixEMATent,,,,,,,,,,0,64,50,0.78125,14.0,0.21875,0.78125,2,0.08713758736848831,0.9924653768539429,0.9924653768539429,0.9053277373313904,0.42755014014871706,0.27471024679510003,0.29773961305618285,0.39118004076894863,63.517784118652344,0.19999999999999996,1.0,0.640787661075592,0.2,0.0,1.0,38.0,0.59375,26.0,0.40625,0.59375,2.0,0.28125
S15,DynaMixEMATent,,,,,,,,,,1,64,55,0.859375,9.0,0.140625,0.859375,2,0.17151279747486115,0.93272864818573,0.93272864818573,0.76121586561203,0.2750371336212029,0.4451442719230781,0.279818594455719,0.6181002015549928,123.21241760253906,0.19999999999999996,1.0,0.592334508895874,0.2,0.0,1.0,51.0,0.796875,13.0,0.203125,0.796875,2.0,0.359375
S15,DynaMixEMATent,,,,,,,,,,2,64,29,0.453125,35.0,0.546875,0.546875,2,0.07332299649715424,0.7633976936340332,0.7633976936340332,0.6900746822357178,0.2010125755433649,0.5699681163664251,0.22901930809020996,0.739276770932566,172.0698699951172,0.19999999999999996,1.0,0.46234235167503357,0.2,0.0,1.0,17.0,0.265625,47.0,0.734375,0.734375,2.0,0.046875
S15,DynaMixEMATent,,,,,,,,,,3,64,58,0.90625,6.0,0.09375,0.90625,2,0.05138682574033737,0.6772376298904419,0.6772376298904419,0.6258507966995239,0.14807591245560459,0.6487527985772629,0.20317128896713257,0.8141684525101195,215.41307830810547,0.19999999999999996,1.0,0.46450260281562805,0.2,0.0,1.0,20.0,0.3125,44.0,0.6875,0.6875,2.0,0.40625
S15,DynaMixEMATent,,,,,,,,,,4,64,29,0.453125,35.0,0.546875,0.546875,2,0.050396934151649475,0.6592943668365479,0.6592943668365479,0.6088974475860596,0.10721226644588412,0.6949994235031516,0.19778831005096434,0.8663541459328581,257.60791778564453,0.19999999999999996,1.0,0.4731329381465912,0.2,0.0,1.0,34.0,0.53125,30.0,0.46875,0.53125,2.0,0.046875
S16,EMATent,0.9766702055931091,0.9766702055931091,0.7696018815040588,1.0,0.20699893832206728,0.5,0.2930010616779327,0.0,0.0,0,64,60,0.9375,4.0,0.0625,0.9375,2,,,,,,,,,,,,,,,,,,,,,,
S16,EMATent,0.5996695160865784,0.5996695160865784,0.8661725521087646,1.0,0.3200991451740265,0.5,0.1799008548259735,0.0,0.0,1,64,49,0.765625,15.0,0.234375,0.765625,2,,,,,,,,,,,,,,,,,,,,,,
S16,EMATent,0.7740891575813293,0.7740891575813293,0.7742932438850403,1.0,0.2677732527256012,0.5,0.2322267472743988,0.0,0.0,2,64,3,0.046875,61.0,0.953125,0.953125,2,,,,,,,,,,,,,,,,,,,,,,
S16,EMATent,0.7208412289619446,0.7208412289619446,0.8062164783477783,1.0,0.2837476313114166,0.5,0.21625236868858336,0.0,0.0,3,29,27,0.9310344827586207,2.0,0.06896551724137931,0.9310344827586207,2,,,,,,,,,,,,,,,,,,,,,,
S16,DynaMixEMATent,,,,,,,,,,0,64,60,0.9375,4.0,0.0625,0.9375,2,0.24880962073802948,0.9766702055931091,0.9766702055931091,0.7278605699539185,0.43384792151348855,0.27315101680857873,0.2930010616779327,0.3863527963095005,62.506893157958984,0.19999999999999996,1.0,0.6007242202758789,0.2,0.0,1.0,22.0,0.34375,42.0,0.65625,0.65625,2.0,0.4375
S16,DynaMixEMATent,,,,,,,,,,1,64,49,0.765625,15.0,0.234375,0.765625,2,0.12504321336746216,0.6347029805183411,0.6347029805183411,0.5096597671508789,0.3617090824766794,0.44788002336781835,0.1904108941555023,0.5532189355495665,103.12788391113281,0.19999999999999996,1.0,0.4076771140098572,0.2,0.0,1.0,63.0,0.984375,1.0,0.015625,0.984375,2.0,0.265625
S16,DynaMixEMATent,,,,,,,,,,2,64,3,0.046875,61.0,0.953125,0.953125,2,0.07632353901863098,0.6475870013237,0.6475870013237,0.5712634325027466,0.26041096917606993,0.54531293042682,0.19427610039711,0.6767987528923787,144.5734519958496,0.19999999999999996,1.0,0.529268205165863,0.2,0.0,1.0,47.0,0.734375,17.0,0.265625,0.734375,2.0,0.453125
S16,DynaMixEMATent,,,,,,,,,,3,29,27,0.9310344827586207,2.0,0.06896551724137931,0.9310344827586207,2,0.07975076138973236,0.612037718296051,0.612037718296051,0.5322869420051575,0.22969347010063446,0.5866952144105503,0.1836113154888153,0.718646920935505,162.3225458264351,0.19999999999999996,1.0,0.578544020652771,0.2,0.0,1.0,27.0,0.9310344827586207,2.0,0.06896551724137931,0.9310344827586207,2.0,0.43103448275862066
S17,EMATent,0.9866877794265747,0.9866877794265747,0.7293437123298645,1.0,0.2039936661720276,0.5,0.2960063338279724,0.0,0.0,0,64,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,,,,,,,,,,,,,,,
S17,EMATent,0.759641170501709,0.759641170501709,0.8158562779426575,1.0,0.2721076488494873,0.5,0.22789235115051268,0.0,0.0,1,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,
S17,EMATent,0.683931827545166,0.683931827545166,0.8337676525115967,1.0,0.2948204517364502,0.5,0.2051795482635498,0.0,0.0,2,64,26,0.40625,38.0,0.59375,0.59375,2,,,,,,,,,,,,,,,,,,,,,,
S17,EMATent,0.9560689926147461,0.9560689926147461,0.6856184005737305,1.0,0.21317930221557618,0.5,0.2868206977844238,0.0,0.0,3,64,64,1.0,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S17,EMATent,0.8416215777397156,0.8416215777397156,0.7346210479736328,1.0,0.24751352667808535,0.5,0.25248647332191465,0.0,0.0,4,30,17,0.5666666666666667,13.0,0.43333333333333335,0.5666666666666667,2,,,,,,,,,,,,,,,,,,,,,,
S17,DynaMixEMATent,,,,,,,,,,0,64,27,0.421875,37.0,0.578125,0.578125,2,0.21100053191184998,0.9866877794265747,0.9866877794265747,0.7756872177124023,0.42984533996514096,0.27414832620688667,0.2960063338279724,0.38941873965652396,63.14801788330078,0.19999999999999996,1.0,0.5478096604347229,0.2,0.0,1.0,40.0,0.625,24.0,0.375,0.625,2.0,0.078125
S17,DynaMixEMATent,,,,,,,,,,1,64,40,0.625,24.0,0.375,0.625,2,0.17718559503555298,0.8011472821235657,0.8011472821235657,0.6239616870880127,0.3107373201091134,0.44891849525381683,0.2403441846370697,0.5909498567312925,114.42144393920898,0.19999999999999996,1.0,0.5347714424133301,0.2,0.0,1.0,51.0,0.796875,13.0,0.203125,0.796875,2.0,0.125
S17,DynaMixEMATent,,,,,,,,,,2,64,26,0.40625,38.0,0.59375,0.59375,2,0.16267134249210358,0.6716324090957642,0.6716324090957642,0.5089610815048218,0.2334607813327366,0.5650494959385342,0.20148972272872925,0.7076295847681056,157.4059181213379,0.19999999999999996,1.0,0.5437592267990112,0.2,0.0,1.0,58.0,0.90625,6.0,0.09375,0.90625,2.0,0.09375
