Subject,Method,stream_mode,block_length,accuracy,macro_f1,single_class_batch_ratio,max_class_ratio,imbalance
S13,OFTTA,original,,0.51985559566787,0.48295510364475885,,,
S13,EMATent,original,,0.6534296028880866,0.6369593709043251,0.2,0.834375,
S13,DynaMixEMATent,original,,0.6173285198555957,0.5964540956569544,0.2,0.834375,0.334375
S14,Source,original,,0.6721311475409836,0.4019607843137255,,,
S14,Tent,original,,0.6598360655737705,0.6177064653138272,,,
S14,OFTTA,original,,0.5737704918032787,0.5100401606425703,,,
S14,EMATent,original,,0.639344262295082,0.429421768707483,0.25,0.76953125,
S14,DynaMixEMATent,original,,0.6352459016393442,0.40884714849598475,0.25,0.76953125,0.14453125
S15,Source,original,,0.465625,0.45579854998955754,,,
S15,Tent,original,,0.68125,0.6467532467532467,,,
S15,OFTTA,original,,0.69375,0.6416655240184652,,,
S15,EMATent,original,,0.54375,0.5271255060728746,0.0,0.728125,
S15,DynaMixEMATent,original,,0.546875,0.5297885061664589,0.0,0.728125,0.228125
S16,Source,original,,0.45248868778280543,0.33771701711370333,,,
S16,Tent,original,,0.6063348416289592,0.5832628909551987,,,
S16,OFTTA,original,,0.6244343891402715,0.553665717692289,,,
S16,EMATent,original,,0.5565610859728507,0.49529269202087994,0.0,0.8968211206896551,
S16,DynaMixEMATent,original,,0.5565610859728507,0.49529269202087994,0.0,0.8968211206896551,0.39682112068965514
S17,Source,original,,0.6363636363636364,0.5676744186046512,,,
S17,Tent,original,,0.541958041958042,0.534993980464435,,,
S17,OFTTA,original,,0.48951048951048953,0.46259974259974257,,,
S17,EMATent,original,,0.6223776223776224,0.5595733759196942,0.2,0.6727083333333332,
S17,DynaMixEMATent,original,,0.6328671328671329,0.5851465042065565,0.2,0.6727083333333332,0.07270833333333333
S18,Source,original,,0.7294117647058823,0.7294117647058823,,,
S18,Tent,original,,0.5803921568627451,0.5759840867767954,,,
S18,OFTTA,original,,0.5882352941176471,0.5767534499928866,,,
S18,EMATent,original,,0.6392156862745098,0.6322884012539185,0.0,0.6662326388888888,
S18,DynaMixEMATent,original,,0.6509803921568628,0.646720941454834,0.0,0.6662326388888888,0.1662326388888889
S19,Source,original,,0.6965174129353234,0.6747486537390244,,,
S19,Tent,original,,0.5771144278606966,0.5699181875393329,,,
S19,OFTTA,original,,0.6218905472636815,0.6086288173806108,,,
S19,EMATent,original,,0.5920398009950248,0.5563630490956073,0.0,0.7456597222222222,
S19,DynaMixEMATent,original,,0.5970149253731343,0.5786163522012578,0.0,0.7456597222222222,0.2456597222222222
S20,Source,original,,0.5053003533568905,0.4657497303128372,,,
S20,Tent,original,,0.5759717314487632,0.5693852708460134,,,
S20,OFTTA,original,,0.5300353356890459,0.4869624480338036,,,
S20,EMATent,original,,0.6148409893992933,0.5370612159140365,0.2,0.721875,
S20,DynaMixEMATent,original,,0.6042402826855123,0.5322866249557313,0.2,0.721875,0.221875
S21,Source,original,,0.6284722222222222,0.5519823212130904,,,
S21,Tent,original,,0.6180555555555556,0.6119929453262787,,,
S21,OFTTA,original,,0.5381944444444444,0.5372515856236786,,,
S21,EMATent,original,,0.6527777777777778,0.6073084265066812,0.2,0.81875,
S21,DynaMixEMATent,original,,0.6458333333333334,0.597280105286247,0.2,0.81875,0.31875
S22,Source,original,,0.396,0.2836676217765043,,,
S22,Tent,original,,0.632,0.6304864725917357,,,
S22,OFTTA,original,,0.66,0.6080709714306793,,,
S22,EMATent,original,,0.516,0.5074172379541124,0.0,0.5867456896551724,
S22,DynaMixEMATent,original,,0.528,0.5211038961038961,0.0,0.5867456896551724,0.0867456896551724
S23,Source,original,,0.551440329218107,0.49991503823279526,,,
S23,Tent,original,,0.654320987654321,0.6310728744939271,,,
S23,OFTTA,original,,0.5679012345679012,0.47100532830219977,,,
S23,EMATent,original,,0.5267489711934157,0.41025641025641024,0.0,0.6509650735294118,
S23,DynaMixEMATent,original,,0.5102880658436214,0.40555041628122107,0.0,0.6509650735294118,0.15096507352941177
S24,Source,original,,0.5025380710659898,0.5025252525252526,,,
S24,Tent,original,,0.3756345177664975,0.3703780693776796,,,
S24,OFTTA,original,,0.3604060913705584,0.33144796380090497,,,
S24,EMATent,original,,0.30456852791878175,0.2606766196411451,0.25,0.83203125,
S24,DynaMixEMATent,original,,0.3248730964467005,0.2783882783882784,0.25,0.83203125,0.33203125
S25,Source,original,,0.49795918367346936,0.3395068493150685,,,
S25,Tent,original,,0.5469387755102041,0.5409429280397022,,,
S25,OFTTA,original,,0.5265306122448979,0.4906810035842294,,,
S25,EMATent,original,,0.5469387755102041,0.5464551958773203,0.0,0.5882959905660378,
S25,DynaMixEMATent,original,,0.5469387755102041,0.5444799919599337,0.0,0.5882959905660378,0.08829599056603774
S26,Source,original,,0.768976897689769,0.7492433557173934,,,
S26,Tent,original,,0.6633663366336634,0.6588139185728163,,,
S26,OFTTA,original,,0.6864686468646864,0.6736727544808353,,,
S26,EMATent,original,,0.5808580858085809,0.5726470098284191,0.0,0.6776595744680851,
S26,DynaMixEMATent,original,,0.5841584158415841,0.5808300395256917,0.0,0.6776595744680851,0.1776595744680851
