Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_class_2_count,true_class_2_ratio,true_max_class_ratio,true_num_present_classes
S5,EMATent,0.8431746363639832,0.8431746363639832,0.8803764581680298,1,0.24704760909080506,0.5,0.2529523909091949,0.0,0.0,2,64,38,0.59375,17,0.265625,9,0.140625,0.59375,3
S5,EMATent,0.8211824297904968,0.8211824297904968,0.8707653284072876,1,0.25364527106285095,0.5,0.24635472893714905,0.0,0.0,3,64,39,0.609375,17,0.265625,8,0.125,0.609375,3
S5,EMATent,0.9300603270530701,0.9300603270530701,0.820986270904541,1,0.22098190188407899,0.5,0.279018098115921,0.0,0.0,4,64,35,0.546875,20,0.3125,9,0.140625,0.546875,3
S5,EMATent,0.9604368805885315,0.9604368805885315,0.8687634468078613,1,0.21186893582344057,0.5,0.2881310641765594,0.0,0.0,5,64,29,0.453125,20,0.3125,15,0.234375,0.453125,3
S5,EMATent,0.9763296246528625,0.9763296246528625,0.8262138366699219,1,0.20710111260414124,0.5,0.29289888739585873,0.0,0.0,6,59,25,0.423728813559322,19,0.3220338983050847,15,0.2542372881355932,0.423728813559322,3
S5,EMATentProbe025,0.857223391532898,0.857223391532898,0.8283129930496216,1,0.24283298254013064,0.5,0.25716701745986936,0.25,0.0,0,64,37,0.578125,18,0.28125,9,0.140625,0.578125,3
S5,EMATentProbe025,0.866847574710846,0.866847574710846,0.8348240852355957,1,0.23994572758674623,0.5,0.2600542724132538,0.25,0.0,1,64,36,0.5625,18,0.28125,10,0.15625,0.5625,3
S5,EMATentProbe025,0.8615553975105286,0.8615553975105286,0.8873358964920044,1,0.24153338074684144,0.5,0.25846661925315856,0.25,0.0,2,64,38,0.59375,17,0.265625,9,0.140625,0.59375,3
S5,EMATentProbe025,0.8444291949272156,0.8444291949272156,0.876402735710144,1,0.24667124152183534,0.5,0.25332875847816466,0.25,0.0,3,64,39,0.609375,17,0.265625,8,0.125,0.609375,3
S5,EMATentProbe025,0.9409653544425964,0.9409653544425964,0.823979377746582,1,0.21771039366722109,0.5,0.28228960633277894,0.25,0.0,4,64,35,0.546875,20,0.3125,9,0.140625,0.546875,3
S5,EMATentProbe025,0.9683990478515625,0.9683990478515625,0.8734570741653442,1,0.20948028564453125,0.5,0.29051971435546875,0.25,0.0,5,64,29,0.453125,20,0.3125,15,0.234375,0.453125,3
S5,EMATentProbe025,0.9832319021224976,0.9832319021224976,0.8301843404769897,1,0.20503042936325075,0.5,0.2949695706367493,0.25,0.0,6,59,25,0.423728813559322,19,0.3220338983050847,15,0.2542372881355932,0.423728813559322,3
S5,EMATentProbe050,0.8731393218040466,0.8731393218040466,0.8393687009811401,1,0.23805820345878603,0.5,0.26194179654121397,0.5,0.0,0,64,37,0.578125,18,0.28125,9,0.140625,0.578125,3
S5,EMATentProbe050,0.8840093612670898,0.8840093612670898,0.8469944596290588,1,0.23479719161987306,0.5,0.26520280838012694,0.5,0.0,1,64,36,0.5625,18,0.28125,10,0.15625,0.5625,3
S5,EMATentProbe050,0.8775316476821899,0.8775316476821899,0.8895242810249329,1,0.23674050569534302,0.5,0.26325949430465695,0.5,0.0,2,64,38,0.59375,17,0.265625,9,0.140625,0.59375,3
S5,EMATentProbe050,0.8635900616645813,0.8635900616645813,0.8786383271217346,1,0.24092298150062563,0.5,0.25907701849937437,0.5,0.0,3,64,39,0.609375,17,0.265625,8,0.125,0.609375,3
S5,EMATentProbe050,0.9516054391860962,0.9516054391860962,0.8267419338226318,1,0.21451836824417114,0.5,0.28548163175582886,0.5,0.0,4,64,35,0.546875,20,0.3125,9,0.140625,0.546875,3
S5,EMATentProbe050,0.9742709994316101,0.9742709994316101,0.8768386840820312,1,0.20771870017051697,0.5,0.29228129982948303,0.5,0.0,5,64,29,0.453125,20,0.3125,15,0.234375,0.453125,3
S5,EMATentProbe050,0.9867812395095825,0.9867812395095825,0.8335800170898438,1,0.20396562814712527,0.5,0.29603437185287473,0.5,0.0,6,59,25,0.423728813559322,19,0.3220338983050847,15,0.2542372881355932,0.423728813559322,3
S5,EMATentProbe100,0.9006615281105042,0.9006615281105042,0.8551650643348694,1,0.22980154156684876,0.5,0.2701984584331512,1.0,0.0,0,64,37,0.578125,18,0.28125,9,0.140625,0.578125,3
S5,EMATentProbe100,0.9070255160331726,0.9070255160331726,0.8671962022781372,1,0.22789234519004822,0.5,0.27210765480995175,1.0,0.0,1,64,36,0.5625,18,0.28125,10,0.15625,0.5625,3
S5,EMATentProbe100,0.9032641649246216,0.9032641649246216,0.8929603099822998,1,0.22902075052261353,0.5,0.27097924947738644,1.0,0.0,2,64,38,0.59375,17,0.265625,9,0.140625,0.59375,3
S5,EMATentProbe100,0.8981582522392273,0.8981582522392273,0.8739593625068665,1,0.2305525243282318,0.5,0.2694474756717682,1.0,0.0,3,64,39,0.609375,17,0.265625,8,0.125,0.609375,3
S5,EMATentProbe100,0.9667842388153076,0.9667842388153076,0.8429837226867676,1,0.20996472835540772,0.5,0.29003527164459225,1.0,0.0,4,64,35,0.546875,20,0.3125,9,0.140625,0.546875,3
S5,EMATentProbe100,0.9783346652984619,0.9783346652984619,0.8873034119606018,1,0.20649960041046145,0.5,0.29350039958953855,1.0,0.0,5,64,29,0.453125,20,0.3125,15,0.234375,0.453125,3
S5,EMATentProbe100,0.982780933380127,0.982780933380127,0.8533754348754883,1,0.20516571998596192,0.5,0.29483428001403805,1.0,0.0,6,59,25,0.423728813559322,19,0.3220338983050847,15,0.2542372881355932,0.423728813559322,3
S5,EMATentMinGate025,0.838359534740448,0.878769651055336,0.8181135058403015,1,0.23636910468339922,0.5,0.2636308953166008,0.0,0.25,0,64,37,0.578125,18,0.28125,9,0.140625,0.578125,3
S5,EMATentMinGate025,0.8432135581970215,0.8824101686477661,0.8236591815948486,1,0.23527694940567018,0.5,0.2647230505943298,0.0,0.25,1,64,36,0.5625,18,0.28125,10,0.15625,0.5625,3
S5,EMATentMinGate025,0.8429288864135742,0.8821966648101807,0.8801804780960083,1,0.23534100055694582,0.5,0.2646589994430542,0.0,0.25,2,64,38,0.59375,17,0.265625,9,0.140625,0.59375,3
S5,EMATentMinGate025,0.820693850517273,0.8655203878879547,0.8705674409866333,1,0.2403438836336136,0.5,0.2596561163663864,0.0,0.25,3,64,39,0.609375,17,0.265625,8,0.125,0.609375,3
S5,EMATentMinGate025,0.9294813275337219,0.9471109956502914,0.820925772190094,1,0.2158667013049126,0.5,0.2841332986950874,0.0,0.25,4,64,35,0.546875,20,0.3125,9,0.140625,0.546875,3
S5,EMATentMinGate025,0.9601702690124512,0.9701277017593384,0.8684250116348267,1,0.2089616894721985,0.5,0.2910383105278015,0.0,0.25,5,64,29,0.453125,20,0.3125,15,0.234375,0.453125,3
S5,EMATentMinGate025,0.9760535955429077,0.9820401966571808,0.8260793685913086,1,0.20538794100284577,0.5,0.2946120589971542,0.0,0.25,6,59,25,0.423728813559322,19,0.3220338983050847,15,0.2542372881355932,0.423728813559322,3
S5,EMATentMinGate050,0.838359534740448,0.919179767370224,0.8181135058403015,1,0.2242460697889328,0.5,0.2757539302110672,0.0,0.5,0,64,37,0.578125,18,0.28125,9,0.140625,0.578125,3
S5,EMATentMinGate050,0.8430863618850708,0.9215431809425354,0.8236070871353149,1,0.2235370457172394,0.5,0.27646295428276063,0.0,0.5,1,64,36,0.5625,18,0.28125,10,0.15625,0.5625,3
S5,EMATentMinGate050,0.8426765203475952,0.9213382601737976,0.879976212978363,1,0.22359852194786073,0.5,0.27640147805213927,0.0,0.5,2,64,38,0.59375,17,0.265625,9,0.140625,0.59375,3
S5,EMATentMinGate050,0.8201928734779358,0.9100964367389679,0.8703697919845581,1,0.22697106897830965,0.5,0.27302893102169035,0.0,0.5,3,64,39,0.609375,17,0.265625,8,0.125,0.609375,3
S5,EMATentMinGate050,0.9288855791091919,0.964442789554596,0.8208779692649841,1,0.21066716313362122,0.5,0.2893328368663788,0.0,0.5,4,64,35,0.546875,20,0.3125,9,0.140625,0.546875,3
S5,EMATentMinGate050,0.9598942399024963,0.9799471199512482,0.868063747882843,1,0.20601586401462557,0.5,0.29398413598537443,0.0,0.5,5,64,29,0.453125,20,0.3125,15,0.234375,0.453125,3
S5,EMATentMinGate050,0.9757686257362366,0.9878843128681183,0.825938880443573,1,0.20363470613956453,0.5,0.2963652938604355,0.0,0.5,6,59,25,0.423728813559322,19,0.3220338983050847,15,0.2542372881355932,0.423728813559322,3
S6,EMATent,0.8046180009841919,0.8046180009841919,0.8469725847244263,1,0.25861459970474243,0.5,0.24138540029525757,0.0,0.0,0,64,40,0.625,15,0.234375,9,0.140625,0.625,3
S6,EMATent,0.9144047498703003,0.9144047498703003,0.825069010257721,1,0.22567857503890992,0.5,0.2743214249610901,0.0,0.0,1,64,31,0.484375,19,0.296875,14,0.21875,0.484375,3
S6,EMATent,0.8876021504402161,0.8876021504402161,0.8545629978179932,1,0.2337193548679352,0.5,0.2662806451320648,0.0,0.0,2,64,36,0.5625,19,0.296875,9,0.140625,0.5625,3
S6,EMATent,0.8771819472312927,0.8771819472312927,0.8641022443771362,1,0.2368454158306122,0.5,0.2631545841693878,0.0,0.0,3,64,35,0.546875,22,0.34375,7,0.109375,0.546875,3
S6,EMATent,0.9116864204406738,0.9116864204406738,0.8272143006324768,1,0.22649407386779785,0.5,0.27350592613220215,0.0,0.0,4,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S6,EMATent,0.9219980239868164,0.9219980239868164,0.8369023203849792,1,0.22340059280395508,0.5,0.2765994071960449,0.0,0.0,5,64,30,0.46875,20,0.3125,14,0.21875,0.46875,3
S6,EMATent,0.8697970509529114,0.8697970509529114,0.858294665813446,1,0.2390608847141266,0.5,0.2609391152858734,0.0,0.0,6,57,33,0.5789473684210527,13,0.22807017543859648,11,0.19298245614035087,0.5789473684210527,3
S6,EMATentProbe025,0.8244163990020752,0.8244163990020752,0.8559073805809021,1,0.25267508029937746,0.5,0.24732491970062254,0.25,0.0,0,64,40,0.625,15,0.234375,9,0.140625,0.625,3
S6,EMATentProbe025,0.9184325337409973,0.9184325337409973,0.8302197456359863,1,0.22447023987770082,0.5,0.2755297601222992,0.25,0.0,1,64,31,0.484375,19,0.296875,14,0.21875,0.484375,3
S6,EMATentProbe025,0.9035338163375854,0.9035338163375854,0.8545348644256592,1,0.2289398550987244,0.5,0.2710601449012756,0.25,0.0,2,64,36,0.5625,19,0.296875,9,0.140625,0.5625,3
S6,EMATentProbe025,0.8960894346237183,0.8960894346237183,0.8591760396957397,1,0.23117316961288453,0.5,0.26882683038711547,0.25,0.0,3,64,35,0.546875,22,0.34375,7,0.109375,0.546875,3
S6,EMATentProbe025,0.9224039316177368,0.9224039316177368,0.8273270130157471,1,0.22327882051467896,0.5,0.27672117948532104,0.25,0.0,4,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S6,EMATentProbe025,0.9296976923942566,0.9296976923942566,0.8320314288139343,1,0.22109069228172304,0.5,0.278909307718277,0.25,0.0,5,64,30,0.46875,20,0.3125,14,0.21875,0.46875,3
S6,EMATentProbe025,0.8785778880119324,0.8785778880119324,0.8613187670707703,1,0.2364266335964203,0.5,0.2635733664035797,0.25,0.0,6,57,33,0.5789473684210527,13,0.22807017543859648,11,0.19298245614035087,0.5789473684210527,3
S6,EMATentProbe050,0.8395980596542358,0.8395980596542358,0.8574033379554749,1,0.24812058210372925,0.5,0.2518794178962707,0.5,0.0,0,64,40,0.625,15,0.234375,9,0.140625,0.625,3
S6,EMATentProbe050,0.9239436984062195,0.9239436984062195,0.832273006439209,1,0.22281689047813416,0.5,0.2771831095218658,0.5,0.0,1,64,31,0.484375,19,0.296875,14,0.21875,0.484375,3
S6,EMATentProbe050,0.918053388595581,0.918053388595581,0.8527499437332153,1,0.22458398342132568,0.5,0.2754160165786743,0.5,0.0,2,64,36,0.5625,19,0.296875,9,0.140625,0.5625,3
S6,EMATentProbe050,0.9130963683128357,0.9130963683128357,0.8587380647659302,1,0.2260710895061493,0.5,0.2739289104938507,0.5,0.0,3,64,35,0.546875,22,0.34375,7,0.109375,0.546875,3
S6,EMATentProbe050,0.9335355162620544,0.9335355162620544,0.8315792083740234,1,0.2199393451213837,0.5,0.2800606548786163,0.5,0.0,4,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S6,EMATentProbe050,0.9411194324493408,0.9411194324493408,0.8198646306991577,1,0.21766417026519777,0.5,0.28233582973480226,0.5,0.0,5,64,30,0.46875,20,0.3125,14,0.21875,0.46875,3
S6,EMATentProbe050,0.8867833614349365,0.8867833614349365,0.8688575625419617,1,0.23396499156951905,0.5,0.26603500843048095,0.5,0.0,6,57,33,0.5789473684210527,13,0.22807017543859648,11,0.19298245614035087,0.5789473684210527,3
S6,EMATentProbe100,0.8672621846199036,0.8672621846199036,0.8479732275009155,1,0.23982134461402893,0.5,0.26017865538597107,1.0,0.0,0,64,40,0.625,15,0.234375,9,0.140625,0.625,3
S6,EMATentProbe100,0.9412115812301636,0.9412115812301636,0.8337573409080505,1,0.21763652563095093,0.5,0.2823634743690491,1.0,0.0,1,64,31,0.484375,19,0.296875,14,0.21875,0.484375,3
S6,EMATentProbe100,0.9395780563354492,0.9395780563354492,0.8604770302772522,1,0.21812658309936525,0.5,0.2818734169006348,1.0,0.0,2,64,36,0.5625,19,0.296875,9,0.140625,0.5625,3
S6,EMATentProbe100,0.9382792115211487,0.9382792115211487,0.8467289805412292,1,0.2185162365436554,0.5,0.28148376345634457,1.0,0.0,3,64,35,0.546875,22,0.34375,7,0.109375,0.546875,3
S6,EMATentProbe100,0.9564453959465027,0.9564453959465027,0.8307836651802063,1,0.2130663812160492,0.5,0.2869336187839508,1.0,0.0,4,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S6,EMATentProbe100,0.9622795581817627,0.9622795581817627,0.8167699575424194,1,0.2113161325454712,0.5,0.2886838674545288,1.0,0.0,5,64,30,0.46875,20,0.3125,14,0.21875,0.46875,3
S6,EMATentProbe100,0.9011039733886719,0.9011039733886719,0.8698121905326843,1,0.22966880798339845,0.5,0.27033119201660155,1.0,0.0,6,57,33,0.5789473684210527,13,0.22807017543859648,11,0.19298245614035087,0.5789473684210527,3
S6,EMATentMinGate025,0.8046180009841919,0.8534635007381439,0.8469725847244263,1,0.24396094977855684,0.5,0.2560390502214432,0.0,0.25,0,64,40,0.625,15,0.234375,9,0.140625,0.625,3
S6,EMATentMinGate025,0.9142717123031616,0.9357037842273712,0.825018048286438,1,0.21928886473178866,0.5,0.28071113526821134,0.0,0.25,1,64,31,0.484375,19,0.296875,14,0.21875,0.484375,3
S6,EMATentMinGate025,0.8874026536941528,0.9155519902706146,0.8544567823410034,1,0.22533440291881562,0.5,0.2746655970811844,0.0,0.25,2,64,36,0.5625,19,0.296875,9,0.140625,0.5625,3
S6,EMATentMinGate025,0.8768169283866882,0.9076126962900162,0.8641788959503174,1,0.22771619111299515,0.5,0.2722838088870048,0.0,0.25,3,64,35,0.546875,22,0.34375,7,0.109375,0.546875,3
S6,EMATentMinGate025,0.9113103151321411,0.9334827363491058,0.8273027539253235,1,0.21995517909526827,0.5,0.28004482090473176,0.0,0.25,4,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S6,EMATentMinGate025,0.9217144846916199,0.9412858635187149,0.8370286226272583,1,0.21761424094438553,0.5,0.28238575905561447,0.0,0.25,5,64,30,0.46875,20,0.3125,14,0.21875,0.46875,3
S6,EMATentMinGate025,0.8694437146186829,0.9020827859640121,0.8583909273147583,1,0.22937516421079637,0.5,0.27062483578920365,0.0,0.25,6,57,33,0.5789473684210527,13,0.22807017543859648,11,0.19298245614035087,0.5789473684210527,3
S6,EMATentMinGate050,0.8046180009841919,0.902309000492096,0.8469725847244263,1,0.22930729985237122,0.5,0.27069270014762875,0.0,0.5,0,64,40,0.625,15,0.234375,9,0.140625,0.625,3
S6,EMATentMinGate050,0.91414475440979,0.957072377204895,0.8249639272689819,1,0.2128782868385315,0.5,0.2871217131614685,0.0,0.5,1,64,31,0.484375,19,0.296875,14,0.21875,0.484375,3
S6,EMATentMinGate050,0.8872074484825134,0.9436037242412567,0.8543463945388794,1,0.216918882727623,0.5,0.283081117272377,0.0,0.5,2,64,36,0.5625,19,0.296875,9,0.140625,0.5625,3
S6,EMATentMinGate050,0.8764575719833374,0.9382287859916687,0.8642504811286926,1,0.2185313642024994,0.5,0.2814686357975006,0.0,0.5,3,64,35,0.546875,22,0.34375,7,0.109375,0.546875,3
S6,EMATentMinGate050,0.91093909740448,0.95546954870224,0.8273826837539673,1,0.21335913538932802,0.5,0.286640864610672,0.0,0.5,4,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S6,EMATentMinGate050,0.9214324355125427,0.9607162177562714,0.8371514678001404,1,0.2117851346731186,0.5,0.2882148653268814,0.0,0.5,5,64,30,0.46875,20,0.3125,14,0.21875,0.46875,3
S6,EMATentMinGate050,0.8690875172615051,0.9345437586307526,0.8584829568862915,1,0.21963687241077423,0.5,0.28036312758922577,0.0,0.5,6,57,33,0.5789473684210527,13,0.22807017543859648,11,0.19298245614035087,0.5789473684210527,3
S7,EMATent,0.6977993845939636,0.6977993845939636,0.8848153352737427,1,0.2906601846218109,0.5,0.20933981537818908,0.0,0.0,0,64,37,0.578125,17,0.265625,10,0.15625,0.578125,3
S7,EMATent,0.8221938610076904,0.8221938610076904,0.8624674677848816,1,0.25334184169769286,0.5,0.2466581583023071,0.0,0.0,1,64,34,0.53125,21,0.328125,9,0.140625,0.53125,3
S7,EMATent,0.7273257374763489,0.7273257374763489,0.8979450464248657,1,0.28180227875709535,0.5,0.21819772124290465,0.0,0.0,2,64,36,0.5625,17,0.265625,11,0.171875,0.5625,3
S7,EMATent,0.7613202333450317,0.7613202333450317,0.8762405514717102,1,0.27160392999649047,0.5,0.2283960700035095,0.0,0.0,3,64,35,0.546875,16,0.25,13,0.203125,0.546875,3
S7,EMATent,0.8391364216804504,0.8391364216804504,0.8649278879165649,1,0.24825907349586487,0.5,0.2517409265041351,0.0,0.0,4,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S7,EMATent,0.848626971244812,0.848626971244812,0.8720373511314392,1,0.2454119086265564,0.5,0.25458809137344357,0.0,0.0,5,64,30,0.46875,22,0.34375,12,0.1875,0.46875,3
S7,EMATent,0.6988822221755981,0.6988822221755981,0.9062210917472839,1,0.29033533334732053,0.5,0.20966466665267944,0.0,0.0,6,56,34,0.6071428571428571,13,0.23214285714285715,9,0.16071428571428573,0.6071428571428571,3
S7,EMATentProbe025,0.7089356780052185,0.7089356780052185,0.8962332606315613,1,0.28731929659843447,0.5,0.21268070340156556,0.25,0.0,0,64,37,0.578125,17,0.265625,10,0.15625,0.578125,3
S7,EMATentProbe025,0.8231056332588196,0.8231056332588196,0.8696909546852112,1,0.25306831002235414,0.5,0.24693168997764586,0.25,0.0,1,64,34,0.53125,21,0.328125,9,0.140625,0.53125,3
S7,EMATentProbe025,0.7317085266113281,0.7317085266113281,0.9036598205566406,1,0.2804874420166016,0.5,0.21951255798339844,0.25,0.0,2,64,36,0.5625,17,0.265625,11,0.171875,0.5625,3
S7,EMATentProbe025,0.7708330750465393,0.7708330750465393,0.8788272738456726,1,0.2687500774860382,0.5,0.2312499225139618,0.25,0.0,3,64,35,0.546875,16,0.25,13,0.203125,0.546875,3
S7,EMATentProbe025,0.838553249835968,0.838553249835968,0.8695118427276611,1,0.2484340250492096,0.5,0.2515659749507904,0.25,0.0,4,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S7,EMATentProbe025,0.846702516078949,0.846702516078949,0.8771156668663025,1,0.24598924517631532,0.5,0.2540107548236847,0.25,0.0,5,64,30,0.46875,22,0.34375,12,0.1875,0.46875,3
S7,EMATentProbe025,0.710666835308075,0.710666835308075,0.9063660502433777,1,0.2867999494075775,0.5,0.21320005059242247,0.25,0.0,6,56,34,0.6071428571428571,13,0.23214285714285715,9,0.16071428571428573,0.6071428571428571,3
S7,EMATentProbe050,0.7168304920196533,0.7168304920196533,0.9038370847702026,1,0.284950852394104,0.5,0.215049147605896,0.5,0.0,0,64,37,0.578125,17,0.265625,10,0.15625,0.578125,3
S7,EMATentProbe050,0.8234992027282715,0.8234992027282715,0.8755346536636353,1,0.25295023918151854,0.5,0.24704976081848143,0.5,0.0,1,64,34,0.53125,21,0.328125,9,0.140625,0.53125,3
S7,EMATentProbe050,0.7373626828193665,0.7373626828193665,0.9057822227478027,1,0.27879119515419004,0.5,0.22120880484580993,0.5,0.0,2,64,36,0.5625,17,0.265625,11,0.171875,0.5625,3
S7,EMATentProbe050,0.7807345390319824,0.7807345390319824,0.8789184093475342,1,0.2657796382904053,0.5,0.2342203617095947,0.5,0.0,3,64,35,0.546875,16,0.25,13,0.203125,0.546875,3
S7,EMATentProbe050,0.8392041325569153,0.8392041325569153,0.8718777894973755,1,0.24823876023292543,0.5,0.2517612397670746,0.5,0.0,4,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S7,EMATentProbe050,0.8449888825416565,0.8449888825416565,0.8802056908607483,1,0.24650333523750306,0.5,0.25349666476249694,0.5,0.0,5,64,30,0.46875,22,0.34375,12,0.1875,0.46875,3
S7,EMATentProbe050,0.7250908017158508,0.7250908017158508,0.9036052823066711,1,0.28247275948524475,0.5,0.21752724051475525,0.5,0.0,6,56,34,0.6071428571428571,13,0.23214285714285715,9,0.16071428571428573,0.6071428571428571,3
S7,EMATentProbe100,0.7297508716583252,0.7297508716583252,0.9097141027450562,1,0.2810747385025024,0.5,0.21892526149749755,1.0,0.0,0,64,37,0.578125,17,0.265625,10,0.15625,0.578125,3
S7,EMATentProbe100,0.8247343301773071,0.8247343301773071,0.8817499876022339,1,0.2525797009468079,0.5,0.24742029905319213,1.0,0.0,1,64,34,0.53125,21,0.328125,9,0.140625,0.53125,3
S7,EMATentProbe100,0.7536423802375793,0.7536423802375793,0.9022941589355469,1,0.2739072859287262,0.5,0.2260927140712738,1.0,0.0,2,64,36,0.5625,17,0.265625,11,0.171875,0.5625,3
S7,EMATentProbe100,0.8019363284111023,0.8019363284111023,0.8754790425300598,1,0.2594191014766693,0.5,0.24058089852333067,1.0,0.0,3,64,35,0.546875,16,0.25,13,0.203125,0.546875,3
S7,EMATentProbe100,0.842607319355011,0.842607319355011,0.8738415241241455,1,0.2472178041934967,0.5,0.2527821958065033,1.0,0.0,4,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S7,EMATentProbe100,0.8428164124488831,0.8428164124488831,0.8812888860702515,1,0.2471550762653351,0.5,0.2528449237346649,1.0,0.0,5,64,30,0.46875,22,0.34375,12,0.1875,0.46875,3
S7,EMATentProbe100,0.7603749632835388,0.7603749632835388,0.8910521268844604,1,0.27188751101493835,0.5,0.22811248898506165,1.0,0.0,6,56,34,0.6071428571428571,13,0.23214285714285715,9,0.16071428571428573,0.6071428571428571,3
S7,EMATentMinGate025,0.6977993845939636,0.7733495384454727,0.8848153352737427,1,0.2679951384663582,0.5,0.2320048615336418,0.0,0.25,0,64,37,0.578125,17,0.265625,10,0.15625,0.578125,3
S7,EMATentMinGate025,0.8222675919532776,0.8667006939649582,0.8621646165847778,1,0.23998979181051255,0.5,0.26001020818948745,0.0,0.25,1,64,34,0.53125,21,0.328125,9,0.140625,0.53125,3
S7,EMATentMinGate025,0.7275211215019226,0.795640841126442,0.8974884152412415,1,0.26130774766206744,0.5,0.23869225233793256,0.0,0.25,2,64,36,0.5625,17,0.265625,11,0.171875,0.5625,3
S7,EMATentMinGate025,0.7612481713294983,0.8209361284971237,0.8757413029670715,1,0.2537191614508629,0.5,0.2462808385491371,0.0,0.25,3,64,35,0.546875,16,0.25,13,0.203125,0.546875,3
S7,EMATentMinGate025,0.8393362760543823,0.8795022070407867,0.8642570972442627,1,0.236149337887764,0.5,0.263850662112236,0.0,0.25,4,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S7,EMATentMinGate025,0.8486497402191162,0.8864873051643372,0.8717068433761597,1,0.23405380845069887,0.5,0.26594619154930116,0.0,0.25,5,64,30,0.46875,22,0.34375,12,0.1875,0.46875,3
S7,EMATentMinGate025,0.6989361047744751,0.7742020785808563,0.9058359861373901,1,0.2677393764257431,0.5,0.2322606235742569,0.0,0.25,6,56,34,0.6071428571428571,13,0.23214285714285715,9,0.16071428571428573,0.6071428571428571,3
S7,EMATentMinGate050,0.6977993845939636,0.8488996922969818,0.8848153352737427,1,0.24533009231090547,0.5,0.25466990768909453,0.0,0.5,0,64,37,0.578125,17,0.265625,10,0.15625,0.578125,3
S7,EMATentMinGate050,0.822329044342041,0.9111645221710205,0.8618834614753723,1,0.22665064334869386,0.5,0.27334935665130616,0.0,0.5,1,64,34,0.53125,21,0.328125,9,0.140625,0.53125,3
S7,EMATentMinGate050,0.7277013063430786,0.8638506531715393,0.8970410823822021,1,0.24084480404853822,0.5,0.2591551959514618,0.0,0.5,2,64,36,0.5625,17,0.265625,11,0.171875,0.5625,3
S7,EMATentMinGate050,0.7611520886421204,0.8805760443210602,0.875257670879364,1,0.23582718670368197,0.5,0.26417281329631803,0.0,0.5,3,64,35,0.546875,16,0.25,13,0.203125,0.546875,3
S7,EMATentMinGate050,0.8394920825958252,0.9197460412979126,0.8636119961738586,1,0.22407618761062623,0.5,0.27592381238937375,0.0,0.5,4,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S7,EMATentMinGate050,0.8486436605453491,0.9243218302726746,0.8713858723640442,1,0.22270345091819765,0.5,0.27729654908180235,0.0,0.5,5,64,30,0.46875,22,0.34375,12,0.1875,0.46875,3
S7,EMATentMinGate050,0.6989609599113464,0.8494804799556732,0.9054675102233887,1,0.24515585601329803,0.5,0.25484414398670197,0.0,0.5,6,56,34,0.6071428571428571,13,0.23214285714285715,9,0.16071428571428573,0.6071428571428571,3
S8,EMATent,0.9157230257987976,0.9157230257987976,0.7811314463615417,1,0.22528309226036072,0.5,0.27471690773963925,0.0,0.0,0,64,35,0.546875,15,0.234375,14,0.21875,0.546875,3
S8,EMATent,0.9681171178817749,0.9681171178817749,0.756158173084259,1,0.20956486463546753,0.5,0.29043513536453247,0.0,0.0,1,64,34,0.53125,19,0.296875,11,0.171875,0.53125,3
S8,EMATent,0.9053367972373962,0.9053367972373962,0.8107812404632568,1,0.22839896082878114,0.5,0.27160103917121886,0.0,0.0,2,64,35,0.546875,22,0.34375,7,0.109375,0.546875,3
S8,EMATent,0.9273692965507507,0.9273692965507507,0.7737572193145752,1,0.22178921103477478,0.5,0.2782107889652252,0.0,0.0,3,64,38,0.59375,16,0.25,10,0.15625,0.59375,3
S8,EMATent,0.8918718695640564,0.8918718695640564,0.8217886686325073,1,0.2324384391307831,0.5,0.2675615608692169,0.0,0.0,4,64,37,0.578125,20,0.3125,7,0.109375,0.578125,3
S8,EMATent,0.9179335832595825,0.9179335832595825,0.7953271865844727,1,0.22461992502212524,0.5,0.27538007497787476,0.0,0.0,5,64,31,0.484375,22,0.34375,11,0.171875,0.484375,3
S8,EMATent,0.9048690795898438,0.9048690795898438,0.8046720027923584,1,0.2285392761230469,0.5,0.27146072387695314,0.0,0.0,6,58,24,0.41379310344827586,20,0.3448275862068966,14,0.2413793103448276,0.41379310344827586,3
S8,EMATentProbe025,0.9241451621055603,0.9241451621055603,0.7659434080123901,1,0.22275645136833191,0.5,0.27724354863166806,0.25,0.0,0,64,35,0.546875,15,0.234375,14,0.21875,0.546875,3
S8,EMATentProbe025,0.9487118124961853,0.9487118124961853,0.7473618388175964,1,0.21538645625114441,0.5,0.28461354374885556,0.25,0.0,1,64,34,0.53125,19,0.296875,11,0.171875,0.53125,3
