Subject,Accuracy,F1_Non_Stress_0,F1_Stress_1,F1_Class_0,F1_Class_1,F1_Class_2,Mean_F1,Confusion_Matrix,Fixed_Epochs,Checkpoint,Report,History
11-9UIZ,0.6658595641646489,0.23333333333333334,0.7863777089783281,0.23333333333333334,0.7863777089783281,,0.5098555211558308,"[[21, 75], [63, 254]]",20,./ckpt_emowear_arousal/emowear/cnn1d/11-9UIZ/emowear_11-9UIZ_checkpoint.pt,"{'0': {'precision': 0.25, 'recall': 0.21875, 'f1-score': 0.23333333333333334, 'support': 96.0}, '1': {'precision': 0.7720364741641338, 'recall': 0.8012618296529969, 'f1-score': 0.7863777089783281, 'support': 317.0}, 'accuracy': 0.6658595641646489, 'macro avg': {'precision': 0.5110182370820668, 'recall': 0.5100059148264984, 'f1-score': 0.5098555211558308, 'support': 413.0}, 'weighted avg': {'precision': 0.6506914341647226, 'recall': 0.6658595641646489, 'f1-score': 0.6578250211770703, 'support': 413.0}}","{'loss': [0.6746012717091009, 0.6614210979909478, 0.6481251400510365, 0.635922987237691, 0.6232091708433193, 0.6086568615940149, 0.5937680888832279, 0.5759894622009605, 0.5585417608472644, 0.5443711354847368, 0.5225368420177822, 0.5055493904712529, 0.4880221398372761, 0.47477348482501514, 0.46343253436323323, 0.4470893936222858, 0.4344183640766548, 0.42190598185697264, 0.4153932142377594, 0.40011448236670427], 'accuracy': [0.5533615669666491, 0.5825833774483854, 0.6033880359978825, 0.6236633139227105, 0.6384330333509793, 0.6547908946532557, 0.6660667019587083, 0.6857067231339333, 0.6994706193753308, 0.7146638433033351, 0.7275807305452621, 0.7415034409740604, 0.7546850185283218, 0.7651667548967708, 0.7690312334568555, 0.7831127580730545, 0.7886712546320804, 0.7949179460031763, 0.8022763366860773, 0.8135521439915299]}"
12-9UN3,0.43341404358353514,0.5411764705882353,0.25949367088607594,0.5411764705882353,0.25949367088607594,,0.4003350707371556,"[[138, 220], [14, 41]]",20,./ckpt_emowear_arousal/emowear/cnn1d/12-9UN3/emowear_12-9UN3_checkpoint.pt,"{'0': {'precision': 0.9078947368421053, 'recall': 0.3854748603351955, 'f1-score': 0.5411764705882353, 'support': 358.0}, '1': {'precision': 0.15708812260536398, 'recall': 0.7454545454545455, 'f1-score': 0.25949367088607594, 'support': 55.0}, 'accuracy': 0.43341404358353514, 'macro avg': {'precision': 0.5324914297237346, 'recall': 0.5654647028948705, 'f1-score': 0.4003350707371556, 'support': 413.0}, 'weighted avg': {'precision': 0.8079083838565829, 'recall': 0.43341404358353514, 'f1-score': 0.5036642333397636, 'support': 413.0}}","{'loss': [0.6529047579598717, 0.6356411181788649, 0.6250874014996296, 0.6138917827997465, 0.6042711625091609, 0.5923428074022397, 0.5794318763713726, 0.5622950108925965, 0.5479442550178051, 0.5336878359664868, 0.520764619941873, 0.5048605333818463, 0.49286063992831997, 0.47434242795610504, 0.46337103210409336, 0.45349380130992484, 0.43947585183770144, 0.4278327462422652, 0.41930714265703206, 0.4164170546718474], 'accuracy': [0.5597670725251456, 0.5921122286924299, 0.6103758602435151, 0.6316040232927475, 0.6452620434092112, 0.6542615140285866, 0.6710958178930652, 0.6839068290100583, 0.6996823716251985, 0.7119640021175225, 0.7177342509264161, 0.7301746956061408, 0.7408681842244574, 0.7537850714663843, 0.7609317098994177, 0.7703017469560615, 0.7762837480148227, 0.7881948120698783, 0.790788777130757, 0.7938062466913711]}"
13-9UOF,0.639225181598063,0.4581818181818182,0.7295825771324864,0.4581818181818182,0.7295825771324864,,0.5938821976571523,"[[63, 56], [93, 201]]",20,./ckpt_emowear_arousal/emowear/cnn1d/13-9UOF/emowear_13-9UOF_checkpoint.pt,"{'0': {'precision': 0.40384615384615385, 'recall': 0.5294117647058824, 'f1-score': 0.4581818181818182, 'support': 119.0}, '1': {'precision': 0.7821011673151751, 'recall': 0.6836734693877551, 'f1-score': 0.7295825771324864, 'support': 294.0}, 'accuracy': 0.639225181598063, 'macro avg': {'precision': 0.5929736605806645, 'recall': 0.6065426170468187, 'f1-score': 0.5938821976571523, 'support': 413.0}, 'weighted avg': {'precision': 0.6731124346207114, 'recall': 0.639225181598063, 'f1-score': 0.6513823584517854, 'support': 413.0}}","{'loss': [0.6736455896911702, 0.6595409686632293, 0.6468577816632767, 0.6337201143648966, 0.6214569071287072, 0.6058434610962552, 0.5887561516385662, 0.5752721316856073, 0.5598572192777711, 0.5468737521393707, 0.5308711990469533, 0.5168988097212566, 0.5039771140852323, 0.49071046580329275, 0.47228229335529454, 0.46197970953487477, 0.44461714683101566, 0.43250906234888126, 0.42787637256831323, 0.40928761213150144], 'accuracy': [0.5503970354685018, 0.5807834833245104, 0.6089465325569084, 0.6252514557967178, 0.6440444679724722, 0.6579671784012705, 0.6744838538909476, 0.6860243515087348, 0.7006352567496029, 0.711064055055585, 0.7237162519851773, 0.731286394917946, 0.7410269984118582, 0.7524616199047115, 0.7624139756484912, 0.7740074113287454, 0.7790365272631021, 0.7902064584436209, 0.7958708311275807, 0.8020645844362096]}"
14-9UP0,0.58,0.3137254901960784,0.6974063400576369,0.3137254901960784,0.6974063400576369,,0.5055659151268577,"[[24, 9], [96, 121]]",20,./ckpt_emowear_arousal/emowear/cnn1d/14-9UP0/emowear_14-9UP0_checkpoint.pt,"{'0': {'precision': 0.2, 'recall': 0.7272727272727273, 'f1-score': 0.3137254901960784, 'support': 33.0}, '1': {'precision': 0.9307692307692308, 'recall': 0.5576036866359447, 'f1-score': 0.6974063400576369, 'support': 217.0}, 'accuracy': 0.58, 'macro avg': {'precision': 0.5653846153846154, 'recall': 0.642438206954336, 'f1-score': 0.5055659151268577, 'support': 250.0}, 'weighted avg': {'precision': 0.8343076923076923, 'recall': 0.58, 'f1-score': 0.6467604678759111, 'support': 250.0}}","{'loss': [0.6739821911815432, 0.657517000326602, 0.645446258364453, 0.6323139109786949, 0.623862607028111, 0.6114202221910365, 0.5946718877283962, 0.5827516362228238, 0.5667286623539727, 0.5597448212039419, 0.5396019958457452, 0.5272682974897006, 0.5106186226854198, 0.4968883088302883, 0.48788438542886636, 0.4773734668490205, 0.46643171173152365, 0.45028754879356786, 0.44262743519277625, 0.4317803728400907], 'accuracy': [0.5504120086075683, 0.5869416889728651, 0.6069910250354275, 0.6234713693381619, 0.6379572770692279, 0.6513409961685823, 0.6623103973127591, 0.6795255340366346, 0.6931716790006823, 0.7028814359943316, 0.7179971658006613, 0.7250301789744398, 0.7369443132315121, 0.7432425339841495, 0.7513777357896394, 0.76103500761035, 0.7702199128746129, 0.779824699522385, 0.7837610874927833, 0.7907941006665618]}"
15-9UR2,0.36561743341404357,0.33163265306122447,0.39631336405529954,0.33163265306122447,0.39631336405529954,,0.363973008558262,"[[65, 33], [229, 86]]",20,./ckpt_emowear_arousal/emowear/cnn1d/15-9UR2/emowear_15-9UR2_checkpoint.pt,"{'0': {'precision': 0.22108843537414966, 'recall': 0.6632653061224489, 'f1-score': 0.33163265306122447, 'support': 98.0}, '1': {'precision': 0.7226890756302521, 'recall': 0.273015873015873, 'f1-score': 0.39631336405529954, 'support': 315.0}, 'accuracy': 0.36561743341404357, 'macro avg': {'precision': 0.4718887555022009, 'recall': 0.46814058956916094, 'f1-score': 0.363973008558262, 'support': 413.0}, 'weighted avg': {'precision': 0.6036651948915159, 'recall': 0.36561743341404357, 'f1-score': 0.38096539873467156, 'support': 413.0}}","{'loss': [0.6725095700876873, 0.6564477358374285, 0.6411285327375724, 0.6261051280148892, 0.613950507750645, 0.5990632838203265, 0.5826140494243123, 0.5671007520878611, 0.5532299193962343, 0.5369658893097513, 0.5231814438890313, 0.5076258714139745, 0.494638169051605, 0.47600787599103167, 0.465539392874694, 0.4513281766481031, 0.443233134100966, 0.43012403708844665, 0.41768918954991613, 0.4076649448965011], 'accuracy': [0.5583377448385389, 0.5876124933827422, 0.615352038115405, 0.638644785600847, 0.6540497617787189, 0.6679724722075172, 0.6849126521969295, 0.6980942297511911, 0.7055584965590259, 0.7206987824245633, 0.7285865537321334, 0.7455267337215458, 0.7501852832186342, 0.7609317098994177, 0.7716251985177343, 0.7817363684489148, 0.7845950238221281, 0.7931709899417682, 0.8010058231868714, 0.807940709370037]}"
16-9USC,0.5520581113801453,0.5363408521303258,0.5667447306791569,0.5363408521303258,0.5667447306791569,,0.5515427914047413,"[[107, 76], [109, 121]]",20,./ckpt_emowear_arousal/emowear/cnn1d/16-9USC/emowear_16-9USC_checkpoint.pt,"{'0': {'precision': 0.49537037037037035, 'recall': 0.5846994535519126, 'f1-score': 0.5363408521303258, 'support': 183.0}, '1': {'precision': 0.6142131979695431, 'recall': 0.5260869565217391, 'f1-score': 0.5667447306791569, 'support': 230.0}, 'accuracy': 0.5520581113801453, 'macro avg': {'precision': 0.5547917841699568, 'recall': 0.5553932050368258, 'f1-score': 0.5515427914047413, 'support': 413.0}, 'weighted avg': {'precision': 0.5615540273868588, 'recall': 0.5520581113801453, 'f1-score': 0.5532727941793116, 'support': 413.0}}","{'loss': [0.669438256663327, 0.6522107729462482, 0.6393035158964615, 0.6269695640115147, 0.6171222100818264, 0.6009514702445555, 0.5930448852562286, 0.579749081783537, 0.5646131005282122, 0.5551087493994932, 0.5360443070428342, 0.521839274288549, 0.5084225149177382, 0.4987013053174622, 0.48186874052656586, 0.46626486361752495, 0.45688996473401233, 0.4433902779951999, 0.4288269481436799, 0.4199549613032409], 'accuracy': [0.5501323451561673, 0.5851244044467973, 0.6084700899947062, 0.6267337215457914, 0.6400741132874537, 0.6552673372154579, 0.6631551085230281, 0.6788777130757014, 0.6885124404446797, 0.6992059290629963, 0.7127580730545262, 0.7253043938591848, 0.7364743250397036, 0.741768131286395, 0.7577554261514029, 0.7646903123345685, 0.7748014822657491, 0.7798305982001059, 0.7882477501323452, 0.7966119640021175]}"
17-9UTL,0.387409200968523,0.42105263157894735,0.3496143958868895,0.42105263157894735,0.3496143958868895,,0.3853335137329184,"[[92, 177], [76, 68]]",20,./ckpt_emowear_arousal/emowear/cnn1d/17-9UTL/emowear_17-9UTL_checkpoint.pt,"{'0': {'precision': 0.5476190476190477, 'recall': 0.3420074349442379, 'f1-score': 0.42105263157894735, 'support': 269.0}, '1': {'precision': 0.27755102040816326, 'recall': 0.4722222222222222, 'f1-score': 0.3496143958868895, 'support': 144.0}, 'accuracy': 0.387409200968523, 'macro avg': {'precision': 0.41258503401360547, 'recall': 0.40711482858323006, 'f1-score': 0.3853335137329184, 'support': 413.0}, 'weighted avg': {'precision': 0.45345489285302504, 'recall': 0.387409200968523, 'f1-score': 0.39614438475169234, 'support': 413.0}}","{'loss': [0.6608013620762803, 0.645298134718956, 0.631095100679746, 0.6172045223229521, 0.6019499284555951, 0.5831979744140278, 0.5718127518182333, 0.5557256524401282, 0.5445588056059222, 0.5221694603112716, 0.5076133414889972, 0.493114024845616, 0.4757902479727095, 0.4695581288076444, 0.44915827908107, 0.4377200209002699, 0.4263267004155431, 0.4151642310991686, 0.40593726595221785, 0.38871723154728344], 'accuracy': [0.5542615140285866, 0.5903652726310217, 0.6125992588671255, 0.6357861302276336, 0.6512969825304394, 0.6713075701429327, 0.6824245632609847, 0.699417681312864, 0.7074642668078348, 0.723292747485442, 0.7359449444150344, 0.7479618845950238, 0.7573848597141345, 0.7624669137109582, 0.7725251455796718, 0.7830598200105876, 0.7906299629433563, 0.8016410799364744, 0.804340921122287, 0.8132874536791953]}"
18-9UVM,0.41404358353510895,0.3888888888888889,0.4372093023255814,0.3888888888888889,0.4372093023255814,,0.41304909560723513,"[[77, 194], [48, 94]]",20,./ckpt_emowear_arousal/emowear/cnn1d/18-9UVM/emowear_18-9UVM_checkpoint.pt,"{'0': {'precision': 0.616, 'recall': 0.28413284132841327, 'f1-score': 0.3888888888888889, 'support': 271.0}, '1': {'precision': 0.3263888888888889, 'recall': 0.6619718309859155, 'f1-score': 0.4372093023255814, 'support': 142.0}, 'accuracy': 0.41404358353510895, 'macro avg': {'precision': 0.47119444444444447, 'recall': 0.47305233615716435, 'f1-score': 0.41304909560723513, 'support': 413.0}, 'weighted avg': {'precision': 0.516424266881894, 'recall': 0.41404358353510895, 'f1-score': 0.4055026872133691, 'support': 413.0}}","{'loss': [0.6608919836529479, 0.6482194384801571, 0.6351764338303016, 0.6220369081007482, 0.6088526411243316, 0.5912073580596484, 0.5818187756598974, 0.5660685406342078, 0.552022676552459, 0.5389432416983292, 0.5210095987047324, 0.5041631450345113, 0.49166644211166305, 0.47822392968793215, 0.4621396549357631, 0.4484264473141407, 0.4370113164360022, 0.42173823569425517, 0.4152602708737266, 0.3988969468199557], 'accuracy': [0.5530439385918475, 0.5868713605082054, 0.6074642668078348, 0.6272631021704606, 0.6425622022233987, 0.661355214399153, 0.6746426680783484, 0.6857067231339333, 0.6975119110640551, 0.7074113287453679, 0.7244573848597141, 0.7350979354155638, 0.7462149285336157, 0.7543144520910535, 0.7695076760190577, 0.7755955532027528, 0.7832715722604553, 0.7942826892535734, 0.7942826892535734, 0.8013234515616728]}"
19-9UY7,0.5399515738498789,0.7012578616352201,0.0,0.7012578616352201,0.0,,0.35062893081761004,"[[223, 190], [0, 0]]",20,./ckpt_emowear_arousal/emowear/cnn1d/19-9UY7/emowear_19-9UY7_checkpoint.pt,"{'0': {'precision': 1.0, 'recall': 0.5399515738498789, 'f1-score': 0.7012578616352201, 'support': 413.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0}, 'accuracy': 0.5399515738498789, 'macro avg': {'precision': 0.5, 'recall': 0.26997578692493945, 'f1-score': 0.35062893081761004, 'support': 413.0}, 'weighted avg': {'precision': 1.0, 'recall': 0.5399515738498789, 'f1-score': 0.7012578616352201, 'support': 413.0}}","{'loss': [0.6517621840226581, 0.6382255624311194, 0.6280421222436359, 0.617289442231, 0.6049010913103203, 0.5914313833381588, 0.5824999567501882, 0.5711986232523315, 0.5604670381154756, 0.5447485580906279, 0.5328780083949128, 0.5251290614924272, 0.507291354967085, 0.4957325824263741, 0.48224510578581614, 0.4713843845513335, 0.45580653266467513, 0.44472688052501547, 0.42757764564991757, 0.4214958521914646], 'accuracy': [0.550344097406035, 0.5838538909475913, 0.6023292747485443, 0.6222869242985707, 0.6349391212281631, 0.651561672842774, 0.6628904182106935, 0.6733721545791425, 0.6812069878242456, 0.6971413446267867, 0.7038115404976177, 0.7167813658020117, 0.7268395976707253, 0.7382212811011117, 0.7454208575966119, 0.751561672842774, 0.7660137638962414, 0.7740603493912123, 0.7844362096347274, 0.7878242456326099]}"
20-9V52,0.5302663438256658,0.48404255319148937,0.5688888888888889,0.48404255319148937,0.5688888888888889,,0.5264657210401891,"[[91, 58], [136, 128]]",20,./ckpt_emowear_arousal/emowear/cnn1d/20-9V52/emowear_20-9V52_checkpoint.pt,"{'0': {'precision': 0.4008810572687225, 'recall': 0.610738255033557, 'f1-score': 0.48404255319148937, 'support': 149.0}, '1': {'precision': 0.6881720430107527, 'recall': 0.48484848484848486, 'f1-score': 0.5688888888888889, 'support': 264.0}, 'accuracy': 0.5302663438256658, 'macro avg': {'precision': 0.5445265501397376, 'recall': 0.5477933699410209, 'f1-score': 0.5264657210401891, 'support': 413.0}, 'weighted avg': {'precision': 0.5845246898011582, 'recall': 0.5302663438256658, 'f1-score': 0.5382784675355898, 'support': 413.0}}","{'loss': [0.670172983165012, 0.6556139931532363, 0.6449733366090321, 0.6308201464665132, 0.6140326734697333, 0.5985149589778886, 0.5857115011293462, 0.5685750300509391, 0.5543146378625443, 0.5422372804235819, 0.5227737820230507, 0.5113674147789159, 0.49824129405508855, 0.4797899053297452, 0.4644954011830279, 0.45999397501357336, 0.44130626586204236, 0.4283068274240004, 0.41850255472815306, 0.40897134176759636], 'accuracy': [0.5524086818422446, 0.5866066701958709, 0.6038644785600847, 0.6243515087347803, 0.6470619375330863, 0.6649020645844362, 0.6738485971413446, 0.688300688194812, 0.7031233456855479, 0.7129698253043939, 0.7223928004235045, 0.7326627845420858, 0.7433562731604023, 0.7559025939650609, 0.7688724192694547, 0.7703017469560615, 0.785918475383801, 0.7876124933827422, 0.7966119640021175, 0.8060349391212281]}"
21-9V5J,0.6610169491525424,0.7577854671280276,0.43548387096774194,0.7577854671280276,0.43548387096774194,,0.5966346690478848,"[[219, 41], [99, 54]]",20,./ckpt_emowear_arousal/emowear/cnn1d/21-9V5J/emowear_21-9V5J_checkpoint.pt,"{'0': {'precision': 0.6886792452830188, 'recall': 0.8423076923076923, 'f1-score': 0.7577854671280276, 'support': 260.0}, '1': {'precision': 0.5684210526315789, 'recall': 0.35294117647058826, 'f1-score': 0.43548387096774194, 'support': 153.0}, 'accuracy': 0.6610169491525424, 'macro avg': {'precision': 0.6285501489572989, 'recall': 0.5976244343891403, 'f1-score': 0.5966346690478848, 'support': 413.0}, 'weighted avg': {'precision': 0.6441283894097252, 'recall': 0.6610169491525424, 'f1-score': 0.6383856022066626, 'support': 413.0}}","{'loss': [0.6622490961820503, 0.6486937247804386, 0.6370117679356645, 0.6220283301057103, 0.6074878455344301, 0.5982382486584705, 0.5791434299005536, 0.5647864180749658, 0.5563169486469665, 0.5366397599968221, 0.525407395986352, 0.5072743702149378, 0.4906416592300096, 0.47921268192152927, 0.4649124858049945, 0.4526477088462492, 0.44151642509968336, 0.4299029602109597, 0.41719706113405364, 0.4018885293418355], 'accuracy': [0.5483853890947591, 0.5856537850714664, 0.6005823186871361, 0.6274748544203282, 0.6420328215987295, 0.654579142403388, 0.6799364743250397, 0.6875595553202752, 0.6966119640021176, 0.711699311805188, 0.7221810481736368, 0.7316569613552144, 0.7458973001588142, 0.7591847538380095, 0.7609317098994177, 0.7714134462678666, 0.7808893594494442, 0.7847008999470619, 0.7979883536262573, 0.8049232398094229]}"
22-9V5N,0.5060532687651331,0.6061776061776062,0.33766233766233766,0.6061776061776062,0.33766233766233766,,0.4719199719199719,"[[157, 58], [146, 52]]",20,./ckpt_emowear_arousal/emowear/cnn1d/22-9V5N/emowear_22-9V5N_checkpoint.pt,"{'0': {'precision': 0.5181518151815182, 'recall': 0.7302325581395349, 'f1-score': 0.6061776061776062, 'support': 215.0}, '1': {'precision': 0.4727272727272727, 'recall': 0.26262626262626265, 'f1-score': 0.33766233766233766, 'support': 198.0}, 'accuracy': 0.5060532687651331, 'macro avg': {'precision': 0.4954395439543955, 'recall': 0.4964294103828988, 'f1-score': 0.4719199719199719, 'support': 413.0}, 'weighted avg': {'precision': 0.4963744316320252, 'recall': 0.5060532687651331, 'f1-score': 0.47744631521871234, 'support': 413.0}}","{'loss': [0.6659935852217889, 0.6488730791007608, 0.6343371285781335, 0.6203617657915885, 0.6081617553566043, 0.5946266153869709, 0.5828191675352256, 0.5629505122509376, 0.549463654239699, 0.5358172014821074, 0.5187717531331952, 0.5009674196555035, 0.48341289525501563, 0.4729643331563555, 0.45433568334125096, 0.4376829538823689, 0.4313891017165621, 0.4138540486168647, 0.40315039727093366, 0.3916242627001995], 'accuracy': [0.5557437797776601, 0.5880359978824775, 0.6136580201164638, 0.6368978295394389, 0.6437797776601376, 0.6633139227104288, 0.6768131286394918, 0.6907358390682901, 0.7040762308099524, 0.7119110640550556, 0.72641609317099, 0.7374801482265749, 0.7502382212811011, 0.763843303335098, 0.7690841715193224, 0.7829010058231869, 0.7897829539438856, 0.7957649550026469, 0.8048173636844892, 0.8114346214928534]}"
23-9VIV,0.5108958837772397,0.61003861003861,0.34415584415584416,0.61003861003861,0.34415584415584416,,0.47709722709722713,"[[158, 36], [166, 53]]",20,./ckpt_emowear_arousal/emowear/cnn1d/23-9VIV/emowear_23-9VIV_checkpoint.pt,"{'0': {'precision': 0.4876543209876543, 'recall': 0.8144329896907216, 'f1-score': 0.61003861003861, 'support': 194.0}, '1': {'precision': 0.5955056179775281, 'recall': 0.2420091324200913, 'f1-score': 0.34415584415584416, 'support': 219.0}, 'accuracy': 0.5108958837772397, 'macro avg': {'precision': 0.5415799694825912, 'recall': 0.5282210610554064, 'f1-score': 0.47709722709722713, 'support': 413.0}, 'weighted avg': {'precision': 0.5448442339193307, 'recall': 0.5108958837772397, 'f1-score': 0.4690499278877003, 'support': 413.0}}","{'loss': [0.6693854284324363, 0.6514599008557657, 0.6388686827909006, 0.6253938645897498, 0.6103778585105298, 0.5958536028988214, 0.5781549811016131, 0.5631643419545943, 0.5496680093732947, 0.531560285757811, 0.5169350783808513, 0.49837468646076255, 0.4868349857245759, 0.47293044143785806, 0.4540778195277417, 0.4383342308238299, 0.4302321311403924, 0.4155047235064812, 0.39801024409309776, 0.38717619260825326], 'accuracy': [0.5482795129698254, 0.5893594494441503, 0.6137638962413976, 0.631233456855479, 0.6480148226574908, 0.6616199047114876, 0.6827951296982531, 0.6888300688194812, 0.7038644785600847, 0.7158284806776072, 0.7300158814187401, 0.7407093700370566, 0.7512440444679724, 0.758867125463208, 0.7747485442032822, 0.7833774483853891, 0.7887241926945474, 0.7985177342509264, 0.8095817893065114, 0.8146109052408682]}"
24-9VL3,0.4648910411622276,0.5366876310272537,0.3667621776504298,0.5366876310272537,0.3667621776504298,,0.4517249043388417,"[[128, 35], [186, 64]]",20,./ckpt_emowear_arousal/emowear/cnn1d/24-9VL3/emowear_24-9VL3_checkpoint.pt,"{'0': {'precision': 0.40764331210191085, 'recall': 0.7852760736196319, 'f1-score': 0.5366876310272537, 'support': 163.0}, '1': {'precision': 0.6464646464646465, 'recall': 0.256, 'f1-score': 0.3667621776504298, 'support': 250.0}, 'accuracy': 0.4648910411622276, 'macro avg': {'precision': 0.5270539792832787, 'recall': 0.520638036809816, 'f1-score': 0.4517249043388417, 'support': 413.0}, 'weighted avg': {'precision': 0.5522082844764482, 'recall': 0.4648910411622276, 'f1-score': 0.4338271870945516, 'support': 413.0}}","{'loss': [0.6687590514244132, 0.6520327824458299, 0.6378925087844461, 0.6255125263622036, 0.612252163798674, 0.5974787029341581, 0.5810535917653175, 0.5664671789343992, 0.5483000706402065, 0.5318010518196211, 0.5141725863521852, 0.49899304751178586, 0.48457079071920345, 0.4733342119346162, 0.4579894852234359, 0.4425797742469529, 0.4343629997296583, 0.4192092859915415, 0.4041898176429005, 0.3969656266757204], 'accuracy': [0.5563260984647962, 0.5923239809422975, 0.6149814716781365, 0.636209634727369, 0.6492323980942297, 0.6698253043938592, 0.6817363684489147, 0.6950238221281101, 0.7120169401799894, 0.7233986236103759, 0.7359449444150344, 0.7463737427210164, 0.7563790365272631, 0.7633139227104287, 0.7716251985177343, 0.7856008470089995, 0.7867125463208047, 0.7996294335627316, 0.8069348861831657, 0.8118051879301218]}"
25-9VNK,0.4721549636803874,0.551440329218107,0.3588235294117647,0.551440329218107,0.3588235294117647,,0.45513192931493585,"[[134, 49], [169, 61]]",20,./ckpt_emowear_arousal/emowear/cnn1d/25-9VNK/emowear_25-9VNK_checkpoint.pt,"{'0': {'precision': 0.44224422442244227, 'recall': 0.73224043715847, 'f1-score': 0.551440329218107, 'support': 183.0}, '1': {'precision': 0.5545454545454546, 'recall': 0.26521739130434785, 'f1-score': 0.3588235294117647, 'support': 230.0}, 'accuracy': 0.4721549636803874, 'macro avg': {'precision': 0.4983948394839484, 'recall': 0.4987289142314089, 'f1-score': 0.45513192931493585, 'support': 413.0}, 'weighted avg': {'precision': 0.5047848610526913, 'recall': 0.4721549636803874, 'f1-score': 0.4441718934906041, 'support': 413.0}}","{'loss': [0.6688014022820585, 0.6537783660101095, 0.6397772950681825, 0.6282485868515572, 0.6131581004742531, 0.5991754107338969, 0.5817833907519654, 0.5674858555931336, 0.5521476210520468, 0.5326282676342873, 0.5206649086347896, 0.5048137301108773, 0.49111177714303916, 0.4797605658568296, 0.4634113318425376, 0.44574393363084786, 0.43772624557203815, 0.4266570182563515, 0.41307592607162946, 0.3994169595728733], 'accuracy': [0.5480677607199577, 0.5854420328215987, 0.6065643197458973, 0.6194812069878243, 0.6430915828480678, 0.6604552673372155, 0.6745367919534145, 0.689571201694018, 0.7031762837480148, 0.718422445738486, 0.7300688194812069, 0.73928004235045, 0.7469031233456855, 0.757649550026469, 0.7685018528321863, 0.7795659078877714, 0.7853890947591318, 0.7946532556908417, 0.7989412387506617, 0.8102699841185813]}"
26-9VTJ,0.5326876513317191,0.45014245014245013,0.5936842105263158,0.45014245014245013,0.5936842105263158,,0.521913330334383,"[[79, 149], [44, 141]]",20,./ckpt_emowear_arousal/emowear/cnn1d/26-9VTJ/emowear_26-9VTJ_checkpoint.pt,"{'0': {'precision': 0.6422764227642277, 'recall': 0.34649122807017546, 'f1-score': 0.45014245014245013, 'support': 228.0}, '1': {'precision': 0.4862068965517241, 'recall': 0.7621621621621621, 'f1-score': 0.5936842105263158, 'support': 185.0}, 'accuracy': 0.5326876513317191, 'macro avg': {'precision': 0.5642416596579759, 'recall': 0.5543266951161688, 'f1-score': 0.521913330334383, 'support': 413.0}, 'weighted avg': {'precision': 0.5723663444365928, 'recall': 0.5326876513317191, 'f1-score': 0.5144408173846176, 'support': 413.0}}","{'loss': [0.6648948406087715, 0.6484653746090975, 0.637720440827456, 0.6277009826352699, 0.6142516705710904, 0.5993838774646761, 0.5816601205276016, 0.5618265131720164, 0.5502572760877311, 0.5280390184761167, 0.512418549341017, 0.49868770808754553, 0.48553275396547474, 0.46588618782476626, 0.44868642211654564, 0.4399804123373117, 0.42854726580225516, 0.4224125919233497, 0.40816894257870096, 0.3987899350103971], 'accuracy': [0.5491265219692959, 0.5844891476971943, 0.6044467972472207, 0.6243515087347803, 0.6413975648491265, 0.6581259925886712, 0.6732133403917416, 0.6912652196929593, 0.7020116463737427, 0.7188459502382213, 0.7296982530439385, 0.7406564319745897, 0.7551614610905241, 0.7686077289571202, 0.7781365802011646, 0.7827421916357862, 0.7913710958178931, 0.7954473266278455, 0.803017469560614, 0.8062996294335627]}"
27-9VUW,0.4915254237288136,0.5291479820627802,0.4473684210526316,0.5291479820627802,0.4473684210526316,,0.48825820155770594,"[[118, 54], [156, 85]]",20,./ckpt_emowear_arousal/emowear/cnn1d/27-9VUW/emowear_27-9VUW_checkpoint.pt,"{'0': {'precision': 0.4306569343065693, 'recall': 0.686046511627907, 'f1-score': 0.5291479820627802, 'support': 172.0}, '1': {'precision': 0.6115107913669064, 'recall': 0.35269709543568467, 'f1-score': 0.4473684210526316, 'support': 241.0}, 'accuracy': 0.4915254237288136, 'macro avg': {'precision': 0.5210838628367379, 'recall': 0.5193718035317958, 'f1-score': 0.48825820155770594, 'support': 413.0}, 'weighted avg': {'precision': 0.5361915094918992, 'recall': 0.4915254237288136, 'f1-score': 0.4814267370181172, 'support': 413.0}}","{'loss': [0.6664992184156839, 0.6503448191176273, 0.6361202632453216, 0.6207288097363417, 0.6057711990375629, 0.5930538003945742, 0.5728221563765332, 0.558875966734707, 0.5455007209419384, 0.5302301865396454, 0.513837715962881, 0.5047763902210823, 0.4927495197147967, 0.4756364432196569, 0.4648136030434931, 0.4515339762209079, 0.43953410638836465, 0.42631746608785626, 0.4198439885662497, 0.41061345521831966], 'accuracy': [0.5573848597141344, 0.5976707252514558, 0.6182636315510852, 0.6411328745367919, 0.6528321863419799, 0.6654314452091054, 0.688988883006882, 0.6984118581259926, 0.7082583377448385, 0.7186871360508206, 0.7348332451032292, 0.7406564319745897, 0.7512440444679724, 0.7599788247750132, 0.768713605082054, 0.7793541556379037, 0.7860772895712017, 0.7910534674430916, 0.7974589730015882, 0.8039703546850185]}"
