Subject,Method,batch_size,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_class_2_count,pred_class_2_ratio,pred_max_class_ratio,pred_num_present_classes,batch_index,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_class_2_count,true_class_2_ratio,true_max_class_ratio,true_num_present_classes,true_imbalance,realistic_divergence_mean,realistic_divergence_min,realistic_divergence_max,realistic_prior_mean,realistic_prior_min,realistic_prior_max
S16,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.0,50,0.78125,14,0.21875,0.78125,2,,16.70567512512207,13.448799133300781,19.685007095336914,0.2590578496456146,0.0,0.5
S16,RealisticTTA,60,,,,,,,,,,,,,,,,,,,,,,,,6,0,0.0,0,0.0,60,1.0,1.0,1,,21.946443557739258,17.84494400024414,26.03696060180664,0.250273734331131,0.0,0.5
S17,DynaMixEMATent,64,0.0032022963277995586,0.03007838875055313,0.03007838875055313,0.026876091957092285,0.9761845039468015,0.0147919794280326,0.009023516625165939,0.014926670487333427,1.9250168800354004,0.19999999999999996,0.0,0.04383312165737152,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S17,DynaMixEMATent,64,0.006747908424586058,0.08062177151441574,0.08062177151441574,0.0738738626241684,0.9232696801967257,0.052543788348949544,0.02418653145432472,0.05384613970050989,7.084810256958008,0.19999999999999996,0.0,0.09342554211616516,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S17,DynaMixEMATent,64,0.025210268795490265,0.3681884706020355,0.3681884706020355,0.34297817945480347,0.7001286109257897,0.1894148478935997,0.11045654118061066,0.212934900499401,30.64887237548828,0.19999999999999996,1.0,0.7929312586784363,0.2,0.0,1.0,62.0,0.96875,2.0,0.03125,0.0,0.0,0.96875,2.0,2,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S17,DynaMixEMATent,64,0.32324978709220886,0.8974447846412659,0.8974447846412659,0.5741950273513794,0.3672076030238515,0.3635589615837687,0.26923343539237976,0.4975035520118234,88.0853385925293,0.19999999999999996,1.0,0.8400935530662537,0.2,0.0,1.0,15.0,0.234375,16.0,0.25,33.0,0.515625,0.515625,3.0,3,45,0.703125,0,0.0,19,0.296875,0.703125,2,0.3697916666666667,,,,,,
S17,DynaMixEMATent,64,0.02283441089093685,0.7843061089515686,0.7843061089515686,0.761471688747406,0.2596084457950005,0.505099721519529,0.23529183268547058,0.6605130468180003,138.2809295654297,0.19999999999999996,1.0,0.7190595269203186,0.2,0.0,1.0,0.0,0.0,15.0,0.234375,49.0,0.765625,0.765625,2.0,4,0,0.0,9,0.140625,55,0.859375,0.859375,2,0.5260416666666667,,,,,,
S17,DynaMixEMATent,64,0.027676677331328392,0.6842892169952393,0.6842892169952393,0.6566125750541687,0.19162052193842036,0.6030927129630078,0.20528676509857177,0.758880922673714,182.075439453125,0.19999999999999996,1.0,0.6678779125213623,0.2,0.0,1.0,0.0,0.0,39.0,0.609375,25.0,0.390625,0.609375,2.0,5,0,0.0,64,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S17,DynaMixEMATent,64,0.03259766846895218,0.6919306516647339,0.6919306516647339,0.6593329906463623,0.13518752288119493,0.6572332816193849,0.20757919549942017,0.8293993265782612,226.35900115966797,0.19999999999999996,1.0,0.6698479652404785,0.2,0.0,1.0,0.0,0.0,56.0,0.875,8.0,0.125,0.875,2.0,6,0,0.0,64,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S17,DynaMixEMATent,8,0.019083037972450256,0.6760720610618591,0.6760720610618591,0.6569890379905701,0.13037230862666985,0.6668060730547725,0.20282161831855774,0.8364577971222914,231.76757764816284,0.19999999999999996,1.0,0.7058216333389282,0.2,0.0,1.0,0.0,0.0,7.0,0.875,1.0,0.125,0.875,2.0,7,0,0.0,8,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S17,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,0,64,1.0,0,0.0,0,0.0,1.0,1,,0.2818584442138672,0.10294350981712341,0.5359371900558472,0.21862685680389404,0.007681012153625488,0.5
S17,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,1,64,1.0,0,0.0,0,0.0,1.0,1,,1.917783260345459,0.8814429044723511,3.3599696159362793,0.21906590461730957,0.0036658048629760742,0.5
S17,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,2,64,1.0,0,0.0,0,0.0,1.0,1,,4.317949295043945,2.395998001098633,6.862095832824707,0.22235584259033203,0.0,0.5
S17,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,3,45,0.703125,0,0.0,19,0.296875,0.703125,2,,7.036869049072266,4.478288650512695,10.272844314575195,0.22661209106445312,0.0,0.5
S17,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,9,0.140625,55,0.859375,0.859375,2,,11.100092887878418,7.029293537139893,16.292495727539062,0.2258104830980301,0.0,0.5
S17,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.0,64,1.0,0,0.0,1.0,1,,18.218137741088867,10.437788963317871,28.318862915039062,0.22415609657764435,0.0,0.5
S17,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,6,0,0.0,64,1.0,0,0.0,1.0,1,,27.959373474121094,14.960805892944336,45.04021453857422,0.22303204238414764,0.0,0.5
S17,RealisticTTA,8,,,,,,,,,,,,,,,,,,,,,,,,7,0,0.0,8,1.0,0,0.0,1.0,1,,39.612396240234375,20.81033706665039,64.22344970703125,0.22339193522930145,0.0,0.5
S2,DynaMixEMATent,64,0.0032719303853809834,0.023137448355555534,0.023137448355555534,0.01986551843583584,0.9816365402210555,0.011422225272277873,0.00694123450666666,0.011502063794385342,1.4807966947555542,0.19999999999999996,0.0,0.022667746990919113,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S2,DynaMixEMATent,64,0.004838692955672741,0.03802860900759697,0.03802860900759697,0.033189915120601654,0.9588149458141945,0.029776471483526516,0.011408582702279091,0.03012009912539948,3.9146276712417603,0.19999999999999996,0.0,0.031350668519735336,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S2,DynaMixEMATent,64,0.006053311750292778,0.05874742195010185,0.05874742195010185,0.052694108337163925,0.9252066859478092,0.057169087467160186,0.017624226585030555,0.05819472447740337,7.674462676048279,0.19999999999999996,0.0,0.06024167686700821,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S2,DynaMixEMATent,64,0.138914093375206,0.25291645526885986,0.25291645526885986,0.11400236189365387,0.7669583099624229,0.15716675345691924,0.07587493658065796,0.17007086992683518,23.86111581325531,0.19999999999999996,1.0,0.20153287053108215,0.2,0.0,1.0,55.0,0.859375,0.0,0.0,9.0,0.140625,0.859375,2.0,3,37,0.578125,27,0.421875,0,0.0,0.578125,2,0.24479166666666669,,,,,,
S2,DynaMixEMATent,64,0.011399715207517147,0.07646117359399796,0.07646117359399796,0.06506145745515823,0.780476160157098,0.19658548776470258,0.022938352078199387,0.2012007002657793,28.75463092327118,0.19999999999999996,0.0,0.27899426221847534,0.2,0.0,1.0,62.0,0.96875,0.0,0.0,2.0,0.03125,0.96875,2.0,4,0,0.0,64,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S2,DynaMixEMATent,64,0.13511355221271515,0.4102831184864044,0.4102831184864044,0.27516958117485046,0.5705626769866313,0.3063523874674473,0.12308493554592131,0.3493524058207008,55.01275050640106,0.19999999999999996,1.0,0.4558902382850647,0.2,0.0,1.0,18.0,0.28125,0.0,0.0,46.0,0.71875,0.71875,2.0,5,0,0.0,32,0.5,32,0.5,0.5,2,0.16666666666666669,,,,,,
S2,DynaMixEMATent,40,0.02292679250240326,0.13927613198757172,0.13927613198757172,0.11634933948516846,0.5969083169859414,0.3613088434177871,0.041782839596271514,0.3770636327004995,60.58379578590393,0.19999999999999996,0.0,0.6446975469589233,0.2,0.0,1.0,16.0,0.4,0.0,0.0,24.0,0.6,0.6,2.0,6,0,0.0,0,0.0,40,1.0,1.0,1,0.6666666666666667,,,,,,
S2,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,0,64,1.0,0,0.0,0,0.0,1.0,1,,0.2976387143135071,0.11517083644866943,0.5454421043395996,0.2200237512588501,0.0,0.5
S2,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,1,64,1.0,0,0.0,0,0.0,1.0,1,,2.249840497970581,1.0445743799209595,3.800673723220825,0.22498933970928192,0.0,0.5
S2,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,2,64,1.0,0,0.0,0,0.0,1.0,1,,6.20296049118042,3.08031964302063,10.04041576385498,0.22936008870601654,0.0,0.5
S2,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,3,37,0.578125,27,0.421875,0,0.0,0.578125,2,,9.421833992004395,4.848997116088867,14.787664413452148,0.23386652767658234,0.0,0.5
S2,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,64,1.0,0,0.0,1.0,1,,14.186233520507812,7.736800670623779,21.16935920715332,0.2419089823961258,0.0,0.5
S2,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.0,32,0.5,32,0.5,0.5,2,,20.45357894897461,12.150062561035156,28.709430694580078,0.2505875527858734,0.0,0.5
S2,RealisticTTA,40,,,,,,,,,,,,,,,,,,,,,,,,6,0,0.0,0,0.0,40,1.0,1.0,1,,30.590972900390625,19.0074462890625,42.148681640625,0.2502277195453644,0.0,0.5
S3,DynaMixEMATent,64,0.014016435481607914,0.08264516294002533,0.08264516294002533,0.06862872838973999,0.9357296617555493,0.03947678936244311,0.024793548882007597,0.040480443209933936,5.289290428161621,0.19999999999999996,0.0,0.07060077786445618,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S3,DynaMixEMATent,64,0.006024194415658712,0.04345805197954178,0.04345805197954178,0.03743385896086693,0.9266542538973476,0.06030833050878991,0.013037415593862534,0.061104981548087633,8.070605754852295,0.19999999999999996,0.0,0.04575078561902046,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S3,DynaMixEMATent,64,0.01565997302532196,0.07571789622306824,0.07571789622306824,0.06005792319774628,0.883478879342538,0.0938057517905415,0.02271536886692047,0.09598611172446414,12.916551113128662,0.19999999999999996,0.0,0.09098128229379654,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S3,DynaMixEMATent,64,0.2993881404399872,0.47468817234039307,0.47468817234039307,0.17530003190040588,0.6114759504506286,0.24611759784725343,0.1424064517021179,0.2869862982711775,43.29659414291382,0.19999999999999996,1.0,0.1724555641412735,0.2,0.0,1.0,39.0,0.609375,25.0,0.390625,0.0,0.0,0.609375,2.0,3,36,0.5625,28,0.4375,0,0.0,0.5625,2,0.22916666666666669,,,,,,
S3,DynaMixEMATent,64,0.2445443868637085,0.693192720413208,0.693192720413208,0.4486483335494995,0.39932021980552795,0.3927219640705097,0.20795781612396239,0.49583465636721,87.66092824935913,0.19999999999999996,1.0,0.35576149821281433,0.2,0.0,1.0,1.0,0.015625,63.0,0.984375,0.0,0.0,0.984375,2.0,4,0,0.0,64,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S3,DynaMixEMATent,64,0.12317392975091934,0.40393736958503723,0.40393736958503723,0.2807634174823761,0.36204156800415815,0.5167772211203308,0.12118121087551116,0.5880361543420833,113.51291990280151,0.19999999999999996,1.0,0.4286056160926819,0.2,0.0,1.0,1.0,0.015625,63.0,0.984375,0.0,0.0,0.984375,2.0,5,0,0.0,36,0.5625,28,0.4375,0.5625,2,0.22916666666666669,,,,,,
S3,DynaMixEMATent,47,0.32449856400489807,0.6540237069129944,0.6540237069129944,0.3295251429080963,0.26044002836724994,0.5433528595588518,0.19620711207389832,0.6759861498162522,144.25203412771225,0.19999999999999996,1.0,0.45919978618621826,0.2,0.0,1.0,1.0,0.02127659574468085,46.0,0.9787234042553191,0.0,0.0,0.9787234042553191,2.0,6,0,0.0,0,0.0,47,1.0,1.0,1,0.6666666666666667,,,,,,
S3,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,0,64,1.0,0,0.0,0,0.0,1.0,1,,0.2106417566537857,0.10083351284265518,0.3601871728897095,0.21977122128009796,0.0,0.5
S3,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,1,64,1.0,0,0.0,0,0.0,1.0,1,,1.7512413263320923,1.0121785402297974,2.8360562324523926,0.2179822474718094,0.014240831136703491,0.5
S3,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,2,64,1.0,0,0.0,0,0.0,1.0,1,,4.806396484375,3.042229413986206,7.444943904876709,0.21765433251857758,0.01796656847000122,0.5
S3,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,3,36,0.5625,28,0.4375,0,0.0,0.5625,2,,6.406444072723389,5.175020217895508,8.327157974243164,0.21701651811599731,0.026278093457221985,0.5
S3,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,64,1.0,0,0.0,1.0,1,,8.167960166931152,6.0269341468811035,10.750764846801758,0.23115567862987518,0.0,0.5
S3,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.0,36,0.5625,28,0.4375,0.5625,2,,12.785731315612793,9.19771671295166,16.861291885375977,0.23709194362163544,0.0,0.5
S3,RealisticTTA,47,,,,,,,,,,,,,,,,,,,,,,,,6,0,0.0,0,0.0,47,1.0,1.0,1,,17.25153160095215,14.113265037536621,19.26267433166504,0.282989501953125,0.0,0.4736346900463104
S4,DynaMixEMATent,64,0.0038100075908005238,0.025264937430620193,0.025264937430620193,0.021454928442835808,0.9799626501008138,0.01245786867000008,0.007579481229186058,0.012553014004013208,1.6169559955596924,0.19999999999999996,0.0,0.021855046972632408,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S4,DynaMixEMATent,64,0.02596173994243145,0.10713175684213638,0.10713175684213638,0.08117002248764038,0.9058643676303908,0.061996105316968315,0.032139527052640914,0.06405479617136944,8.473388433456421,0.19999999999999996,0.0,0.1373828947544098,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S4,DynaMixEMATent,64,0.1869584023952484,0.8566188812255859,0.8566188812255859,0.6696605086326599,0.45314291031427484,0.2898714253180494,0.2569856643676758,0.3901289805819983,63.29699683189392,0.19999999999999996,1.0,0.7308570146560669,0.2,0.0,1.0,11.0,0.171875,50.0,0.78125,3.0,0.046875,0.78125,3.0,2,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S4,DynaMixEMATent,64,0.20301517844200134,0.683825671672821,0.683825671672821,0.4808105230331421,0.34437655170496834,0.4504757467931853,0.2051477015018463,0.5667414532792368,107.06183981895447,0.19999999999999996,1.0,0.4987315535545349,0.2,0.0,1.0,0.0,0.0,36.0,0.5625,28.0,0.4375,0.5625,2.0,3,40,0.625,0,0.0,24,0.375,0.625,2,0.2916666666666667,,,,,,
S4,DynaMixEMATent,64,0.056064385920763016,0.2834608256816864,0.2834608256816864,0.22739644348621368,0.34403081340218694,0.570930938893307,0.08503824770450592,0.6239943226707912,125.2033326625824,0.19999999999999996,1.0,0.23327594995498657,0.2,0.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,4,0,0.0,13,0.203125,51,0.796875,0.796875,2,0.4635416666666667,,,,,,
S4,DynaMixEMATent,64,0.02706168219447136,0.08438107371330261,0.08438107371330261,0.057319387793540955,0.3513466925630364,0.6233389853229728,0.025314322113990782,0.6395282083911703,130.60372138023376,0.19999999999999996,0.0,0.09846052527427673,0.2,0.0,1.0,0.0,0.0,64.0,1.0,0.0,0.0,1.0,1.0,5,0,0.0,64,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S4,DynaMixEMATent,50,0.025010550394654274,0.08493613451719284,0.08493613451719284,0.05992558225989342,0.33982284201769225,0.63469631762715,0.025480840355157852,0.6512917794848295,134.8505281060934,0.19999999999999996,0.0,0.26538923382759094,0.2,0.0,1.0,0.0,0.0,50.0,1.0,0.0,0.0,1.0,1.0,6,0,0.0,50,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S4,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,0,64,1.0,0,0.0,0,0.0,1.0,1,,0.2752712368965149,0.1057986170053482,0.5133805871009827,0.21885432302951813,0.005561143159866333,0.5
S4,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,1,64,1.0,0,0.0,0,0.0,1.0,1,,1.828248143196106,0.8648650646209717,3.078019142150879,0.22422528266906738,0.0,0.5
S4,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,2,64,1.0,0,0.0,0,0.0,1.0,1,,3.583772659301758,2.1593852043151855,5.146203994750977,0.2405959814786911,0.0,0.5
S4,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,3,40,0.625,0,0.0,24,0.375,0.625,2,,5.547159194946289,3.5501742362976074,7.5104827880859375,0.25173476338386536,0.0,0.5
S4,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,13,0.203125,51,0.796875,0.796875,2,,6.946531295776367,4.13102388381958,10.767427444458008,0.22008860111236572,0.0,0.5
S4,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.0,64,1.0,0,0.0,1.0,1,,13.972336769104004,5.492826461791992,22.384639739990234,0.2508121430873871,0.0,0.5
S4,RealisticTTA,50,,,,,,,,,,,,,,,,,,,,,,,,6,0,0.0,50,1.0,0,0.0,1.0,1,,34.36848068237305,17.787220001220703,43.7855224609375,0.2841568887233734,0.0,0.4501796364784241
S5,DynaMixEMATent,64,0.012349491007626057,0.042312245815992355,0.042312245815992355,0.029962753877043724,0.9666381523679611,0.020668173887241157,0.012693673744797707,0.020933902009556027,2.7079837322235107,0.19999999999999996,0.0,0.030786875635385513,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S5,DynaMixEMATent,64,0.0007352359825745225,0.006790847983211279,0.006790847983211279,0.006055612117052078,0.9737595452088479,0.024203200396188777,0.0020372543949633837,0.024252609130729685,3.1425980031490326,0.19999999999999996,0.0,0.004740594886243343,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S5,DynaMixEMATent,64,0.017837973311543465,0.06182735413312912,0.06182735413312912,0.043989378958940506,0.9284974864484937,0.052954307311567625,0.018548206239938737,0.053955077211376046,7.099548667669296,0.19999999999999996,0.0,0.0432271882891655,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S5,DynaMixEMATent,64,0.2604560852050781,0.6540594100952148,0.6540594100952148,0.3936033248901367,0.548305919963306,0.2554762570081294,0.19621782302856444,0.3178426498217918,48.959350913763046,0.19999999999999996,1.0,0.6470078825950623,0.2,0.0,1.0,26.0,0.40625,0.0,0.0,38.0,0.59375,0.59375,2.0,3,47,0.734375,0,0.0,17,0.265625,0.734375,2,0.4010416666666667,,,,,,
S5,DynaMixEMATent,64,0.178122416138649,0.889755129814148,0.889755129814148,0.7116326689720154,0.32049716240324255,0.4125762986525131,0.2669265389442444,0.5628034850127164,105.90367922186852,0.19999999999999996,1.0,0.48745009303092957,0.2,0.0,1.0,0.0,0.0,23.0,0.359375,41.0,0.640625,0.640625,2.0,4,0,0.0,6,0.09375,58,0.90625,0.90625,2,0.5729166666666667,,,,,,
S5,DynaMixEMATent,64,0.10320580750703812,0.7432147264480591,0.7432147264480591,0.6400089263916016,0.23427749441617798,0.5427580876494044,0.2229644179344177,0.698498370186084,153.4694217145443,0.19999999999999996,1.0,0.4769379496574402,0.2,0.0,1.0,0.0,0.0,56.0,0.875,8.0,0.125,0.875,2.0,5,0,0.0,64,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S5,DynaMixEMATent,59,0.09786315262317657,0.8750655651092529,0.8750655651092529,0.7772023677825928,0.14854813189661442,0.5889321985706097,0.2625196695327759,0.7985734320500412,205.09829005599022,0.19999999999999996,1.0,0.43186330795288086,0.2,0.0,1.0,0.0,0.0,58.0,0.9830508474576272,1.0,0.01694915254237288,0.9830508474576272,2.0,6,0,0.0,59,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S5,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,0,64,1.0,0,0.0,0,0.0,1.0,1,,0.2267482876777649,0.09258752316236496,0.4007548391819,0.2242448776960373,0.0,0.5
S5,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,1,64,1.0,0,0.0,0,0.0,1.0,1,,1.8766393661499023,0.821383535861969,3.2599246501922607,0.22325773537158966,0.0,0.5
S5,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,2,64,1.0,0,0.0,0,0.0,1.0,1,,4.676355838775635,2.25634765625,7.723180770874023,0.22704380750656128,0.0,0.5
S5,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,3,47,0.734375,0,0.0,17,0.265625,0.734375,2,,7.60675573348999,4.4819488525390625,11.039922714233398,0.24043361842632294,0.0,0.5
S5,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,6,0.09375,58,0.90625,0.90625,2,,9.562966346740723,7.030608177185059,12.097766876220703,0.24990157783031464,0.0,0.5
S5,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.0,64,1.0,0,0.0,1.0,1,,10.868916511535645,8.65011215209961,13.895853996276855,0.21961672604084015,0.0,0.5
S5,RealisticTTA,59,,,,,,,,,,,,,,,,,,,,,,,,6,0,0.0,59,1.0,0,0.0,1.0,1,,16.13831901550293,11.49445915222168,21.821693420410156,0.22975872457027435,0.0,0.5
S6,DynaMixEMATent,64,0.00731620704755187,0.06043564900755882,0.06043564900755882,0.053119443356990814,0.9526431502311671,0.02922615506656522,0.018130694702267646,0.029765830247339253,3.8678815364837646,0.19999999999999996,0.0,0.05752600356936455,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S6,DynaMixEMATent,64,0.007031618617475033,0.06643027812242508,0.06643027812242508,0.05939865857362747,0.9198328505222493,0.060238066041023205,0.019929083436727522,0.06146296663128692,8.11941933631897,0.19999999999999996,0.0,0.06341341882944107,0.2,0.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S6,DynaMixEMATent,64,0.0616435669362545,0.2139451503753662,0.2139451503753662,0.1523015946149826,0.7891953035964442,0.14662115129094597,0.06418354511260986,0.15667725281512535,21.811908960342407,0.19999999999999996,1.0,0.34335237741470337,0.2,0.0,1.0,59.0,0.921875,2.0,0.03125,3.0,0.046875,0.921875,3.0,2,64,1.0,0,0.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S6,DynaMixEMATent,64,0.3807053864002228,0.7814103960990906,0.7814103960990906,0.4007050395011902,0.43681899310650885,0.32875788806376394,0.23442311882972716,0.4294250468499251,71.8221743106842,0.19999999999999996,1.0,0.4803072214126587,0.2,0.0,1.0,24.0,0.375,14.0,0.21875,26.0,0.40625,0.40625,3.0,3,44,0.6875,20,0.3125,0,0.0,0.6875,2,0.3541666666666667,,,,,,
S6,DynaMixEMATent,64,0.12434156984090805,0.8397167325019836,0.8397167325019836,0.7153751850128174,0.2804926379434038,0.46759234230600116,0.2519150197505951,0.6250524400985968,125.56404519081116,0.19999999999999996,1.0,0.6739919781684875,0.2,0.0,1.0,0.0,0.0,40.0,0.625,24.0,0.375,0.625,2.0,4,0,0.0,64,1.0,0,0.0,1.0,1,0.6666666666666667,,,,,,
S6,DynaMixEMATent,64,0.10952547937631607,0.5696899890899658,0.5696899890899658,0.46016451716423035,0.23381220222542554,0.5952808010475847,0.17090699672698975,0.7179903806902179,162.02420449256897,0.19999999999999996,1.0,0.5693966150283813,0.2,0.0,1.0,0.0,0.0,36.0,0.5625,28.0,0.4375,0.5625,2.0,5,0,0.0,46,0.71875,18,0.28125,0.71875,2,0.3854166666666667,,,,,,
S6,DynaMixEMATent,57,0.18136140704154968,0.8633229732513428,0.8633229732513428,0.6819615960121155,0.14227221229652376,0.5987308957280734,0.2589968919754028,0.8080005188159061,211.2336139678955,0.19999999999999996,1.0,0.7281244993209839,0.2,0.0,1.0,3.0,0.05263157894736842,28.0,0.49122807017543857,26.0,0.45614035087719296,0.49122807017543857,3.0,6,0,0.0,0,0.0,57,1.0,1.0,1,0.6666666666666667,,,,,,
S6,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,0,64,1.0,0,0.0,0,0.0,1.0,1,,0.26628991961479187,0.1088716983795166,0.45976561307907104,0.22934897243976593,0.0,0.5
S6,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,1,64,1.0,0,0.0,0,0.0,1.0,1,,1.9437862634658813,0.9028220176696777,3.2331066131591797,0.22860638797283173,0.0,0.5
S6,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,2,64,1.0,0,0.0,0,0.0,1.0,1,,4.300106048583984,2.3034157752990723,6.742842674255371,0.22979451715946198,0.0,0.5
S6,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,3,44,0.6875,20,0.3125,0,0.0,0.6875,2,,6.0235114097595215,3.9889206886291504,8.33818531036377,0.2369358092546463,0.0,0.5
S6,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.0,64,1.0,0,0.0,1.0,1,,8.350071907043457,6.057581901550293,10.794760704040527,0.24345195293426514,0.0,0.5
S6,RealisticTTA,64,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.0,46,0.71875,18,0.28125,0.71875,2,,12.030566215515137,8.925481796264648,15.655632019042969,0.23436839878559113,0.0,0.5
S6,RealisticTTA,57,,,,,,,,,,,,,,,,,,,,,,,,6,0,0.0,0,0.0,57,1.0,1.0,1,,15.885627746582031,11.743829727172852,21.3643798828125,0.2224208265542984,0.0,0.5
