Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S10,EMATent,0.6563831567764282,0.6563831567764282,0.8686989545822144,1,0.30308505296707156,0.5,0.19691494703292847,0.0,0.0,2,64,23,0.359375,41.0,0.640625,0.640625,2
S10,EMATent,0.41782376170158386,0.41782376170158386,0.9375728368759155,1,0.37465287148952486,0.5,0.12534712851047516,0.0,0.0,3,64,21,0.328125,43.0,0.671875,0.671875,2
S10,EMATent,0.8300172686576843,0.8300172686576843,0.8244794607162476,1,0.2509948194026947,0.5,0.24900518059730528,0.0,0.0,4,28,28,1.0,,,1.0,1
S11,EMATent,0.9369539022445679,0.9369539022445679,0.7405703067779541,1,0.21891382932662964,0.5,0.28108617067337033,0.0,0.0,0,64,47,0.734375,17.0,0.265625,0.734375,2
S11,EMATent,0.9258702993392944,0.9258702993392944,0.7383166551589966,1,0.22223891019821168,0.5,0.2777610898017883,0.0,0.0,1,64,34,0.53125,30.0,0.46875,0.53125,2
S11,EMATent,0.9484272003173828,0.9484272003173828,0.8069217205047607,1,0.21547183990478516,0.5,0.2845281600952148,0.0,0.0,2,64,42,0.65625,22.0,0.34375,0.65625,2
S11,EMATent,0.5314860939979553,0.5314860939979553,0.8792593479156494,1,0.3405541718006134,0.5,0.1594458281993866,0.0,0.0,3,64,32,0.5,32.0,0.5,0.5,2
S11,EMATent,0.4199686348438263,0.4199686348438263,0.9148797392845154,1,0.37400940954685213,0.5,0.1259905904531479,0.0,0.0,4,44,21,0.4772727272727273,23.0,0.5227272727272727,0.5227272727272727,2
S12,EMATent,0.9336991310119629,0.9336991310119629,0.7093305587768555,1,0.21989026069641116,0.5,0.28010973930358884,0.0,0.0,0,64,31,0.484375,33.0,0.515625,0.515625,2
S12,EMATent,0.9426289200782776,0.9426289200782776,0.6927404403686523,1,0.21721132397651674,0.5,0.2827886760234833,0.0,0.0,1,64,29,0.453125,35.0,0.546875,0.546875,2
S12,EMATent,0.9999164342880249,0.9999164342880249,0.8281804323196411,1,0.20002506971359255,0.5,0.2999749302864075,0.0,0.0,2,64,46,0.71875,18.0,0.28125,0.71875,2
S12,EMATent,0.41370701789855957,0.41370701789855957,0.9166984558105469,1,0.37588789463043215,0.5,0.12411210536956786,0.0,0.0,3,56,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2
S13,EMATent,0.8903706073760986,0.8903706073760986,0.698574960231781,1,0.2328888177871704,0.5,0.2671111822128296,0.0,0.0,0,64,22,0.34375,42.0,0.65625,0.65625,2
S13,EMATent,0.9781085848808289,0.9781085848808289,0.6542707085609436,1,0.20656742453575136,0.5,0.29343257546424867,0.0,0.0,1,64,37,0.578125,27.0,0.421875,0.578125,2
S13,EMATent,0.941083550453186,0.941083550453186,0.7567956447601318,1,0.2176749348640442,0.5,0.2823250651359558,0.0,0.0,2,64,18,0.28125,46.0,0.71875,0.71875,2
S13,EMATent,0.9303815960884094,0.9303815960884094,0.6791894435882568,1,0.22088552117347718,0.5,0.2791144788265228,0.0,0.0,3,64,55,0.859375,9.0,0.140625,0.859375,2
S13,EMATent,0.7330156564712524,0.7330156564712524,0.7943856716156006,1,0.2800953030586243,0.5,0.21990469694137574,0.0,0.0,4,21,21,1.0,,,1.0,1
S14,EMATent,0.8405368328094482,0.8405368328094482,0.7805474996566772,1,0.24783895015716553,0.5,0.25216104984283444,0.0,0.0,0,64,28,0.4375,36.0,0.5625,0.5625,2
S14,EMATent,0.9998044371604919,0.9998044371604919,0.7351703643798828,1,0.20005866885185242,0.5,0.2999413311481476,0.0,0.0,1,64,62,0.96875,2.0,0.03125,0.96875,2
S14,EMATent,0.9965565800666809,0.9965565800666809,0.7859078049659729,1,0.20103302597999573,0.5,0.2989669740200043,0.0,0.0,2,64,33,0.515625,31.0,0.484375,0.515625,2
S14,EMATent,0.5903872847557068,0.5903872847557068,0.8590443730354309,1,0.32288381457328796,0.5,0.17711618542671204,0.0,0.0,3,52,43,0.8269230769230769,9.0,0.17307692307692307,0.8269230769230769,2
S15,EMATent,0.9757687449455261,0.9757687449455261,0.675233006477356,1,0.20726937651634217,0.5,0.2927306234836578,0.0,0.0,0,64,31,0.484375,33.0,0.515625,0.515625,2
S15,EMATent,0.9668453335762024,0.9668453335762024,0.6873376965522766,1,0.2099463999271393,0.5,0.2900536000728607,0.0,0.0,1,64,30,0.46875,34.0,0.53125,0.53125,2
S15,EMATent,0.845492422580719,0.845492422580719,0.8283331394195557,1,0.24635227322578432,0.5,0.2536477267742157,0.0,0.0,2,64,40,0.625,24.0,0.375,0.625,2
S15,EMATent,0.8101490139961243,0.8101490139961243,0.7767544984817505,1,0.2569552958011627,0.5,0.24304470419883728,0.0,0.0,3,64,31,0.484375,33.0,0.515625,0.515625,2
S15,EMATent,0.6764242053031921,0.6764242053031921,0.8228484392166138,1,0.29707273840904236,0.5,0.20292726159095764,0.0,0.0,4,64,26,0.40625,38.0,0.59375,0.59375,2
S16,EMATent,0.7224241495132446,0.7224241495132446,0.8926771879196167,1,0.2832727551460266,0.5,0.21672724485397338,0.0,0.0,0,64,17,0.265625,47.0,0.734375,0.734375,2
S16,EMATent,0.8727512359619141,0.8727512359619141,0.7845423817634583,1,0.2381746292114258,0.5,0.2618253707885742,0.0,0.0,1,64,54,0.84375,10.0,0.15625,0.84375,2
S16,EMATent,0.9492540955543518,0.9492540955543518,0.7711586952209473,1,0.21522377133369447,0.5,0.28477622866630553,0.0,0.0,2,64,31,0.484375,33.0,0.515625,0.515625,2
S16,EMATent,0.9936309456825256,0.9936309456825256,0.727643609046936,1,0.20191071629524232,0.5,0.2980892837047577,0.0,0.0,3,29,2,0.06896551724137931,27.0,0.9310344827586207,0.9310344827586207,2
S17,EMATent,0.21182793378829956,0.21182793378829956,0.966463565826416,1,0.4364516198635101,0.5,0.06354838013648986,0.0,0.0,0,64,38,0.59375,26.0,0.40625,0.59375,2
