Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S7,EMATent,0.8022719025611877,0.8022719025611877,0.9533787965774536,1,0.25931842923164367,0.5,0.2406815707683563,0.0,0.0,2,64,54,0.84375,10.0,0.15625,0.84375,2
S7,EMATent,0.9985391497612,0.9985391497612,0.8706311583518982,1,0.20043825507164004,0.5,0.29956174492835996,0.0,0.0,3,38,27,0.7105263157894737,11.0,0.2894736842105263,0.7105263157894737,2
S8,EMATent,0.9942569732666016,0.9942569732666016,0.8711667060852051,1,0.20172290802001955,0.5,0.2982770919799805,0.0,0.0,0,64,52,0.8125,12.0,0.1875,0.8125,2
S8,EMATent,0.17123882472515106,0.17123882472515106,0.9750023484230042,0,0.4486283525824547,0.5,0.05137164741754532,0.0,0.0,1,64,9,0.140625,55.0,0.859375,0.859375,2
S8,EMATent,0.9988516569137573,0.9988516569137573,0.8347779512405396,1,0.2003445029258728,0.5,0.2996554970741272,0.0,0.0,2,64,34,0.53125,30.0,0.46875,0.53125,2
S8,EMATent,0.36241620779037476,0.36241620779037476,0.9309372901916504,1,0.3912751376628876,0.5,0.10872486233711243,0.0,0.0,3,64,34,0.53125,30.0,0.46875,0.53125,2
S8,EMATent,0.9996055364608765,0.9996055364608765,0.8335758447647095,1,0.20011833906173707,0.5,0.2998816609382629,0.0,0.0,4,16,0,0.0,16.0,1.0,1.0,1
S9,EMATent,0.519035279750824,0.519035279750824,0.8974267244338989,1,0.34428941607475283,0.5,0.1557105839252472,0.0,0.0,0,64,63,0.984375,1.0,0.015625,0.984375,2
S9,EMATent,0.881071925163269,0.881071925163269,0.7437628507614136,1,0.2356784224510193,0.5,0.2643215775489807,0.0,0.0,1,64,37,0.578125,27.0,0.421875,0.578125,2
S9,EMATent,0.9503998756408691,0.9503998756408691,0.7583203315734863,1,0.21488003730773927,0.5,0.28511996269226075,0.0,0.0,2,64,35,0.546875,29.0,0.453125,0.546875,2
S9,EMATent,0.3079470098018646,0.3079470098018646,0.9481342434883118,1,0.4076158970594406,0.5,0.09238410294055939,0.0,0.0,3,64,27,0.421875,37.0,0.578125,0.578125,2
S9,EMATent,0.9222325682640076,0.9222325682640076,0.6626784205436707,1,0.22333022952079773,0.5,0.27666977047920227,0.0,0.0,4,2,0,0.0,2.0,1.0,1.0,1
S10,EMATent,0.006499860435724258,0.006499860435724258,0.9994729161262512,0,0.4980500418692827,0.5,0.0019499581307172774,0.0,0.0,0,64,30,0.46875,34.0,0.53125,0.53125,2
S10,EMATent,0.0368940643966198,0.0368940643966198,0.9960913062095642,0,0.48893178068101406,0.5,0.011068219318985939,0.0,0.0,1,64,55,0.859375,9.0,0.140625,0.859375,2
S10,EMATent,0.5735342502593994,0.5735342502593994,0.9266402721405029,1,0.32793972492218015,0.5,0.17206027507781982,0.0,0.0,2,64,40,0.625,24.0,0.375,0.625,2
S10,EMATent,0.26518064737319946,0.26518064737319946,0.9620209336280823,1,0.42044580578804014,0.5,0.07955419421195983,0.0,0.0,3,64,52,0.8125,12.0,0.1875,0.8125,2
S10,EMATent,0.6526066660881042,0.6526066660881042,0.8352401256561279,1,0.3042180001735687,0.5,0.19578199982643127,0.0,0.0,4,28,5,0.17857142857142858,23.0,0.8214285714285714,0.8214285714285714,2
S11,EMATent,0.8445022106170654,0.8445022106170654,0.7323256731033325,1,0.24664933681488038,0.5,0.2533506631851196,0.0,0.0,0,64,42,0.65625,22.0,0.34375,0.65625,2
S11,EMATent,0.9254032373428345,0.9254032373428345,0.6774718165397644,1,0.22237902879714966,0.5,0.27762097120285034,0.0,0.0,1,64,2,0.03125,62.0,0.96875,0.96875,2
S11,EMATent,0.7558345794677734,0.7558345794677734,0.7837813496589661,1,0.27324962615966797,0.5,0.22675037384033203,0.0,0.0,2,64,27,0.421875,37.0,0.578125,0.578125,2
S11,EMATent,0.8143139481544495,0.8143139481544495,0.748091459274292,1,0.25570581555366517,0.5,0.24429418444633483,0.0,0.0,3,64,26,0.40625,38.0,0.59375,0.59375,2
S11,EMATent,0.8741126656532288,0.8741126656532288,0.7098800539970398,1,0.2377662003040314,0.5,0.2622337996959686,0.0,0.0,4,44,27,0.6136363636363636,17.0,0.38636363636363635,0.6136363636363636,2
S12,EMATent,0.5668510794639587,0.5668510794639587,0.8697349429130554,1,0.32994467616081236,0.5,0.17005532383918762,0.0,0.0,0,64,37,0.578125,27.0,0.421875,0.578125,2
S12,EMATent,0.7610280513763428,0.7610280513763428,0.7968353033065796,1,0.2716915845870972,0.5,0.2283084154129028,0.0,0.0,1,64,31,0.484375,33.0,0.515625,0.515625,2
S12,EMATent,0.5220679640769958,0.5220679640769958,0.8918319344520569,1,0.34337961077690127,0.5,0.15662038922309876,0.0,0.0,2,64,38,0.59375,26.0,0.40625,0.59375,2
S12,EMATent,0.9652824401855469,0.9652824401855469,0.6645394563674927,1,0.21041526794433596,0.5,0.28958473205566404,0.0,0.0,3,56,20,0.35714285714285715,36.0,0.6428571428571429,0.6428571428571429,2
S13,EMATent,0.912726879119873,0.912726879119873,0.7443848252296448,1,0.2261819362640381,0.5,0.2738180637359619,0.0,0.0,0,64,60,0.9375,4.0,0.0625,0.9375,2
S13,EMATent,0.9902026653289795,0.9902026653289795,0.8151990175247192,1,0.20293920040130617,0.5,0.29706079959869386,0.0,0.0,1,64,25,0.390625,39.0,0.609375,0.609375,2
S13,EMATent,0.9913076758384705,0.9913076758384705,0.6544252634048462,1,0.20260769724845887,0.5,0.2973923027515411,0.0,0.0,2,64,54,0.84375,10.0,0.15625,0.84375,2
S13,EMATent,0.9828402400016785,0.9828402400016785,0.7357182502746582,1,0.20514792799949647,0.5,0.2948520720005035,0.0,0.0,3,64,50,0.78125,14.0,0.21875,0.78125,2
S13,EMATent,0.5955492854118347,0.5955492854118347,0.8556380867958069,1,0.3213352143764496,0.5,0.1786647856235504,0.0,0.0,4,21,0,0.0,21.0,1.0,1.0,1
S14,EMATent,0.7571911215782166,0.7571911215782166,0.8286082744598389,1,0.272842663526535,0.5,0.22715733647346495,0.0,0.0,0,64,49,0.765625,15.0,0.234375,0.765625,2
S14,EMATent,0.5816900134086609,0.5816900134086609,0.8609710931777954,1,0.3254929959774018,0.5,0.17450700402259825,0.0,0.0,1,64,46,0.71875,18.0,0.28125,0.71875,2
S14,EMATent,0.7091201543807983,0.7091201543807983,0.8112324476242065,1,0.2872639536857605,0.5,0.2127360463142395,0.0,0.0,2,64,26,0.40625,38.0,0.59375,0.59375,2
S14,EMATent,0.6595959663391113,0.6595959663391113,0.8291717767715454,1,0.3021212100982666,0.5,0.19787878990173338,0.0,0.0,3,52,52,1.0,,,1.0,1
S15,EMATent,0.9999948143959045,0.9999948143959045,0.6163960695266724,1,0.20000155568122865,0.5,0.2999984443187714,0.0,0.0,0,64,50,0.78125,14.0,0.21875,0.78125,2
S15,EMATent,0.9624401330947876,0.9624401330947876,0.7238137722015381,1,0.21126796007156373,0.5,0.28873203992843627,0.0,0.0,1,64,55,0.859375,9.0,0.140625,0.859375,2
S15,EMATent,0.7667490243911743,0.7667490243911743,0.8099978566169739,1,0.2699752926826477,0.5,0.23002470731735228,0.0,0.0,2,64,29,0.453125,35.0,0.546875,0.546875,2
S15,EMATent,0.5690361857414246,0.5690361857414246,0.865729033946991,1,0.3292891442775726,0.5,0.17071085572242736,0.0,0.0,3,64,58,0.90625,6.0,0.09375,0.90625,2
S15,EMATent,0.7590728402137756,0.7590728402137756,0.7978552579879761,1,0.2722781479358673,0.5,0.22772185206413267,0.0,0.0,4,64,29,0.453125,35.0,0.546875,0.546875,2
S16,EMATent,0.9404332637786865,0.9404332637786865,0.7669713497161865,1,0.21787002086639407,0.5,0.28212997913360593,0.0,0.0,0,64,60,0.9375,4.0,0.0625,0.9375,2
S16,EMATent,0.5353703498840332,0.5353703498840332,0.8778989315032959,1,0.3393888950347901,0.5,0.16061110496520994,0.0,0.0,1,64,49,0.765625,15.0,0.234375,0.765625,2
S16,EMATent,0.8134552240371704,0.8134552240371704,0.7632187604904175,1,0.25596343278884887,0.5,0.2440365672111511,0.0,0.0,2,64,3,0.046875,61.0,0.953125,0.953125,2
S16,EMATent,0.6594365239143372,0.6594365239143372,0.8292416930198669,1,0.30216904282569884,0.5,0.19783095717430113,0.0,0.0,3,29,27,0.9310344827586207,2.0,0.06896551724137931,0.9310344827586207,2
S17,EMATent,0.9864597916603088,0.9864597916603088,0.7285124063491821,1,0.20406206250190737,0.5,0.29593793749809266,0.0,0.0,0,64,27,0.421875,37.0,0.578125,0.578125,2
S17,EMATent,0.776991069316864,0.776991069316864,0.8155028820037842,1,0.2669026792049408,0.5,0.23309732079505918,0.0,0.0,1,64,40,0.625,24.0,0.375,0.625,2
S17,EMATent,0.6174876093864441,0.6174876093864441,0.8732503056526184,1,0.31475371718406675,0.5,0.18524628281593322,0.0,0.0,2,64,26,0.40625,38.0,0.59375,0.59375,2
S17,EMATent,0.9536946415901184,0.9536946415901184,0.7040199041366577,1,0.2138916075229645,0.5,0.2861083924770355,0.0,0.0,3,64,64,1.0,,,1.0,1
S17,EMATent,0.8548527359962463,0.8548527359962463,0.743692934513092,1,0.24354417920112612,0.5,0.2564558207988739,0.0,0.0,4,30,17,0.5666666666666667,13.0,0.43333333333333335,0.5666666666666667,2
S18,EMATent,0.7192286252975464,0.7192286252975464,0.8862815499305725,1,0.2842314124107361,0.5,0.2157685875892639,0.0,0.0,0,64,13,0.203125,51.0,0.796875,0.796875,2
S18,EMATent,0.7698103189468384,0.7698103189468384,0.8796482682228088,1,0.2690569043159485,0.5,0.2309430956840515,0.0,0.0,1,64,44,0.6875,20.0,0.3125,0.6875,2
S18,EMATent,0.24645119905471802,0.24645119905471802,0.9590895771980286,1,0.4260646402835846,0.5,0.0739353597164154,0.0,0.0,2,64,24,0.375,40.0,0.625,0.625,2
S18,EMATent,0.9966011047363281,0.9966011047363281,0.6550847291946411,1,0.20101966857910158,0.5,0.2989803314208984,0.0,0.0,3,63,35,0.5555555555555556,28.0,0.4444444444444444,0.5555555555555556,2
S19,EMATent,0.8336611986160278,0.8336611986160278,0.7677768468856812,1,0.24990164041519167,0.5,0.25009835958480836,0.0,0.0,0,64,42,0.65625,22.0,0.34375,0.65625,2
S19,EMATent,0.7152267098426819,0.7152267098426819,0.8730020523071289,1,0.2854319870471954,0.5,0.21456801295280456,0.0,0.0,1,64,34,0.53125,30.0,0.46875,0.53125,2
S19,EMATent,0.885989248752594,0.885989248752594,0.721118688583374,1,0.2342032253742218,0.5,0.26579677462577816,0.0,0.0,2,64,58,0.90625,6.0,0.09375,0.90625,2
S19,EMATent,0.601841926574707,0.601841926574707,0.8531732559204102,1,0.3194474220275879,0.5,0.18055257797241211,0.0,0.0,3,9,1,0.1111111111111111,8.0,0.8888888888888888,0.8888888888888888,2
S20,EMATent,0.9742019772529602,0.9742019772529602,0.6717686653137207,1,0.20773940682411196,0.5,0.29226059317588804,0.0,0.0,0,64,48,0.75,16.0,0.25,0.75,2
S20,EMATent,0.9872643351554871,0.9872643351554871,0.648684024810791,1,0.2038206994533539,0.5,0.2961793005466461,0.0,0.0,1,64,34,0.53125,30.0,0.46875,0.53125,2
S20,EMATent,0.5248717665672302,0.5248717665672302,0.8815559148788452,1,0.34253847002983095,0.5,0.15746152997016907,0.0,0.0,2,64,50,0.78125,14.0,0.21875,0.78125,2
S20,EMATent,0.8077774047851562,0.8077774047851562,0.7560400366783142,1,0.25766677856445314,0.5,0.24233322143554686,0.0,0.0,3,64,29,0.453125,35.0,0.546875,0.546875,2
S20,EMATent,0.993131160736084,0.993131160736084,0.5535929203033447,1,0.20206065177917482,0.5,0.2979393482208252,0.0,0.0,4,27,0,0.0,27.0,1.0,1.0,1
S21,EMATent,0.9992643594741821,0.9992643594741821,0.5997864007949829,1,0.20022069215774538,0.5,0.29977930784225465,0.0,0.0,0,64,9,0.140625,55.0,0.859375,0.859375,2
S21,EMATent,0.9663429856300354,0.9663429856300354,0.6299492120742798,1,0.21009710431098938,0.5,0.2899028956890106,0.0,0.0,1,64,41,0.640625,23.0,0.359375,0.640625,2
S21,EMATent,0.9791572690010071,0.9791572690010071,0.6224666833877563,1,0.20625281929969788,0.5,0.2937471807003021,0.0,0.0,2,64,2,0.03125,62.0,0.96875,0.96875,2
S21,EMATent,0.9942893981933594,0.9942893981933594,0.631878137588501,1,0.2017131805419922,0.5,0.2982868194580078,0.0,0.0,3,64,40,0.625,24.0,0.375,0.625,2
S21,EMATent,0.9682500958442688,0.9682500958442688,0.6171839237213135,1,0.20952497124671937,0.5,0.29047502875328063,0.0,0.0,4,32,0,0.0,32.0,1.0,1.0,1
S22,EMATent,0.957565188407898,0.957565188407898,0.6626242995262146,1,0.21273044347763062,0.5,0.28726955652236935,0.0,0.0,0,64,25,0.390625,39.0,0.609375,0.609375,2
S22,EMATent,0.9129132032394409,0.9129132032394409,0.7047140598297119,1,0.22612603902816775,0.5,0.27387396097183225,0.0,0.0,1,64,41,0.640625,23.0,0.359375,0.640625,2
S22,EMATent,0.9878911972045898,0.9878911972045898,0.6032909154891968,1,0.20363264083862306,0.5,0.29636735916137696,0.0,0.0,2,64,36,0.5625,28.0,0.4375,0.5625,2
S22,EMATent,0.9508109092712402,0.9508109092712402,0.6364476680755615,1,0.21475672721862793,0.5,0.28524327278137207,0.0,0.0,3,58,31,0.5344827586206896,27.0,0.46551724137931033,0.5344827586206896,2
S23,EMATent,0.9948974251747131,0.9948974251747131,0.629024088382721,1,0.20153077244758608,0.5,0.29846922755241395,0.0,0.0,0,64,19,0.296875,45.0,0.703125,0.703125,2
S23,EMATent,0.8738721609115601,0.8738721609115601,0.7060441970825195,1,0.237838351726532,0.5,0.262161648273468,0.0,0.0,1,64,38,0.59375,26.0,0.40625,0.59375,2
S23,EMATent,0.888111412525177,0.888111412525177,0.6943303346633911,1,0.23356657624244692,0.5,0.2664334237575531,0.0,0.0,2,64,46,0.71875,18.0,0.28125,0.71875,2
S23,EMATent,0.8839467763900757,0.8839467763900757,0.7021626830101013,1,0.2348159670829773,0.5,0.2651840329170227,0.0,0.0,3,51,21,0.4117647058823529,30.0,0.5882352941176471,0.5882352941176471,2
S24,EMATent,0.7968876957893372,0.7968876957893372,0.7598392963409424,1,0.2609336912631989,0.5,0.23906630873680113,0.0,0.0,0,64,8,0.125,56.0,0.875,0.875,2
S24,EMATent,0.9840394258499146,0.9840394258499146,0.6412990689277649,1,0.20478817224502566,0.5,0.29521182775497434,0.0,0.0,1,64,49,0.765625,15.0,0.234375,0.765625,2
S24,EMATent,0.937163233757019,0.937163233757019,0.6511107087135315,1,0.2188510298728943,0.5,0.2811489701271057,0.0,0.0,2,64,20,0.3125,44.0,0.6875,0.6875,2
S24,EMATent,0.8361436724662781,0.8361436724662781,0.7336735725402832,1,0.24915689826011658,0.5,0.2508431017398834,0.0,0.0,3,5,0,0.0,5.0,1.0,1.0,1
S25,EMATent,0.8617836236953735,0.8617836236953735,0.7180684208869934,1,0.24146491289138794,0.5,0.25853508710861206,0.0,0.0,0,64,22,0.34375,42.0,0.65625,0.65625,2
S25,EMATent,0.7378086447715759,0.7378086447715759,0.8010891079902649,1,0.2786574065685272,0.5,0.22134259343147278,0.0,0.0,1,64,36,0.5625,28.0,0.4375,0.5625,2
S25,EMATent,0.9972613453865051,0.9972613453865051,0.5939153432846069,1,0.20082159638404848,0.5,0.29917840361595155,0.0,0.0,2,64,40,0.625,24.0,0.375,0.625,2
S25,EMATent,0.8715144395828247,0.8715144395828247,0.749424934387207,1,0.2385456681251526,0.5,0.2614543318748474,0.0,0.0,3,53,26,0.49056603773584906,27.0,0.5094339622641509,0.5094339622641509,2
S26,EMATent,0.8343570828437805,0.8343570828437805,0.771648108959198,1,0.24969287514686586,0.5,0.25030712485313417,0.0,0.0,0,64,53,0.828125,11.0,0.171875,0.828125,2
S26,EMATent,0.9845813512802124,0.9845813512802124,0.6885613203048706,1,0.2046255946159363,0.5,0.29537440538406373,0.0,0.0,1,64,43,0.671875,21.0,0.328125,0.671875,2
S26,EMATent,0.9301741719245911,0.9301741719245911,0.6992968320846558,1,0.2209477484226227,0.5,0.2790522515773773,0.0,0.0,2,64,42,0.65625,22.0,0.34375,0.65625,2
S26,EMATent,0.8446658849716187,0.8446658849716187,0.7405226230621338,1,0.24660023450851443,0.5,0.2533997654914856,0.0,0.0,3,64,26,0.40625,38.0,0.59375,0.59375,2
S26,EMATent,0.7739487290382385,0.7739487290382385,0.7745805978775024,1,0.26781538128852844,0.5,0.23218461871147156,0.0,0.0,4,47,17,0.3617021276595745,30.0,0.6382978723404256,0.6382978723404256,2
S27,EMATent,0.9308540225028992,0.9308540225028992,0.7506248950958252,1,0.22074379324913027,0.5,0.27925620675086976,0.0,0.0,0,64,63,0.984375,1.0,0.015625,0.984375,2
S27,EMATent,0.9306688904762268,0.9306688904762268,0.7279994487762451,1,0.22079933285713196,0.5,0.279200667142868,0.0,0.0,1,64,15,0.234375,49.0,0.765625,0.765625,2
S27,EMATent,0.9267532825469971,0.9267532825469971,0.7013980746269226,1,0.22197401523590088,0.5,0.2780259847640991,0.0,0.0,2,64,33,0.515625,31.0,0.484375,0.515625,2
S27,EMATent,0.9421051144599915,0.9421051144599915,0.6819169521331787,1,0.21736846566200257,0.5,0.2826315343379974,0.0,0.0,3,64,6,0.09375,58.0,0.90625,0.90625,2
S27,EMATent,0.8622291684150696,0.8622291684150696,0.7314218878746033,1,0.24133124947547913,0.5,0.2586687505245209,0.0,0.0,4,64,27,0.421875,37.0,0.578125,0.578125,2
S27,EMATent,0.547604501247406,0.547604501247406,0.8735560178756714,1,0.33571864962577824,0.5,0.16428135037422179,0.0,0.0,5,1,0,0.0,1.0,1.0,1.0,1
S28,EMATent,0.13508106768131256,0.13508106768131256,0.981124222278595,0,0.4594756796956062,0.5,0.04052432030439377,0.0,0.0,0,64,45,0.703125,19.0,0.296875,0.703125,2
S28,EMATent,0.585224449634552,0.585224449634552,0.8731532692909241,1,0.3244326651096344,0.5,0.1755673348903656,0.0,0.0,1,64,51,0.796875,13.0,0.203125,0.796875,2
S28,EMATent,0.9941364526748657,0.9941364526748657,0.7150537967681885,1,0.2017590641975403,0.5,0.2982409358024597,0.0,0.0,2,64,31,0.484375,33.0,0.515625,0.515625,2
S28,EMATent,0.9991455674171448,0.9991455674171448,0.5982779860496521,1,0.20025632977485658,0.5,0.2997436702251434,0.0,0.0,3,19,8,0.42105263157894735,11.0,0.5789473684210527,0.5789473684210527,2
S29,EMATent,0.999826192855835,0.999826192855835,0.7187473773956299,1,0.2000521421432495,0.5,0.2999478578567505,0.0,0.0,0,64,48,0.75,16.0,0.25,0.75,2
S29,EMATent,0.9715545773506165,0.9715545773506165,0.7889115810394287,1,0.20853362679481507,0.5,0.2914663732051849,0.0,0.0,1,64,29,0.453125,35.0,0.546875,0.546875,2
S29,EMATent,0.8058666586875916,0.8058666586875916,0.7901729345321655,1,0.2582400023937225,0.5,0.24175999760627745,0.0,0.0,2,64,46,0.71875,18.0,0.28125,0.71875,2
S30,EMATent,0.2770143449306488,0.2770143449306488,0.9521913528442383,1,0.4168956965208054,0.5,0.08310430347919463,0.0,0.0,0,64,61,0.953125,3.0,0.046875,0.953125,2
S30,EMATent,0.9255227446556091,0.9255227446556091,0.7561348676681519,1,0.22234317660331726,0.5,0.27765682339668274,0.0,0.0,1,64,31,0.484375,33.0,0.515625,0.515625,2
S30,EMATent,0.9987275004386902,0.9987275004386902,0.5928049087524414,1,0.20038174986839297,0.5,0.29961825013160703,0.0,0.0,2,64,60,0.9375,4.0,0.0625,0.9375,2
S30,EMATent,0.9246346950531006,0.9246346950531006,0.66253662109375,1,0.22260959148406984,0.5,0.27739040851593016,0.0,0.0,3,64,64,1.0,,,1.0,1
S30,EMATent,0.998717725276947,0.998717725276947,0.7830251455307007,1,0.2003846824169159,0.5,0.2996153175830841,0.0,0.0,4,64,21,0.328125,43.0,0.671875,0.671875,2
S30,EMATent,0.19631828367710114,0.19631828367710114,0.96961510181427,0,0.44110451489686964,0.5,0.058895485103130335,0.0,0.0,5,23,3,0.13043478260869565,20.0,0.8695652173913043,0.8695652173913043,2
