Subject,Source_Acc,Source_F1_0,Source_F1_1,Source_F1_2,Source_MeanF1,Tent_Acc,Tent_F1_0,Tent_F1_1,Tent_F1_2,Tent_MeanF1,OFTTA_Acc,OFTTA_F1_0,OFTTA_F1_1,OFTTA_F1_2,OFTTA_MeanF1
S2,0.5400943396226415,0.7057010785824345,0.0,0.0,0.2352336928608115,0.7382075471698113,0.9223529411764706,0.5392156862745098,0.5662100456621004,0.6759262243710268,0.7264150943396226,0.9422632794457275,0.39263803680981596,0.5714285714285714,0.6354432958947049
Average,0.5400943396226415,0.7057010785824345,0.0,0.0,0.2352336928608115,0.7382075471698113,0.9223529411764706,0.5392156862745098,0.5662100456621004,0.6759262243710268,0.7264150943396226,0.9422632794457275,0.39263803680981596,0.5714285714285714,0.6354432958947049
Std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
