Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S2,EmaTentCaseS10E50B40M080,0.10897458344697952,0.10897458344697952,0.9855583310127258,0,0.45641016662120826,0.5,0.04358983337879181,0.0,0.0,0,64,10,0.15625,54.0,0.84375,0.84375,2
S2,EmaTentCaseS10E50B40M080,0.16003084182739258,0.16003084182739258,0.9766178131103516,0,0.43598766326904304,0.5,0.06401233673095703,0.0,0.0,1,64,19,0.296875,45.0,0.703125,0.703125,2
S2,EmaTentCaseS10E50B40M080,0.15666982531547546,0.15666982531547546,0.9772397875785828,0,0.4373320698738098,0.5,0.0626679301261902,0.0,0.0,2,64,0,0.0,64.0,1.0,1.0,1
S2,EmaTentCaseS10E50B40M080,0.23068931698799133,0.23068931698799133,0.9625043869018555,1,0.40772427320480353,0.5,0.09227572679519654,0.0,0.0,3,61,38,0.6229508196721312,23.0,0.3770491803278688,0.6229508196721312,2
S2,EmaTentCaseS00E50B50M070,0.10897458344697952,0.10897458344697952,0.9855583310127258,0,0.44551270827651024,0.5,0.05448729172348976,0.0,0.0,0,64,10,0.15625,54.0,0.84375,0.84375,2
S2,EmaTentCaseS00E50B50M070,0.27259182929992676,0.27259182929992676,0.9532121419906616,1,0.3637040853500366,0.5,0.13629591464996338,0.0,0.0,1,64,19,0.296875,45.0,0.703125,0.703125,2
S2,EmaTentCaseS00E50B50M070,0.2657815217971802,0.2657815217971802,0.9547691345214844,1,0.3671092391014099,0.5,0.1328907608985901,0.0,0.0,2,64,0,0.0,64.0,1.0,1.0,1
S2,EmaTentCaseS00E50B50M070,0.3205377459526062,0.3205377459526062,0.941730260848999,1,0.3397311270236969,0.5,0.1602688729763031,0.0,0.0,3,61,38,0.6229508196721312,23.0,0.3770491803278688,0.6229508196721312,2
S2,EmaTentCaseS00E50B50M075,0.10897458344697952,0.10897458344697952,0.9855583310127258,0,0.44551270827651024,0.5,0.05448729172348976,0.0,0.0,0,64,10,0.15625,54.0,0.84375,0.84375,2
S2,EmaTentCaseS00E50B50M075,0.20979651808738708,0.20979651808738708,0.9668816924095154,1,0.39510174095630646,0.5,0.10489825904369354,0.0,0.0,1,64,19,0.296875,45.0,0.703125,0.703125,2
S2,EmaTentCaseS00E50B50M075,0.20835182070732117,0.20835182070732117,0.9671781063079834,1,0.3958240896463394,0.5,0.10417591035366058,0.0,0.0,2,64,0,0.0,64.0,1.0,1.0,1
S2,EmaTentCaseS00E50B50M075,0.27862024307250977,0.27862024307250977,0.9518187046051025,1,0.3606898784637451,0.5,0.13931012153625488,0.0,0.0,3,61,38,0.6229508196721312,23.0,0.3770491803278688,0.6229508196721312,2
S2,EmaTentCaseS00E50B50M080,0.10897458344697952,0.10897458344697952,0.9855583310127258,0,0.44551270827651024,0.5,0.05448729172348976,0.0,0.0,0,64,10,0.15625,54.0,0.84375,0.84375,2
S2,EmaTentCaseS00E50B50M080,0.15688388049602509,0.15688388049602509,0.9772002696990967,0,0.42155805975198746,0.5,0.07844194024801254,0.0,0.0,1,64,19,0.296875,45.0,0.703125,0.703125,2
S2,EmaTentCaseS00E50B50M080,0.15073053538799286,0.15073053538799286,0.9783276319503784,0,0.42463473230600357,0.5,0.07536526769399643,0.0,0.0,2,64,0,0.0,64.0,1.0,1.0,1
S2,EmaTentCaseS00E50B50M080,0.2217373102903366,0.2217373102903366,0.9644007086753845,1,0.3891313448548317,0.5,0.1108686551451683,0.0,0.0,3,61,38,0.6229508196721312,23.0,0.3770491803278688,0.6229508196721312,2
S2,EmaTentCaseS10E40B50M075,0.10897471010684967,0.10897471010684967,0.9855583310127258,0,0.5455126449465751,0.4,0.054487355053424835,0.0,0.0,0,64,10,0.15625,54.0,0.84375,0.84375,2
S2,EmaTentCaseS10E40B50M075,0.15688292682170868,0.15688292682170868,0.9772005081176758,0,0.5215585365891456,0.4,0.07844146341085434,0.0,0.0,1,64,19,0.296875,45.0,0.703125,0.703125,2
S2,EmaTentCaseS10E40B50M075,0.1430233120918274,0.1430233120918274,0.9797176122665405,0,0.5284883439540863,0.4,0.0715116560459137,0.0,0.0,2,64,0,0.0,64.0,1.0,1.0,1
S2,EmaTentCaseS10E40B50M075,0.1982336938381195,0.1982336938381195,0.9692309498786926,0,0.5008831530809402,0.4,0.09911684691905975,0.0,0.0,3,61,38,0.6229508196721312,23.0,0.3770491803278688,0.6229508196721312,2
S3,EmaTentGridS20E50B30M075,0.9849063754081726,0.9849063754081726,0.7665505409240723,1,0.20452808737754824,0.5,0.29547191262245176,0.0,0.0,0,64,16,0.25,48.0,0.75,0.75,2
S3,EmaTentGridS20E50B30M075,0.6208699941635132,0.6208699941635132,0.8575246334075928,1,0.31373900175094604,0.5,0.18626099824905396,0.0,0.0,1,64,27,0.421875,37.0,0.578125,0.578125,2
S3,EmaTentGridS20E50B30M075,0.9999403357505798,0.9999403357505798,0.6570613384246826,1,0.20001789927482605,0.5,0.29998210072517395,0.0,0.0,2,64,29,0.453125,35.0,0.546875,0.546875,2
S3,EmaTentGridS20E50B30M075,0.8405725359916687,0.8405725359916687,0.7573308348655701,1,0.2478282392024994,0.5,0.2521717607975006,0.0,0.0,3,64,38,0.59375,26.0,0.40625,0.59375,2
S3,EmaTentGridS20E50B30M075,0.8853582739830017,0.8853582739830017,0.6966410875320435,1,0.2343925178050995,0.5,0.2656074821949005,0.0,0.0,4,11,0,0.0,11.0,1.0,1.0,1
S3,EmaTentCaseS20E50B30M060,0.9849063754081726,0.9849063754081726,0.7665505409240723,1,0.20452808737754824,0.5,0.29547191262245176,0.0,0.0,0,64,16,0.25,48.0,0.75,0.75,2
S3,EmaTentCaseS20E50B30M060,0.5797305703163147,0.5797305703163147,0.8701998591423035,1,0.3260808289051056,0.5,0.1739191710948944,0.0,0.0,1,64,27,0.421875,37.0,0.578125,0.578125,2
S3,EmaTentCaseS20E50B30M060,0.9902616739273071,0.9902616739273071,0.6535128355026245,1,0.20292149782180788,0.5,0.29707850217819215,0.0,0.0,2,64,29,0.453125,35.0,0.546875,0.546875,2
S3,EmaTentCaseS20E50B30M060,0.9078972935676575,0.9078972935676575,0.721474289894104,1,0.22763081192970278,0.5,0.27236918807029725,0.0,0.0,3,64,38,0.59375,26.0,0.40625,0.59375,2
S3,EmaTentCaseS20E50B30M060,0.9269205331802368,0.9269205331802368,0.6577871441841125,1,0.22192384004592897,0.5,0.27807615995407103,0.0,0.0,4,11,0,0.0,11.0,1.0,1.0,1
S3,EmaTentCaseS20E50B30M065,0.9849063754081726,0.9849063754081726,0.7665505409240723,1,0.20452808737754824,0.5,0.29547191262245176,0.0,0.0,0,64,16,0.25,48.0,0.75,0.75,2
S3,EmaTentCaseS20E50B30M065,0.5946070551872253,0.5946070551872253,0.864802896976471,1,0.3216178834438324,0.5,0.1783821165561676,0.0,0.0,1,64,27,0.421875,37.0,0.578125,0.578125,2
S3,EmaTentCaseS20E50B30M065,0.9953702092170715,0.9953702092170715,0.6507636308670044,1,0.20138893723487855,0.5,0.29861106276512145,0.0,0.0,2,64,29,0.453125,35.0,0.546875,0.546875,2
S3,EmaTentCaseS20E50B30M065,0.8880560398101807,0.8880560398101807,0.7322282791137695,1,0.2335831880569458,0.5,0.26641681194305417,0.0,0.0,3,64,38,0.59375,26.0,0.40625,0.59375,2
S3,EmaTentCaseS20E50B30M065,0.9175986647605896,0.9175986647605896,0.6673623323440552,1,0.22472040057182313,0.5,0.27527959942817687,0.0,0.0,4,11,0,0.0,11.0,1.0,1.0,1
S3,EmaTentCaseS20E50B30M070,0.9849063754081726,0.9849063754081726,0.7665505409240723,1,0.20452808737754824,0.5,0.29547191262245176,0.0,0.0,0,64,16,0.25,48.0,0.75,0.75,2
S3,EmaTentCaseS20E50B30M070,0.6082488894462585,0.6082488894462585,0.8596826195716858,1,0.3175253331661224,0.5,0.18247466683387756,0.0,0.0,1,64,27,0.421875,37.0,0.578125,0.578125,2
S3,EmaTentCaseS20E50B30M070,0.9989951848983765,0.9989951848983765,0.6526479125022888,1,0.20030144453048707,0.5,0.2996985554695129,0.0,0.0,2,64,29,0.453125,35.0,0.546875,0.546875,2
