Subject,Accuracy,F1_Non_Stress_0,F1_Stress_1,F1_Class_0,F1_Class_1,F1_Class_2,Mean_F1,Confusion_Matrix,Fixed_Epochs,Checkpoint,Report,History
S14,0.6721311475409836,0.803921568627451,0.0,0.803921568627451,0.0,,0.4019607843137255,"[[164, 9], [71, 0]]",20,./ckpt_case_valence/case/cnn1d/S14/case_S14_checkpoint.pt,"{'0': {'precision': 0.6978723404255319, 'recall': 0.9479768786127167, 'f1-score': 0.803921568627451, 'support': 173.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 71.0}, 'accuracy': 0.6721311475409836, 'macro avg': {'precision': 0.34893617021276596, 'recall': 0.47398843930635837, 'f1-score': 0.4019607843137255, 'support': 244.0}, 'weighted avg': {'precision': 0.494802929891873, 'recall': 0.6721311475409836, 'f1-score': 0.5699935711989714, 'support': 244.0}}","{'loss': [0.7215722322635874, 0.7099459834766976, 0.7015608470520227, 0.6900337474782746, 0.6830895235113773, 0.6789076453596569, 0.6773612607680168, 0.6630479022284326, 0.6568878557504215, 0.649672268032012, 0.6468960552028692, 0.6352719505893589, 0.6492234331734262, 0.6350535860707304, 0.632896477694217, 0.6168892831176711, 0.6141749732396536, 0.6117107748891536, 0.605756229608333, 0.6045336875913653], 'accuracy': [0.6228863546991742, 0.6420238563376589, 0.6459562196880325, 0.6548695766155459, 0.6649626425481715, 0.6665355878883209, 0.6665355878883209, 0.6771529689343295, 0.6810853322847031, 0.6837069078516188, 0.6907851618822912, 0.6969458644645432, 0.6875081924236466, 0.698256652248001, 0.6932756586708612, 0.7103158998558133, 0.711102372525888, 0.7176563114431773, 0.7162144448813738, 0.7200157294534015]}"
S15,0.465625,0.38267148014440433,0.5289256198347108,0.38267148014440433,0.5289256198347108,,0.45579854998955754,"[[53, 168], [3, 96]]",20,./ckpt_case_valence/case/cnn1d/S15/case_S15_checkpoint.pt,"{'0': {'precision': 0.9464285714285714, 'recall': 0.2398190045248869, 'f1-score': 0.38267148014440433, 'support': 221.0}, '1': {'precision': 0.36363636363636365, 'recall': 0.9696969696969697, 'f1-score': 0.5289256198347108, 'support': 99.0}, 'accuracy': 0.465625, 'macro avg': {'precision': 0.6550324675324675, 'recall': 0.6047579871109283, 'f1-score': 0.45579854998955754, 'support': 320.0}, 'weighted avg': {'precision': 0.7661272321428572, 'recall': 0.465625, 'f1-score': 0.42791885461109286, 'support': 320.0}}","{'loss': [0.7226792204842478, 0.700162984339051, 0.6937605015855585, 0.6852492107060923, 0.6780591340518292, 0.6745149309108325, 0.6688518533797575, 0.6586344127984579, 0.6592017851111969, 0.6474738350833755, 0.6417392000021341, 0.6366327406001788, 0.6293577002591997, 0.6215146720906559, 0.6118824880643663, 0.6068705769859212, 0.6081871551487535, 0.606231054738233, 0.5983351707600544, 0.5920969192735189], 'accuracy': [0.607175956573547, 0.6426585462730041, 0.6555011253806434, 0.6549715344896068, 0.6589434661723819, 0.6650337614193036, 0.670859261220707, 0.6765523632993512, 0.6781411359724613, 0.6835694426055872, 0.6924400900304515, 0.6949556467628757, 0.7018403283463525, 0.7042234873560175, 0.7081954190387926, 0.7129617370581226, 0.7236859526016153, 0.7165364755726201, 0.7256719184430028, 0.7326889977492387]}"
S16,0.45248868778280543,0.6134185303514377,0.06201550387596899,0.6134185303514377,0.06201550387596899,,0.33771701711370333,"[[96, 43], [78, 4]]",20,./ckpt_case_valence/case/cnn1d/S16/case_S16_checkpoint.pt,"{'0': {'precision': 0.5517241379310345, 'recall': 0.6906474820143885, 'f1-score': 0.6134185303514377, 'support': 139.0}, '1': {'precision': 0.0851063829787234, 'recall': 0.04878048780487805, 'f1-score': 0.06201550387596899, 'support': 82.0}, 'accuracy': 0.45248868778280543, 'macro avg': {'precision': 0.31841526045487895, 'recall': 0.3697139849096333, 'f1-score': 0.33771701711370333, 'support': 221.0}, 'weighted avg': {'precision': 0.37858994831071996, 'recall': 0.45248868778280543, 'f1-score': 0.4088255522021687, 'support': 221.0}}","{'loss': [0.7267443996976323, 0.7075646395030224, 0.6972598741332462, 0.6905880938072324, 0.6833750225771053, 0.6751397234011369, 0.6732855186185722, 0.6638112972995341, 0.6537700067374075, 0.652840241330242, 0.6429317123716687, 0.6436388669871437, 0.6332010867953363, 0.6307410629582043, 0.6196507479405441, 0.6121957356619449, 0.615707575371299, 0.6131256235499564, 0.6064326453757298, 0.5971505615764804], 'accuracy': [0.6152639832723471, 0.644929430214323, 0.650810245687402, 0.6542080501829587, 0.6625718766335599, 0.6663617354939885, 0.6757710402509148, 0.6796915838996341, 0.6854417145844224, 0.6871406168322007, 0.6885781495033978, 0.6918452692106639, 0.6982488238369053, 0.7037375849451124, 0.7081808677469943, 0.7205959226346054, 0.7154992158912703, 0.711578672242551, 0.7169367485624674, 0.7264767381076843]}"
S17,0.6398601398601399,0.7444168734491315,0.3905325443786982,0.7444168734491315,0.3905325443786982,,0.5674747089139149,"[[150, 24], [79, 33]]",20,./ckpt_case_valence/case/cnn1d/S17/case_S17_checkpoint.pt,"{'0': {'precision': 0.6550218340611353, 'recall': 0.8620689655172413, 'f1-score': 0.7444168734491315, 'support': 174.0}, '1': {'precision': 0.5789473684210527, 'recall': 0.29464285714285715, 'f1-score': 0.3905325443786982, 'support': 112.0}, 'accuracy': 0.6398601398601399, 'macro avg': {'precision': 0.616984601241094, 'recall': 0.5783559113300493, 'f1-score': 0.5674747089139149, 'support': 286.0}, 'weighted avg': {'precision': 0.6252304349293547, 'recall': 0.6398601398601399, 'f1-score': 0.6058328005264443, 'support': 286.0}}","{'loss': [0.7318223696602213, 0.7092842690728156, 0.6932147605249152, 0.680444967429346, 0.6684390718370963, 0.66301059693047, 0.6643443003353809, 0.6557672636160443, 0.6485379033288544, 0.6408588569265149, 0.6362413356108393, 0.6328907709151872, 0.6159918456189447, 0.6202974044178351, 0.6069649782312141, 0.6087631990241175, 0.5994474044018337, 0.5971265973129715, 0.5788808897328154, 0.5903199245387015], 'accuracy': [0.6182944510346645, 0.641887439040464, 0.6582311849215764, 0.6615262949782523, 0.6691709503097404, 0.6820877817319099, 0.6794516936865691, 0.6835376301568472, 0.6898642414656649, 0.6903914590747331, 0.701067615658363, 0.7056807697377092, 0.7147752734941347, 0.7146434690918677, 0.7233425596414921, 0.7265058652959009, 0.7286147357321735, 0.7253196256754976, 0.7359957822591274, 0.730328192961645]}"
S18,0.7254901960784313,0.7244094488188977,0.7265625,0.7244094488188977,0.7265625,,0.7254859744094488,"[[92, 24], [46, 93]]",20,./ckpt_case_valence/case/cnn1d/S18/case_S18_checkpoint.pt,"{'0': {'precision': 0.6666666666666666, 'recall': 0.7931034482758621, 'f1-score': 0.7244094488188977, 'support': 116.0}, '1': {'precision': 0.7948717948717948, 'recall': 0.6690647482014388, 'f1-score': 0.7265625, 'support': 139.0}, 'accuracy': 0.7254901960784313, 'macro avg': {'precision': 0.7307692307692307, 'recall': 0.7310840982386504, 'f1-score': 0.7254859744094488, 'support': 255.0}, 'weighted avg': {'precision': 0.7365510306686777, 'recall': 0.7254901960784313, 'f1-score': 0.7255830727960475, 'support': 255.0}}","{'loss': [0.7380005975788614, 0.7147589803493126, 0.7054875776754586, 0.6977467893552642, 0.6862160955773592, 0.6854148366282887, 0.680539010891172, 0.6777911353342863, 0.6729729246924199, 0.6730411364888857, 0.6610701928523057, 0.6635360946709103, 0.6517816655245876, 0.6465196233310234, 0.6446957757824141, 0.631028362132959, 0.6299063354441111, 0.6174610847874744, 0.6070868392634122, 0.5993743703790335], 'accuracy': [0.6247046468889472, 0.647020215279601, 0.6579154633762142, 0.6611971646101339, 0.6695983197689682, 0.669729587818325, 0.6745865056445262, 0.6781307429771594, 0.6816749803097926, 0.6812811761617222, 0.6874507744814912, 0.6841690732475716, 0.6961144657390391, 0.698608558676818, 0.7041218167498031, 0.7134418482541349, 0.7064846416382252, 0.7156734050932003, 0.7253872407456026, 0.7286689419795221]}"
S19,0.7014925373134329,0.7637795275590551,0.5945945945945946,0.7637795275590551,0.5945945945945946,,0.6791870610768249,"[[97, 38], [22, 44]]",20,./ckpt_case_valence/case/cnn1d/S19/case_S19_checkpoint.pt,"{'0': {'precision': 0.8151260504201681, 'recall': 0.7185185185185186, 'f1-score': 0.7637795275590551, 'support': 135.0}, '1': {'precision': 0.5365853658536586, 'recall': 0.6666666666666666, 'f1-score': 0.5945945945945946, 'support': 66.0}, 'accuracy': 0.7014925373134329, 'macro avg': {'precision': 0.6758557081369133, 'recall': 0.6925925925925926, 'f1-score': 0.6791870610768249, 'support': 201.0}, 'weighted avg': {'precision': 0.7236649301147471, 'recall': 0.7014925373134329, 'f1-score': 0.7082262659886354, 'support': 201.0}}","{'loss': [0.7260705424672744, 0.7067461442649053, 0.6959080812953435, 0.6869264949847312, 0.6797183189576063, 0.6742876934060463, 0.6652740415989793, 0.6580343702662351, 0.649676468436984, 0.6481325038406722, 0.6410973720306897, 0.634940839969826, 0.6330002236788912, 0.6234267052569902, 0.6221068091884768, 0.614714055352216, 0.610318876033779, 0.6006548034883764, 0.6036813135440456, 0.5937315881314442], 'accuracy': [0.6208289885297185, 0.6422054223149114, 0.6484619395203337, 0.6544577685088634, 0.6600625651720542, 0.6733576642335767, 0.6816996871741398, 0.671793534932221, 0.6952554744525548, 0.6871741397288843, 0.6962982273201251, 0.7025547445255474, 0.7024244004171012, 0.708941605839416, 0.7097236704900939, 0.7187174139728885, 0.7142857142857143, 0.7262773722627737, 0.7244525547445255, 0.7283628779979145]}"
S20,0.5053003533568905,0.6111111111111112,0.32038834951456313,0.6111111111111112,0.32038834951456313,,0.4657497303128372,"[[110, 51], [89, 33]]",20,./ckpt_case_valence/case/cnn1d/S20/case_S20_checkpoint.pt,"{'0': {'precision': 0.5527638190954773, 'recall': 0.6832298136645962, 'f1-score': 0.6111111111111112, 'support': 161.0}, '1': {'precision': 0.39285714285714285, 'recall': 0.27049180327868855, 'f1-score': 0.32038834951456313, 'support': 122.0}, 'accuracy': 0.5053003533568905, 'macro avg': {'precision': 0.47281048097631007, 'recall': 0.47686080847164236, 'f1-score': 0.4657497303128372, 'support': 283.0}, 'weighted avg': {'precision': 0.4838287855227678, 'recall': 0.5053003533568905, 'f1-score': 0.4857818640624226, 'support': 283.0}}","{'loss': [0.7353838639611155, 0.70773760887631, 0.7009386649244859, 0.6936092954222236, 0.6790260512210007, 0.6707582290778832, 0.6681480018360656, 0.6665981398269593, 0.6567216579150776, 0.6509061577448889, 0.6502218034584689, 0.643468101301055, 0.6387687246947106, 0.6396300660605801, 0.6309088566400631, 0.6276549980103263, 0.6191895066513845, 0.6171870206184538, 0.608847146338939, 0.6042835660131552], 'accuracy': [0.6229249011857707, 0.6540184453227932, 0.6472990777338603, 0.655862977602108, 0.6689064558629776, 0.6731225296442688, 0.6732542819499341, 0.6703557312252965, 0.6844532279314888, 0.6880105401844532, 0.6889328063241107, 0.6945981554677206, 0.7028985507246377, 0.703030303030303, 0.7036890645586298, 0.7065876152832674, 0.7154150197628458, 0.719631093544137, 0.7293807641633728, 0.721870882740448]}"
S21,0.6284722222222222,0.3668639053254438,0.7371007371007371,0.3668639053254438,0.7371007371007371,,0.5519823212130904,"[[31, 61], [46, 150]]",20,./ckpt_case_valence/case/cnn1d/S21/case_S21_checkpoint.pt,"{'0': {'precision': 0.4025974025974026, 'recall': 0.33695652173913043, 'f1-score': 0.3668639053254438, 'support': 92.0}, '1': {'precision': 0.7109004739336493, 'recall': 0.7653061224489796, 'f1-score': 0.7371007371007371, 'support': 196.0}, 'accuracy': 0.6284722222222222, 'macro avg': {'precision': 0.556748938265526, 'recall': 0.551131322094055, 'f1-score': 0.5519823212130904, 'support': 288.0}, 'weighted avg': {'precision': 0.6124147705901261, 'recall': 0.6284722222222222, 'f1-score': 0.6188306380614073, 'support': 288.0}}","{'loss': [0.7416607698564397, 0.7230940103766631, 0.7171927095166774, 0.6982107944840574, 0.6916306202554672, 0.6857139437545973, 0.6739655454691571, 0.6785103658350503, 0.6617342664052879, 0.658697207113906, 0.6550186440279866, 0.6432112060256435, 0.6403843598218049, 0.6332770839598749, 0.6331554584033252, 0.6278343681135536, 0.6187721632936712, 0.614525391455143, 0.615369483476889, 0.6109271487124122], 'accuracy': [0.6168754119973632, 0.6387607119314437, 0.6482531311799604, 0.6611733684904416, 0.6646011865524061, 0.6705339485827291, 0.6810810810810811, 0.6838497033618984, 0.6851680949241925, 0.6893869479235333, 0.6954515491100857, 0.7059986816084377, 0.7071852340145023, 0.7136453526697429, 0.7088991430454845, 0.7139090309822017, 0.7257745550428477, 0.7265655899802241, 0.7207646671061305, 0.7273566249176006]}"
S22,0.408,0.0,0.5795454545454546,0.0,0.5795454545454546,,0.2897727272727273,"[[0, 133], [15, 102]]",20,./ckpt_case_valence/case/cnn1d/S22/case_S22_checkpoint.pt,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 133.0}, '1': {'precision': 0.4340425531914894, 'recall': 0.8717948717948718, 'f1-score': 0.5795454545454546, 'support': 117.0}, 'accuracy': 0.408, 'macro avg': {'precision': 0.2170212765957447, 'recall': 0.4358974358974359, 'f1-score': 0.2897727272727273, 'support': 250.0}, 'weighted avg': {'precision': 0.203131914893617, 'recall': 0.408, 'f1-score': 0.27122727272727276, 'support': 250.0}}","{'loss': [0.7357410780404257, 0.7109992757926349, 0.6941781614249919, 0.6862859628526742, 0.6812518768371223, 0.6724496081434302, 0.6596051529294219, 0.6586287153231634, 0.6487738386580407, 0.6417464480677818, 0.6381125102968302, 0.6402544666975483, 0.6289384846540006, 0.6227564432326067, 0.6117397739664238, 0.61855458608844, 0.6152855484141275, 0.5981209851477882, 0.6031548479958249, 0.6009609508190695], 'accuracy': [0.6061917880099699, 0.6399055489964581, 0.6649613013249377, 0.6650924832743015, 0.6677161222615768, 0.6721763085399449, 0.6872622327167782, 0.6821461366915912, 0.699724517906336, 0.6942148760330579, 0.7011675193493375, 0.6951331496786042, 0.711662075298439, 0.7150728059818969, 0.7194018103109012, 0.7187459005640824, 0.7167781713236259, 0.7323888232979142, 0.7239931785386331, 0.7321264593991866]}"
S23,0.551440329218107,0.660436137071651,0.3393939393939394,0.660436137071651,0.3393939393939394,,0.49991503823279526,"[[106, 18], [91, 28]]",20,./ckpt_case_valence/case/cnn1d/S23/case_S23_checkpoint.pt,"{'0': {'precision': 0.5380710659898477, 'recall': 0.8548387096774194, 'f1-score': 0.660436137071651, 'support': 124.0}, '1': {'precision': 0.6086956521739131, 'recall': 0.23529411764705882, 'f1-score': 0.3393939393939394, 'support': 119.0}, 'accuracy': 0.551440329218107, 'macro avg': {'precision': 0.5733833590818804, 'recall': 0.5450664136622391, 'f1-score': 0.49991503823279526, 'support': 243.0}, 'weighted avg': {'precision': 0.5726567686890403, 'recall': 0.551440329218107, 'f1-score': 0.5032179415010845, 'support': 243.0}}","{'loss': [0.7317884069126525, 0.7070041588530784, 0.695380051107894, 0.6942002278792905, 0.6831613844062835, 0.6796208496331231, 0.6749798836745566, 0.6688392514795026, 0.6614633217082893, 0.6548955541450731, 0.6542395899211438, 0.6511108224388813, 0.6382465814544208, 0.637464812386239, 0.6404220734948725, 0.6326760694365046, 0.621236097328316, 0.6102203301177268, 0.6078272304403672, 0.6016330684231275], 'accuracy': [0.6155963302752293, 0.6401048492791612, 0.6564875491480996, 0.6555701179554391, 0.6682830930537352, 0.6622542595019659, 0.6714285714285714, 0.6817824377457405, 0.6788990825688074, 0.6862385321100918, 0.6910878112712975, 0.6921363040629096, 0.7070773263433814, 0.6979030144167759, 0.6998689384010485, 0.7076015727391874, 0.7127129750982962, 0.7208387942332897, 0.7245085190039319, 0.7297509829619921]}"
S24,0.5076142131979695,0.5125628140703518,0.5025641025641026,0.5125628140703518,0.5025641025641026,,0.5075634583172272,"[[51, 26], [71, 49]]",20,./ckpt_case_valence/case/cnn1d/S24/case_S24_checkpoint.pt,"{'0': {'precision': 0.4180327868852459, 'recall': 0.6623376623376623, 'f1-score': 0.5125628140703518, 'support': 77.0}, '1': {'precision': 0.6533333333333333, 'recall': 0.4083333333333333, 'f1-score': 0.5025641025641026, 'support': 120.0}, 'accuracy': 0.5076142131979695, 'macro avg': {'precision': 0.5356830601092897, 'recall': 0.5353354978354978, 'f1-score': 0.5075634583172272, 'support': 197.0}, 'weighted avg': {'precision': 0.5613630689856037, 'recall': 0.5076142131979695, 'f1-score': 0.5064722283812659, 'support': 197.0}}","{'loss': [0.7339389926446733, 0.715870095423698, 0.7053904204147442, 0.693380301293139, 0.6881057889030401, 0.6825918600918292, 0.677534971217304, 0.6749905669919024, 0.6650708952317826, 0.658460661139943, 0.6551810441196058, 0.6505579182479206, 0.6377293012178211, 0.6402136245203739, 0.6310463222816253, 0.6190724245206088, 0.6109253435224341, 0.6083737073185669, 0.6062489242650619, 0.5990585902198148], 'accuracy': [0.6147733194372069, 0.6465607087024492, 0.6568525273579989, 0.6646690984887963, 0.6700104220948411, 0.6633663366336634, 0.6706618030224075, 0.6753517457008859, 0.6838196977592496, 0.686685773840542, 0.6900729546638874, 0.6982803543512246, 0.7075299635226681, 0.7040125065138093, 0.7114382490880667, 0.7215997915581032, 0.7223814486711829, 0.7240750390828556, 0.7261594580510683, 0.7312402292860865]}"
S25,0.49795918367346936,0.016,0.663013698630137,0.016,0.663013698630137,,0.3395068493150685,"[[1, 123], [0, 121]]",20,./ckpt_case_valence/case/cnn1d/S25/case_S25_checkpoint.pt,"{'0': {'precision': 1.0, 'recall': 0.008064516129032258, 'f1-score': 0.016, 'support': 124.0}, '1': {'precision': 0.4959016393442623, 'recall': 1.0, 'f1-score': 0.663013698630137, 'support': 121.0}, 'accuracy': 0.49795918367346936, 'macro avg': {'precision': 0.7479508196721312, 'recall': 0.5040322580645161, 'f1-score': 0.3395068493150685, 'support': 245.0}, 'weighted avg': {'precision': 0.7510371361659418, 'recall': 0.49795918367346936, 'f1-score': 0.33554554095610845, 'support': 245.0}}","{'loss': [0.7322162361937664, 0.7049860302915608, 0.7009553564551243, 0.6939532434559018, 0.6895941694681721, 0.6808860635782451, 0.6734804036921085, 0.6673011533802694, 0.6584504949965274, 0.6554277169498149, 0.650282535993059, 0.6431641676817256, 0.6395182545796451, 0.6259988420723493, 0.6318576475932577, 0.6223658196389769, 0.6115978344391951, 0.612091919484411, 0.6005220789526793, 0.597888331577049], 'accuracy': [0.615626638699528, 0.6434189826953329, 0.6487939171473519, 0.6548243314105926, 0.6544310435238595, 0.6615102254850551, 0.6692448872574724, 0.6796014682747772, 0.6851074986890404, 0.6936287362349239, 0.6879916098584163, 0.6991347666491872, 0.6969061352910331, 0.702674357629785, 0.7052962768746722, 0.7134242265338228, 0.7164394336654432, 0.7187991609858416, 0.724698479286838, 0.7277136864184583]}"
S26,0.768976897689769,0.8195876288659794,0.6788990825688074,0.8195876288659794,0.6788990825688074,,0.7492433557173934,"[[159, 22], [48, 74]]",20,./ckpt_case_valence/case/cnn1d/S26/case_S26_checkpoint.pt,"{'0': {'precision': 0.7681159420289855, 'recall': 0.8784530386740331, 'f1-score': 0.8195876288659794, 'support': 181.0}, '1': {'precision': 0.7708333333333334, 'recall': 0.6065573770491803, 'f1-score': 0.6788990825688074, 'support': 122.0}, 'accuracy': 0.768976897689769, 'macro avg': {'precision': 0.7694746376811594, 'recall': 0.7425052078616068, 'f1-score': 0.7492433557173934, 'support': 303.0}, 'weighted avg': {'precision': 0.7692100731812312, 'recall': 0.768976897689769, 'f1-score': 0.7629407554393953, 'support': 303.0}}","{'loss': [0.7305515424578476, 0.7133273665624692, 0.7010757776988544, 0.6946854201774144, 0.6866206153853252, 0.6826441056347271, 0.6722675759143527, 0.6640321478818493, 0.6631292386288057, 0.6581492361335805, 0.6493377363351094, 0.6483005871073573, 0.633945958885208, 0.628889241826424, 0.6308782703810355, 0.6194473908788461, 0.6129230379900813, 0.6047488115580267, 0.600946057267989, 0.5952550769639614], 'accuracy': [0.617437252311757, 0.6410832232496697, 0.6428005284015852, 0.6541611624834874, 0.6620871862615588, 0.6672391017173052, 0.678996036988111, 0.6788639365918098, 0.6791281373844121, 0.6837516512549537, 0.6869220607661823, 0.6916776750330251, 0.6989431968295905, 0.7068692206076618, 0.6969616908850726, 0.707001321003963, 0.7204755614266842, 0.7208718626155879, 0.7224570673712021, 0.7232496697490093]}"
S27,0.42679127725856697,0.576036866359447,0.11538461538461539,0.576036866359447,0.11538461538461539,,0.3457107408720312,"[[125, 19], [165, 12]]",20,./ckpt_case_valence/case/cnn1d/S27/case_S27_checkpoint.pt,"{'0': {'precision': 0.43103448275862066, 'recall': 0.8680555555555556, 'f1-score': 0.576036866359447, 'support': 144.0}, '1': {'precision': 0.3870967741935484, 'recall': 0.06779661016949153, 'f1-score': 0.11538461538461539, 'support': 177.0}, 'accuracy': 0.42679127725856697, 'macro avg': {'precision': 0.4090656284760845, 'recall': 0.4679260828625236, 'f1-score': 0.3457107408720312, 'support': 321.0}, 'weighted avg': {'precision': 0.40680714812928176, 'recall': 0.42679127725856697, 'f1-score': 0.32203235413968, 'support': 321.0}}","{'loss': [0.7312440705501427, 0.7070261896666834, 0.6948649635759451, 0.6941601881536387, 0.6885693532935644, 0.6818966052289737, 0.6742299684023453, 0.6681885497044708, 0.6568792492656385, 0.6532704388186082, 0.6511356689162173, 0.6384405981181032, 0.6407566464553445, 0.6279297938286248, 0.619113872616978, 0.6157583841833018, 0.605406809661348, 0.6056323498487473, 0.5957926799685268, 0.5882068294084678], 'accuracy': [0.6227489406779662, 0.6492319915254238, 0.6558527542372882, 0.6587658898305084, 0.6616790254237288, 0.660884533898305, 0.6730667372881356, 0.6770391949152542, 0.6818061440677966, 0.692531779661017, 0.690677966101695, 0.7029925847457628, 0.7035222457627118, 0.7112023305084746, 0.7203389830508474, 0.7211334745762712, 0.7286811440677966, 0.7232521186440678, 0.732521186440678, 0.7445709745762712]}"
S28,0.36018957345971564,0.0,0.5296167247386759,0.0,0.5296167247386759,,0.26480836236933797,"[[0, 135], [0, 76]]",20,./ckpt_case_valence/case/cnn1d/S28/case_S28_checkpoint.pt,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 135.0}, '1': {'precision': 0.36018957345971564, 'recall': 1.0, 'f1-score': 0.5296167247386759, 'support': 76.0}, 'accuracy': 0.36018957345971564, 'macro avg': {'precision': 0.18009478672985782, 'recall': 0.5, 'f1-score': 0.26480836236933797, 'support': 211.0}, 'weighted avg': {'precision': 0.1297365288290919, 'recall': 0.36018957345971564, 'f1-score': 0.19076242218075531, 'support': 211.0}}","{'loss': [0.7260303162962113, 0.7113312554558585, 0.7045288641065072, 0.6979366722321019, 0.6899369758247738, 0.67579575406139, 0.6802181950812861, 0.6628377061853581, 0.6607490305924223, 0.6550103478411787, 0.6430659358696227, 0.6390604055820884, 0.6294752635087023, 0.6239751605227049, 0.6214803242397134, 0.6128850687860167, 0.6082438944494466, 0.6029411604123774, 0.6040700330836317, 0.5935107809978875], 'accuracy': [0.618767945706082, 0.6413469068128426, 0.6511354737666406, 0.6468285043069695, 0.6580527277473245, 0.6640563821456539, 0.6594883842338815, 0.6802401461759332, 0.6780214043330723, 0.6914643696162882, 0.6935525972330984, 0.6934220830070478, 0.7054293918037066, 0.7106499608457322, 0.7148264160793526, 0.7182197859566692, 0.7154789872096059, 0.7221352127381885, 0.7184808144087705, 0.727747324458366]}"
S29,0.6770833333333334,0.7372881355932204,0.581081081081081,0.7372881355932204,0.581081081081081,,0.6591846083371506,"[[87, 36], [26, 43]]",20,./ckpt_case_valence/case/cnn1d/S29/case_S29_checkpoint.pt,"{'0': {'precision': 0.7699115044247787, 'recall': 0.7073170731707317, 'f1-score': 0.7372881355932204, 'support': 123.0}, '1': {'precision': 0.5443037974683544, 'recall': 0.6231884057971014, 'f1-score': 0.581081081081081, 'support': 69.0}, 'accuracy': 0.6770833333333334, 'macro avg': {'precision': 0.6571076509465665, 'recall': 0.6652527394839165, 'f1-score': 0.6591846083371506, 'support': 192.0}, 'weighted avg': {'precision': 0.6888337347373138, 'recall': 0.6770833333333334, 'f1-score': 0.6811512253779203, 'support': 192.0}}","{'loss': [0.7351672973053606, 0.7124315690690071, 0.7075693442818088, 0.6932436808480088, 0.6886699647584351, 0.6801819211259327, 0.675860388291998, 0.6709969903773713, 0.6687379220999896, 0.663543921276828, 0.6595291626389768, 0.6455122857971624, 0.6479070737963775, 0.6373585782360245, 0.6271987877744449, 0.6269821385793458, 0.6232013649314103, 0.6094329852235921, 0.6098052220657427, 0.5996625457342645], 'accuracy': [0.60890509048301, 0.6383283426637156, 0.6408019789089963, 0.6531701601353991, 0.6518682463220935, 0.6618929826845463, 0.665798724124463, 0.6733498242416353, 0.6781669053508658, 0.6756932691055852, 0.6756932691055852, 0.6922275745345658, 0.6874104934253352, 0.6961333159744825, 0.7062882437182658, 0.7052467126676214, 0.7130581955474548, 0.7129280041661242, 0.7144903007420909, 0.7302434578830881]}"
S30,0.30903790087463556,0.2616822429906542,0.3506849315068493,0.2616822429906542,0.3506849315068493,,0.3061835872487517,"[[42, 198], [39, 64]]",20,./ckpt_case_valence/case/cnn1d/S30/case_S30_checkpoint.pt,"{'0': {'precision': 0.5185185185185185, 'recall': 0.175, 'f1-score': 0.2616822429906542, 'support': 240.0}, '1': {'precision': 0.24427480916030533, 'recall': 0.6213592233009708, 'f1-score': 0.3506849315068493, 'support': 103.0}, 'accuracy': 0.30903790087463556, 'macro avg': {'precision': 0.3813966638394119, 'recall': 0.39817961165048543, 'f1-score': 0.3061835872487517, 'support': 343.0}, 'weighted avg': {'precision': 0.4361654512768393, 'recall': 0.30903790087463556, 'f1-score': 0.28840899785120255, 'support': 343.0}}","{'loss': [0.7231433395528857, 0.7010984511014475, 0.6981733370903795, 0.690649501118527, 0.6774058692483788, 0.6731627801658306, 0.6664038317295343, 0.6643266710468814, 0.6531696827129856, 0.6527079704589894, 0.6445733700773789, 0.6351662692162462, 0.6305800793655365, 0.6296441908851563, 0.625821816272153, 0.6072361087577435, 0.6088199687035751, 0.6062943829324933, 0.6040669599060676, 0.5993113671166014], 'accuracy': [0.6071713147410358, 0.6440903054448871, 0.6403718459495352, 0.652456839309429, 0.6605577689243027, 0.6674634794156706, 0.6645418326693228, 0.6803452855245684, 0.6837981407702524, 0.6855245683930943, 0.6892430278884463, 0.699601593625498, 0.7059760956175298, 0.698804780876494, 0.7086321381142098, 0.7189907038512616, 0.7156706507304117, 0.7193891102257636, 0.7209827357237716, 0.7312084993359894]}"
