Subject,Source_Acc,Source_F1_0,Source_F1_1,Source_MacroF1,Norm_Acc,Norm_F1_0,Norm_F1_1,Norm_MacroF1,Tent_Acc,Tent_F1_0,Tent_F1_1,Tent_MacroF1,OFTTA_Acc,OFTTA_F1_0,OFTTA_F1_1,OFTTA_MacroF1,EMATentSafe_Acc,EMATentSafe_F1_0,EMATentSafe_F1_1,EMATentSafe_MacroF1,EmaTentGridS40E50B10M085_Acc,EmaTentGridS40E50B10M085_F1_0,EmaTentGridS40E50B10M085_F1_1,EmaTentGridS40E50B10M085_MacroF1,EmaTentGridS30E50B20M085_Acc,EmaTentGridS30E50B20M085_F1_0,EmaTentGridS30E50B20M085_F1_1,EmaTentGridS30E50B20M085_MacroF1,EmaTentGridS20E50B30M075_Acc,EmaTentGridS20E50B30M075_F1_0,EmaTentGridS20E50B30M075_F1_1,EmaTentGridS20E50B30M075_MacroF1,EMATent_Acc,EMATent_F1_0,EMATent_F1_1,EMATent_MacroF1,EMATentAdaptive_Acc,EMATentAdaptive_F1_0,EMATentAdaptive_F1_1,EMATentAdaptive_MacroF1,EmaTentGridS20E50B30M090_Acc,EmaTentGridS20E50B30M090_F1_0,EmaTentGridS20E50B30M090_F1_1,EmaTentGridS20E50B30M090_MacroF1,EmaTentGridS20E50B30M095_Acc,EmaTentGridS20E50B30M095_F1_0,EmaTentGridS20E50B30M095_F1_1,EmaTentGridS20E50B30M095_MacroF1,EmaTentGridS10E50B40M085_Acc,EmaTentGridS10E50B40M085_F1_0,EmaTentGridS10E50B40M085_F1_1,EmaTentGridS10E50B40M085_MacroF1
S21,0.4618055555555556,0.630071599045346,0.012738853503184714,0.3214052262742654,0.5277777777777778,0.5,0.5526315789473685,0.5263157894736843,0.5277777777777778,0.5,0.5526315789473685,0.5263157894736843,0.53125,0.5686900958466453,0.4866920152091255,0.5276910555278854,0.4583333333333333,0.5542857142857143,0.30973451327433627,0.4320101137800253,0.4375,0.4807692307692308,0.38636363636363635,0.43356643356643354,0.4583333333333333,0.417910447761194,0.4935064935064935,0.4557084706338438,0.3958333333333333,0.14705882352941177,0.532258064516129,0.3396584440227704,0.3958333333333333,0.1553398058252427,0.5297297297297298,0.34253476777748626,0.4236111111111111,0.24545454545454545,0.5337078651685393,0.3895812053115424,0.4861111111111111,0.37815126050420167,0.5621301775147929,0.4701407190094973,0.5243055555555556,0.4669260700389105,0.5705329153605015,0.518729492699706,0.4479166666666667,0.18461538461538463,0.5826771653543307,0.38364627498485765
S22,0.456,0.6263736263736264,0.0,0.3131868131868132,0.624,0.5727272727272728,0.6642857142857143,0.6185064935064934,0.624,0.5727272727272728,0.6642857142857143,0.6185064935064934,0.544,0.6274509803921569,0.41237113402061853,0.5199110572063876,0.444,0.5696594427244582,0.21468926553672316,0.3921743541305907,0.456,0.5612903225806452,0.28421052631578947,0.4227504244482173,0.464,0.5533333333333333,0.33,0.44166666666666665,0.564,0.6007326007326007,0.5198237885462555,0.5602781946394282,0.516,0.5693950177935944,0.4474885844748858,0.5084418011342401,0.484,0.5505226480836237,0.39436619718309857,0.47244442263336117,0.464,0.5472972972972973,0.3431372549019608,0.445217276099629,0.46,0.5544554455445545,0.3147208121827411,0.43458812886364784,0.516,0.5567765567765568,0.4669603524229075,0.5118684545997322
S23,0.2839506172839506,0.14705882352941177,0.3829787234042553,0.26501877346683356,0.7283950617283951,0.762589928057554,0.6826923076923077,0.7226411178749308,0.7283950617283951,0.762589928057554,0.6826923076923077,0.7226411178749308,0.7407407407407407,0.7920792079207921,0.6557377049180327,0.7239084564194125,0.3004115226337449,0.2796610169491525,0.32,0.29983050847457626,0.3333333333333333,0.34146341463414637,0.325,0.3332317073170732,0.3950617283950617,0.4235294117647059,0.36363636363636365,0.39358288770053473,0.5061728395061729,0.625,0.27710843373493976,0.4510542168674699,0.48559670781893005,0.6031746031746031,0.26900584795321636,0.43609022556390975,0.4279835390946502,0.5442622950819672,0.23204419889502761,0.3881532469884974,0.4074074074074074,0.4782608695652174,0.3142857142857143,0.39627329192546584,0.4156378600823045,0.4274193548387097,0.40336134453781514,0.4153903496882624,0.522633744855967,0.6329113924050633,0.3176470588235294,0.47527922561429636
S24,0.5736040609137056,0.5058823529411764,0.625,0.5654411764705882,0.5380710659898477,0.5560975609756098,0.5185185185185185,0.5373080397470642,0.5380710659898477,0.5560975609756098,0.5185185185185185,0.5373080397470642,0.5329949238578681,0.6260162601626016,0.3783783783783784,0.50219731927049,0.5329949238578681,0.3783783783783784,0.6260162601626016,0.50219731927049,0.5177664974619289,0.3790849673202614,0.6058091286307054,0.4924470479754834,0.4619289340101523,0.3977272727272727,0.5137614678899083,0.4557443703085905,0.4619289340101523,0.4854368932038835,0.43617021276595747,0.4608035529849205,0.4467005076142132,0.4630541871921182,0.4293193717277487,0.44618677945993346,0.4517766497461929,0.4489795918367347,0.45454545454545453,0.4517625231910946,0.45685279187817257,0.44559585492227977,0.46766169154228854,0.4566287732322841,0.4517766497461929,0.43157894736842106,0.47058823529411764,0.45108359133126935,0.4720812182741117,0.5047619047619047,0.43478260869565216,0.4697722567287784
S25,0.44081632653061226,0.6118980169971672,0.0,0.3059490084985836,0.5959183673469388,0.5714285714285714,0.6177606177606177,0.5945945945945945,0.5959183673469388,0.5714285714285714,0.6177606177606177,0.5945945945945945,0.49795918367346936,0.6144200626959248,0.2807017543859649,0.4475609085409448,0.4326530612244898,0.603988603988604,0.0,0.301994301994302,0.44081632653061226,0.6118980169971672,0.0,0.3059490084985836,0.44081632653061226,0.6118980169971672,0.0,0.3059490084985836,0.4530612244897959,0.6171428571428571,0.04285714285714286,0.32999999999999996,0.4448979591836735,0.6136363636363636,0.014492753623188406,0.314064558629776,0.44081632653061226,0.6118980169971672,0.0,0.3059490084985836,0.44081632653061226,0.6118980169971672,0.0,0.3059490084985836,0.44081632653061226,0.6118980169971672,0.0,0.3059490084985836,0.44081632653061226,0.6118980169971672,0.0,0.3059490084985836
S26,0.594059405940594,0.7453416149068323,0.0,0.37267080745341613,0.5874587458745875,0.6397694524495677,0.5173745173745173,0.5785719849120425,0.5874587458745875,0.6397694524495677,0.5173745173745173,0.5785719849120425,0.5907590759075908,0.675392670157068,0.44642857142857145,0.5609106207928197,0.594059405940594,0.7453416149068323,0.0,0.37267080745341613,0.5874587458745875,0.7311827956989247,0.11347517730496454,0.4223289865019446,0.6105610561056105,0.74235807860262,0.20270270270270271,0.4725303906526614,0.5775577557755776,0.6893203883495146,0.3402061855670103,0.5147632869582625,0.6402640264026402,0.7494252873563219,0.36257309941520466,0.5559991933857633,0.6303630363036303,0.75,0.2911392405063291,0.5205696202531646,0.5775577557755776,0.7288135593220338,0.04477611940298507,0.38679483936250947,0.594059405940594,0.7453416149068323,0.0,0.37267080745341613,0.6435643564356436,0.755656108597285,0.34146341463414637,0.5485597616157157
S27,0.37694704049844235,0.5391705069124424,0.038461538461538464,0.2888160226869904,0.5700934579439252,0.5337837837837838,0.6011560693641619,0.5674699265739729,0.5700934579439252,0.5337837837837838,0.6011560693641619,0.5674699265739729,0.5482866043613707,0.5051194539249146,0.5845272206303725,0.5448233372776436,0.40809968847352024,0.5365853658536586,0.1810344827586207,0.3588099243061396,0.4517133956386293,0.5416666666666666,0.3178294573643411,0.42974806201550386,0.45482866043613707,0.5358090185676393,0.33962264150943394,0.43771583003853665,0.5327102803738317,0.5562130177514792,0.506578947368421,0.5313959825599501,0.5015576323987538,0.5375722543352601,0.4594594594594595,0.4985158568973598,0.4797507788161994,0.5373961218836565,0.40569395017793597,0.4715450360307962,0.45794392523364486,0.5445026178010471,0.33076923076923076,0.437635924285139,0.40809968847352024,0.5320197044334976,0.19491525423728814,0.36346747933539286,0.4953271028037383,0.5423728813559322,0.4375,0.4899364406779661
S28,0.3933649289099526,0.0,0.564625850340136,0.282312925170068,0.6824644549763034,0.7309236947791165,0.6127167630057804,0.6718202288924484,0.6872037914691943,0.736,0.6162790697674418,0.6761395348837209,0.7203791469194313,0.8013468013468014,0.528,0.6646734006734007,0.4028436018957346,0.03076923076923077,0.5684931506849316,0.29963119072708116,0.4028436018957346,0.03076923076923077,0.5684931506849316,0.29963119072708116,0.3981042654028436,0.030534351145038167,0.563573883161512,0.2970541171532751,0.4597156398104265,0.3132530120481928,0.5546875,0.4339702560240964,0.4312796208530806,0.1891891891891892,0.5620437956204379,0.37561649240481354,0.4075829383886256,0.08759124087591241,0.5614035087719298,0.3244973748239211,0.4028436018957346,0.03076923076923077,0.5684931506849316,0.29963119072708116,0.4028436018957346,0.03076923076923077,0.5684931506849316,0.29963119072708116,0.46919431279620855,0.28205128205128205,0.5789473684210527,0.43049932523616735
S29,0.4739583333333333,0.5702127659574469,0.3221476510067114,0.4461802084820791,0.484375,0.47619047619047616,0.49230769230769234,0.48424908424908425,0.484375,0.47619047619047616,0.49230769230769234,0.48424908424908425,0.4270833333333333,0.47115384615384615,0.375,0.4230769230769231,0.4947916666666667,0.46994535519125685,0.5174129353233831,0.49367914525731993,0.515625,0.4624277456647399,0.5592417061611374,0.5108347259129387,0.546875,0.43870967741935485,0.6200873362445415,0.5293985068319482,0.5416666666666666,0.3333333333333333,0.6507936507936508,0.4920634920634921,0.578125,0.39097744360902253,0.6772908366533864,0.5341341401312045,0.5833333333333334,0.40298507462686567,0.68,0.5414925373134328,0.59375,0.43478260869565216,0.6829268292682927,0.5588547189819725,0.59375,0.4583333333333333,0.675,0.5666666666666667,0.5572916666666666,0.34108527131782945,0.6666666666666666,0.5038759689922481
S30,0.4489795918367347,0.5827814569536424,0.1888412017167382,0.3858113293351903,0.5626822157434402,0.5738636363636364,0.5508982035928144,0.5623809199782254,0.5626822157434402,0.5738636363636364,0.5508982035928144,0.5623809199782254,0.60932944606414,0.665,0.5314685314685315,0.5982342657342657,0.6822157434402333,0.6726726726726727,0.6912181303116147,0.6819454014921438,0.7026239067055393,0.6730769230769231,0.7272727272727273,0.7001748251748252,0.7026239067055393,0.6666666666666666,0.7315789473684211,0.6991228070175439,0.6763848396501457,0.6498422712933754,0.6991869918699187,0.674514631581647,0.6938775510204082,0.662379421221865,0.72,0.6911897106109325,0.7084548104956269,0.6753246753246753,0.7354497354497355,0.7053872053872055,0.6997084548104956,0.6688102893890675,0.7253333333333334,0.6970718113612004,0.6997084548104956,0.6750788643533123,0.7208672086720868,0.6979730365126995,0.6647230320699709,0.6461538461538462,0.6814404432132964,0.6637971446835713
Average,0.49607052702516335,0.46922679945847456,0.34543151174793846,0.4073291556032065,0.5659748415752576,0.5600662691318262,0.5635637568392863,0.5618150129855561,0.5663611614059056,0.5603249594355729,0.5639905903792278,0.5621577749074002,0.5653392622733676,0.6111212223707013,0.4802910389828086,0.5457061306767549,0.50344861776691,0.4727447341207947,0.41129587417683877,0.44202030414881666,0.5117650690390867,0.49091179803251744,0.4395414040176407,0.4652266010250792,0.5206824337885914,0.504661790993837,0.4557859970861274,0.4802238940399821,0.5310110378547437,0.5261826595359208,0.47725992739892026,0.5017212934674204,0.5304143505468584,0.5218888033651959,0.4718663803744174,0.49687759186980673,0.5246292119337618,0.5140622016873178,0.4596815160604305,0.4868718588738741,0.5209383477342411,0.49904581569491036,0.4454114110893311,0.4722286133921207,0.521331037395343,0.4879611108211106,0.43924296185695566,0.4636020363390331,0.5281989560829673,0.5216768229153871,0.46351931434703947,0.4925980686312132
Std,0.09808359758471245,0.22371307465466225,0.2851808302946713,0.11231642126250793,0.09724691175732195,0.10146410673026707,0.10923771143517833,0.09664884943831223,0.09703613767002828,0.10148683154775573,0.10896387497411854,0.09642244718883054,0.11177191305360094,0.11000974822346495,0.15156769667819794,0.11228783977678876,0.10397708889262246,0.19857521506582257,0.24968385758970305,0.11716407295278075,0.1083138863818793,0.1695536010617163,0.22540895912880124,0.1153145130199832,0.1025917214637159,0.15110146815428085,0.21464316908961822,0.11027954766508989,0.08944732383953335,0.1352024562083704,0.18620151308769656,0.10323208233838974,0.09471948196761096,0.1383943451194195,0.19857175519484443,0.10633358490410803,0.10268302198576953,0.1409824957747523,0.21397396029798332,0.1117697650914564,0.10505395871979305,0.1672272297966468,0.2352566896569001,0.11662401754456353,0.10361087888322983,0.1877552781666942,0.25381734906843906,0.12280278848418513,0.09268484508032744,0.1344194704992072,0.20114290713257535,0.10245727460067716
