Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_max_class_ratio,pred_num_present_classes,true_imbalance
S2,MIDynamicFixedEMARelaxed,,,,,,,,,,3,61,38,0.6229508196721312,23.0,0.3770491803278688,0.6229508196721312,2,0.07567112147808075,0.34757546000612705,0.4543423056602478,0.37867119908332825,0.4115150019398624,0.4494548140576868,0.13903018400245082,0.5220331836336597,94.49138825321313,0.19999999999999996,1.0,0.41008883714675903,0.0,0.0,1.0,60.0,0.9836065573770492,1.0,0.01639344262295082,0.9836065573770492,2.0,0.12295081967213117
S3,EMATent,0.9631387591362,0.9631387591362,0.7580710053443909,1.0,0.21105837225914004,0.5,0.28894162774085996,0.0,0.0,0,64,16,0.25,48.0,0.75,0.75,2,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.6624871492385864,0.6624871492385864,0.8358845114707947,1.0,0.3012538552284241,0.5,0.19874614477157593,0.0,0.0,1,64,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.9998316168785095,0.9998316168785095,0.6776465177536011,1.0,0.20005051493644715,0.5,0.29994948506355285,0.0,0.0,2,64,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.8498319983482361,0.8498319983482361,0.7499913573265076,1.0,0.24505040049552917,0.5,0.2549495995044708,0.0,0.0,3,64,38,0.59375,26.0,0.40625,0.59375,2,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.9769160747528076,0.9769160747528076,0.6006540656089783,1.0,0.20692517757415774,0.5,0.29307482242584226,0.0,0.0,4,11,0,0.0,11.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S3,MIEMATentGateOnly,,,,,,,,,,0,64,16,0.25,48.0,0.75,0.75,2,0.2432834804058075,0.2432834804058075,0.9631387591362,0.7198553085327148,0.4270149558782578,0.5,0.07298504412174224,,0.0,0.19999999999999996,1.0,0.5309812426567078,0.05,0.0,0.0,34.0,0.53125,30.0,0.46875,0.53125,2.0,0.25
S3,MIEMATentGateOnly,,,,,,,,,,1,64,27,0.421875,37.0,0.578125,0.578125,2,0.17713628709316254,0.17713628709316254,0.6981034278869629,0.5209671258926392,0.44685911387205124,0.5,0.05314088612794876,,0.0,0.19999999999999996,1.0,0.46560192108154297,0.05,0.0,0.0,58.0,0.90625,6.0,0.09375,0.90625,2.0,0.078125
S3,MIEMATentGateOnly,,,,,,,,,,2,64,29,0.453125,35.0,0.546875,0.546875,2,0.16800589859485626,0.16800589859485626,0.9701004028320312,0.8020945191383362,0.4495982304215431,0.5,0.05040176957845688,,0.0,0.19999999999999996,1.0,0.6311492919921875,0.05,0.0,0.0,33.0,0.515625,31.0,0.484375,0.515625,2.0,0.046875
S3,MIEMATentGateOnly,,,,,,,,,,3,64,38,0.59375,26.0,0.40625,0.59375,2,0.1932070255279541,0.1932070255279541,0.7599026560783386,0.5666956305503845,0.4420378923416138,0.5,0.057962107658386226,,0.0,0.19999999999999996,1.0,0.5426592230796814,0.05,0.0,0.0,49.0,0.765625,15.0,0.234375,0.765625,2.0,0.09375
S3,MIEMATentGateOnly,,,,,,,,,,4,11,0,0.0,11.0,1.0,1.0,1,0.03309548273682594,0.03309548273682594,0.7561689019203186,0.723073422908783,0.49007135517895223,0.5,0.009928644821047782,,0.0,0.19999999999999996,0.0,0.6649839878082275,0.05,0.0,0.0,5.0,0.45454545454545453,6.0,0.5454545454545454,0.5454545454545454,2.0,0.5
S3,MIDynamicFixedEMARelaxed,,,,,,,,,,0,64,16,0.25,48.0,0.75,0.75,2,0.1676732748746872,0.46853134554403464,0.9711022973060608,0.8034290075302124,0.6428798709628099,0.16970759081957634,0.18741253821761386,0.20884839946622835,29.986006114818217,0.19999999999999996,1.0,0.5580293536186218,0.0,0.0,1.0,39.0,0.609375,25.0,0.390625,0.609375,2.0,0.25
S3,MIDynamicFixedEMARelaxed,,,,,,,,,,1,64,27,0.421875,37.0,0.578125,0.578125,2,0.14931568503379822,0.44777249011009557,0.9229825735092163,0.7736668586730957,0.5191736550688103,0.3017173488871515,0.17910899604403824,0.3675486117318173,58.64344548186433,0.19999999999999996,1.0,0.5566275715827942,0.0,0.0,1.0,50.0,0.78125,14.0,0.21875,0.78125,2.0,0.078125
S3,MIDynamicFixedEMARelaxed,,,,,,,,,,2,64,29,0.453125,35.0,0.546875,0.546875,2,0.10930073261260986,0.3975459517725186,0.9967522025108337,0.8874514698982239,0.43600116276737544,0.40498045652361714,0.15901838070900745,0.4815568464683503,84.08638639530552,0.19999999999999996,1.0,0.6404259204864502,0.0,0.0,1.0,37.0,0.578125,27.0,0.421875,0.578125,2.0,0.046875
S3,MIDynamicFixedEMARelaxed,,,,,,,,,,3,64,38,0.59375,26.0,0.40625,0.59375,2,0.15989992022514343,0.45988739264159584,0.9409751296043396,0.7810751795768738,0.33616461416226046,0.4798804287811012,0.18395495705663834,0.5880563002383286,113.51917952436766,0.19999999999999996,1.0,0.5721184611320496,0.0,0.0,1.0,39.0,0.609375,25.0,0.390625,0.609375,2.0,0.09375
S3,MIDynamicFixedEMARelaxed,,,,,,,,,,4,11,0,0.0,11.0,1.0,1.0,1,0.033510129898786545,0.26475195057424084,0.9829843640327454,0.9494742751121521,0.3600331254341019,0.5340660943362018,0.10590078022969635,0.5973230739127641,116.4314509806843,0.19999999999999996,1.0,0.6713287234306335,0.0,0.0,1.0,3.0,0.2727272727272727,8.0,0.7272727272727273,0.7272727272727273,2.0,0.5
S4,EMATent,0.03523100167512894,0.03523100167512894,0.9962983727455139,0.0,0.4894306994974613,0.5,0.010569300502538681,0.0,0.0,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.13998106122016907,0.13998106122016907,0.9802594780921936,0.0,0.4580056816339493,0.5,0.04199431836605072,0.0,0.0,1,64,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.8351884484291077,0.8351884484291077,0.7840016484260559,1.0,0.24944346547126772,0.5,0.2505565345287323,0.0,0.0,2,64,23,0.359375,41.0,0.640625,0.640625,2,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.4531976878643036,0.4531976878643036,0.9168884754180908,1.0,0.3640406936407089,0.5,0.13595930635929107,0.0,0.0,3,64,38,0.59375,26.0,0.40625,0.59375,2,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.6299627423286438,0.6299627423286438,0.8418096303939819,1.0,0.31101117730140687,0.5,0.18898882269859313,0.0,0.0,4,11,0,0.0,11.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S4,MIEMATentGateOnly,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,0.018341384828090668,0.018341384828090668,0.03523100167512894,0.01688961870968342,0.4944975845515728,0.5,0.0055024154484272,,0.0,0.19999999999999996,0.0,0.0034805661998689175,0.05,0.0,0.0,0.0,0.0,64.0,1.0,1.0,1.0,0.5
