Subject,Source_Acc,Source_F1_0,Source_F1_1,Source_MacroF1,Norm_Acc,Norm_F1_0,Norm_F1_1,Norm_MacroF1,Tent_Acc,Tent_F1_0,Tent_F1_1,Tent_MacroF1,OFTTA_Acc,OFTTA_F1_0,OFTTA_F1_1,OFTTA_MacroF1,EMATent_Acc,EMATent_F1_0,EMATent_F1_1,EMATent_MacroF1,DynaMixEMATent_Acc,DynaMixEMATent_F1_0,DynaMixEMATent_F1_1,DynaMixEMATent_MacroF1,TEMA_Acc,TEMA_F1_0,TEMA_F1_1,TEMA_MacroF1,DUA_Acc,DUA_F1_0,DUA_F1_1,DUA_MacroF1,RoTTA_Acc,RoTTA_F1_0,RoTTA_F1_1,RoTTA_MacroF1,NOTE_Acc,NOTE_F1_0,NOTE_F1_1,NOTE_MacroF1,DELTA_Acc,DELTA_F1_0,DELTA_F1_1,DELTA_MacroF1
11-9UIZ,0.6658595641646489,0.23333333333333334,0.7863777089783281,0.5098555211558308,0.5399515738498789,0.291044776119403,0.6594982078853047,0.47527149200235386,0.5399515738498789,0.291044776119403,0.6594982078853047,0.47527149200235386,0.6537530266343826,0.3470319634703196,0.7644151565074135,0.5557235599888666,0.612590799031477,0.30434782608695654,0.7315436241610739,0.5179457251240152,0.612590799031477,0.3103448275862069,0.7306397306397306,0.5204922791129688,0.6537530266343826,0.30917874396135264,0.7689822294022617,0.5390804866818072,0.6585956416464891,0.3121951219512195,0.7729468599033816,0.5425709909273005,0.5326876513317191,0.2661596958174905,0.6571936056838366,0.46167665075066355,0.5351089588377724,0.2727272727272727,0.6583629893238434,0.46554513102555806,0.6368038740920097,0.29245283018867924,0.755700325732899,0.5240765779607891
12-9UN3,0.43341404358353514,0.5411764705882353,0.25949367088607594,0.4003350707371556,0.48426150121065376,0.6162162162162163,0.2140221402214022,0.4151191782188092,0.48426150121065376,0.6162162162162163,0.2140221402214022,0.4151191782188092,0.4043583535108959,0.5444444444444444,0.13986013986013987,0.34215229215229215,0.48426150121065376,0.5973534971644613,0.2828282828282828,0.440090889996372,0.47699757869249393,0.5909090909090909,0.2751677852348993,0.43303843807199516,0.5157384987893463,0.6336996336996337,0.2857142857142857,0.4597069597069597,0.513317191283293,0.6311926605504588,0.2846975088967972,0.45794508472362794,0.48668280871670705,0.6227758007117438,0.19696969696969696,0.40987274884072034,0.48668280871670705,0.6227758007117438,0.19696969696969696,0.40987274884072034,0.6198547215496368,0.7617602427921093,0.059880239520958084,0.4108202411565337
13-9UOF,0.639225181598063,0.4581818181818182,0.7295825771324864,0.5938821976571523,0.5278450363196125,0.4108761329305136,0.6060606060606061,0.5084683694955598,0.5278450363196125,0.4108761329305136,0.6060606060606061,0.5084683694955598,0.48426150121065376,0.2629757785467128,0.6033519553072626,0.4331638669269877,0.4939467312348668,0.31475409836065577,0.5988483685220729,0.45680123344136436,0.48184019370460046,0.3096774193548387,0.5852713178294574,0.44747436859214806,0.5665859564164649,0.4013377926421405,0.6603415559772297,0.530839674309685,0.576271186440678,0.4107744107744108,0.6691871455576559,0.5399807781660333,0.48184019370460046,0.3592814371257485,0.5650406504065041,0.4621610437661263,0.48184019370460046,0.3592814371257485,0.5650406504065041,0.4621610437661263,0.5544794188861986,0.3825503355704698,0.6515151515151515,0.5170327435428106
14-9UP0,0.58,0.3137254901960784,0.6974063400576369,0.5055659151268577,0.488,0.20987654320987653,0.621301775147929,0.4155891591789027,0.488,0.20987654320987653,0.621301775147929,0.4155891591789027,0.724,0.3783783783783784,0.8226221079691517,0.600500243173765,0.616,0.3142857142857143,0.7333333333333333,0.5238095238095237,0.612,0.302158273381295,0.7313019390581718,0.5167301062197334,0.572,0.2913907284768212,0.6934097421203438,0.49240023529858246,0.576,0.29333333333333333,0.6971428571428572,0.49523809523809526,0.5,0.2138364779874214,0.6334310850439883,0.42363378151570485,0.504,0.21518987341772153,0.6374269005847953,0.42630838700125845,0.448,0.2247191011235955,0.5714285714285714,0.39807383627608345
15-9UR2,0.36561743341404357,0.33163265306122447,0.39631336405529954,0.363973008558262,0.4794188861985472,0.3086816720257235,0.5825242718446602,0.4456029719351918,0.4794188861985472,0.3086816720257235,0.5825242718446602,0.4456029719351918,0.39709443099273606,0.29859154929577464,0.4713375796178344,0.3849645644568045,0.41404358353510895,0.28402366863905326,0.5040983606557377,0.39406101464739546,0.423728813559322,0.2874251497005988,0.516260162601626,0.40184265615111237,0.35108958837772397,0.29842931937172773,0.3963963963963964,0.34741285788406207,0.34624697336561744,0.3005181347150259,0.38636363636363635,0.34344088553933116,0.46246973365617433,0.31901840490797545,0.556,0.4375092024539877,0.46246973365617433,0.31901840490797545,0.556,0.4375092024539877,0.387409200968523,0.2792022792022792,0.4673684210526316,0.3732853501274554
16-9USC,0.5520581113801453,0.5363408521303258,0.5667447306791569,0.5515427914047413,0.4891041162227603,0.4940047961630695,0.4841075794621027,0.4890561878125861,0.4891041162227603,0.4940047961630695,0.4841075794621027,0.4890561878125861,0.49878934624697335,0.4759493670886076,0.5197215777262181,0.4978354724074128,0.513317191283293,0.4779220779220779,0.54421768707483,0.511069882498454,0.49878934624697335,0.46511627906976744,0.5284738041002278,0.49679504158499765,0.5399515738498789,0.5320197044334976,0.5476190476190477,0.5398193760262726,0.5351089588377724,0.5270935960591133,0.5428571428571428,0.5349753694581281,0.4794188861985472,0.48687350835322196,0.47174447174447176,0.47930899004884686,0.4794188861985472,0.48687350835322196,0.47174447174447176,0.47930899004884686,0.4600484261501211,0.43256997455470736,0.48498845265588914,0.4587792136052983
17-9UTL,0.387409200968523,0.42105263157894735,0.3496143958868895,0.3853335137329184,0.387409200968523,0.40749414519906324,0.3659147869674185,0.3867044660832409,0.387409200968523,0.40749414519906324,0.3659147869674185,0.3867044660832409,0.3922518159806295,0.3922518159806295,0.3922518159806295,0.3922518159806295,0.42857142857142855,0.4611872146118721,0.3917525773195876,0.4264698959657299,0.44794188861985473,0.49107142857142855,0.3968253968253968,0.4439484126984127,0.3898305084745763,0.44,0.32978723404255317,0.38489361702127656,0.387409200968523,0.4365256124721604,0.32891246684350134,0.38271903965783083,0.3704600484261501,0.38095238095238093,0.35960591133004927,0.3702791461412151,0.3704600484261501,0.37799043062200954,0.3627450980392157,0.3703677643306126,0.5084745762711864,0.5964214711729622,0.3715170278637771,0.4839692495183696
18-9UVM,0.41404358353510895,0.3888888888888889,0.4372093023255814,0.41304909560723513,0.38498789346246975,0.45726495726495725,0.2905027932960894,0.37388387528052336,0.38498789346246975,0.45726495726495725,0.2905027932960894,0.37388387528052336,0.37772397094430993,0.40093240093240096,0.3526448362720403,0.3767886186022206,0.4043583535108959,0.4225352112676056,0.385,0.4037676056338028,0.41646489104116224,0.4408352668213457,0.389873417721519,0.41535434227143236,0.43341404358353514,0.44285714285714284,0.4236453201970443,0.43325123152709355,0.43341404358353514,0.44549763033175355,0.4207920792079208,0.43314485476983716,0.3946731234866828,0.45652173913043476,0.31693989071038253,0.3867308149204086,0.3946731234866828,0.45652173913043476,0.31693989071038253,0.3867308149204086,0.3583535108958838,0.43254817987152033,0.2618384401114206,0.34719330999147047
19-9UY7,0.5399515738498789,0.7012578616352201,0.0,0.35062893081761004,0.46731234866828086,0.636963696369637,0.0,0.3184818481848185,0.46973365617433416,0.6392092257001647,0.0,0.31960461285008235,0.6246973365617433,0.7690014903129657,0.0,0.38450074515648286,0.4915254237288136,0.6590909090909091,0.0,0.32954545454545453,0.5157384987893463,0.6805111821086262,0.0,0.3402555910543131,0.559322033898305,0.717391304347826,0.0,0.358695652173913,0.5569007263922519,0.7153965785381027,0.0,0.35769828926905134,0.4406779661016949,0.611764705882353,0.0,0.3058823529411765,0.4406779661016949,0.611764705882353,0.0,0.3058823529411765,0.44552058111380144,0.6164154103852596,0.0,0.3082077051926298
20-9V52,0.5302663438256658,0.48404255319148937,0.5688888888888889,0.5264657210401891,0.48184019370460046,0.3668639053254438,0.5614754098360656,0.4641696575807547,0.48184019370460046,0.3668639053254438,0.5614754098360656,0.4641696575807547,0.4213075060532688,0.32294617563739375,0.49471458773784355,0.40883038168761865,0.4794188861985472,0.3302180685358255,0.5742574257425742,0.45223774713919984,0.48184019370460046,0.33125,0.5770750988142292,0.45416254940711465,0.49878934624697335,0.448,0.541019955654102,0.494509977827051,0.5060532687651331,0.4631578947368421,0.5426008968609866,0.5028793957989144,0.4430992736077482,0.294478527607362,0.54,0.41723926380368104,0.44552058111380144,0.2953846153846154,0.5429141716566867,0.41914939352065106,0.46973365617433416,0.46454767726161367,0.4748201438848921,0.46968391057325287
