Subject,Source_Acc,Source_F1_0,Source_F1_1,Source_MacroF1,Norm_Acc,Norm_F1_0,Norm_F1_1,Norm_MacroF1,Tent_Acc,Tent_F1_0,Tent_F1_1,Tent_MacroF1,OFTTA_Acc,OFTTA_F1_0,OFTTA_F1_1,OFTTA_MacroF1,EMATent_Acc,EMATent_F1_0,EMATent_F1_1,EMATent_MacroF1,DynaMixEMATent_Acc,DynaMixEMATent_F1_0,DynaMixEMATent_F1_1,DynaMixEMATent_MacroF1,TEMA_Acc,TEMA_F1_0,TEMA_F1_1,TEMA_MacroF1,DUA_Acc,DUA_F1_0,DUA_F1_1,DUA_MacroF1,RoTTA_Acc,RoTTA_F1_0,RoTTA_F1_1,RoTTA_MacroF1,NOTE_Acc,NOTE_F1_0,NOTE_F1_1,NOTE_MacroF1,DELTA_Acc,DELTA_F1_0,DELTA_F1_1,DELTA_MacroF1
11-9UIZ,0.5278450363196125,0.48,0.5676274944567627,0.5238137472283814,0.46973365617433416,0.36151603498542273,0.546583850931677,0.4540499429585499,0.46973365617433416,0.36151603498542273,0.546583850931677,0.4540499429585499,0.5084745762711864,0.48346055979643765,0.5311778290993071,0.5073191944478723,0.4648910411622276,0.44050632911392407,0.4872389791183295,0.46387265411612677,0.46973365617433416,0.44836272040302266,0.48951048951048953,0.4689366049567561,0.4891041162227603,0.4631043256997455,0.5127020785219399,0.4879032021108427,0.4963680387409201,0.46938775510204084,0.5207373271889401,0.4950625411454904,0.4600484261501211,0.33432835820895523,0.5458248472505092,0.4400766027297322,0.4600484261501211,0.33432835820895523,0.5458248472505092,0.4400766027297322,0.45278450363196127,0.3825136612021858,0.508695652173913,0.4456046566880494
12-9UN3,0.5157384987893463,0.3464052287581699,0.6153846153846154,0.48089492207139267,0.5326876513317191,0.43731778425655976,0.6004140786749482,0.518865931465754,0.5326876513317191,0.43731778425655976,0.6004140786749482,0.518865931465754,0.6077481840193705,0.4873417721518987,0.6823529411764706,0.5848473566641846,0.5641646489104116,0.4578313253012048,0.6356275303643725,0.5467294278327887,0.5447941888619855,0.46285714285714286,0.6050420168067226,0.5339495798319327,0.5641646489104116,0.47058823529411764,0.6296296296296297,0.5501089324618736,0.559322033898305,0.46153846153846156,0.6270491803278688,0.5442938209331651,0.5375302663438256,0.4398826979472141,0.6061855670103092,0.5230341324787616,0.5375302663438256,0.4398826979472141,0.6061855670103092,0.5230341324787616,0.5060532687651331,0.5299539170506913,0.47959183673469385,0.5047728768926926
13-9UOF,0.42857142857142855,0.46846846846846846,0.38219895287958117,0.4253337106740248,0.48668280871670705,0.4421052631578947,0.5246636771300448,0.4833844701439698,0.48668280871670705,0.4421052631578947,0.5246636771300448,0.4833844701439698,0.4721549636803874,0.4858490566037736,0.4577114427860697,0.4717802496949216,0.46246973365617433,0.46116504854368934,0.463768115942029,0.4624665822428592,0.46246973365617433,0.46116504854368934,0.463768115942029,0.4624665822428592,0.4019370460048426,0.432183908045977,0.36828644501278773,0.40023517652938234,0.4043583535108959,0.43317972350230416,0.37244897959183676,0.40281435154707046,0.4939467312348668,0.46272493573264784,0.5217391304347826,0.4922320330837152,0.4939467312348668,0.46272493573264784,0.5217391304347826,0.4922320330837152,0.4745762711864407,0.3111111111111111,0.5753424657534246,0.44322678843226787
14-9UP0,0.472,0.5182481751824818,0.415929203539823,0.4670886893611524,0.44,0.3,0.5333333333333333,0.41666666666666663,0.44,0.3,0.5333333333333333,0.41666666666666663,0.584,0.5555555555555556,0.6090225563909775,0.5822890559732665,0.536,0.5245901639344263,0.546875,0.5357325819672132,0.536,0.5166666666666667,0.5538461538461539,0.5352564102564104,0.456,0.5,0.40350877192982454,0.45175438596491224,0.456,0.5,0.40350877192982454,0.45175438596491224,0.44,0.2708333333333333,0.5454545454545454,0.40814393939393934,0.44,0.2708333333333333,0.5454545454545454,0.40814393939393934,0.672,0.6554621848739496,0.6870229007633588,0.6712425428186541
15-9UR2,0.5544794188861986,0.49171270718232046,0.603448275862069,0.5475804915221947,0.5714285714285714,0.5402597402597402,0.5986394557823129,0.5694495980210266,0.5738498789346247,0.5440414507772021,0.6,0.572020725388601,0.6222760290556901,0.5384615384615384,0.680327868852459,0.6093947036569987,0.559322033898305,0.48,0.6176470588235294,0.5488235294117647,0.559322033898305,0.4858757062146893,0.614406779661017,0.5501412429378532,0.5617433414043583,0.5347043701799485,0.585812356979405,0.5602583635796767,0.5617433414043583,0.5347043701799485,0.585812356979405,0.5602583635796767,0.5786924939467313,0.5372340425531915,0.6133333333333333,0.5752836879432623,0.5786924939467313,0.5372340425531915,0.6133333333333333,0.5752836879432623,0.48426150121065376,0.5034965034965035,0.4634760705289673,0.48348628701273544
16-9USC,0.513317191283293,0.2690909090909091,0.6352087114337568,0.4521498102623329,0.5278450363196125,0.5038167938931297,0.5496535796766744,0.526735186784902,0.5278450363196125,0.5038167938931297,0.5496535796766744,0.526735186784902,0.4600484261501211,0.4146981627296588,0.49887640449438203,0.4567872836120204,0.4600484261501211,0.40214477211796246,0.5077262693156733,0.45493552071681786,0.4721549636803874,0.4076086956521739,0.5240174672489083,0.4658130814505411,0.4963680387409201,0.3953488372093023,0.5684647302904564,0.4819067837498794,0.48668280871670705,0.38011695906432746,0.5619834710743802,0.47105021506935385,0.5060532687651331,0.48484848484848486,0.5255813953488372,0.505214940098661,0.5060532687651331,0.48484848484848486,0.5255813953488372,0.505214940098661,0.46731234866828086,0.4786729857819905,0.45544554455445546,0.467059265168223
17-9UTL,0.4745762711864407,0.5353319057815846,0.3955431754874652,0.4654375406345249,0.4963680387409201,0.48,0.5117370892018779,0.49586854460093893,0.49878934624697335,0.48120300751879697,0.5152224824355972,0.4982127449771971,0.4721549636803874,0.49065420560747663,0.45226130653266333,0.47145775607007,0.4939467312348668,0.5386313465783664,0.43967828418230565,0.489154815380336,0.5036319612590799,0.5553145336225597,0.4383561643835616,0.49683534900306064,0.47699757869249393,0.5364806866952789,0.4,0.4682403433476395,0.46973365617433416,0.5290322580645161,0.39335180055401664,0.4611920293092664,0.4600484261501211,0.43828715365239296,0.4801864801864802,0.4592368169194366,0.4600484261501211,0.43828715365239296,0.4801864801864802,0.4592368169194366,0.43099273607748184,0.45977011494252873,0.3989769820971867,0.4293735485198577
18-9UVM,0.46731234866828086,0.5067264573991032,0.42105263157894735,0.46388954448902525,0.5060532687651331,0.48743718592964824,0.5233644859813084,0.5054008359554782,0.5060532687651331,0.48743718592964824,0.5233644859813084,0.5054008359554782,0.4939467312348668,0.49148418491484186,0.4963855421686747,0.4939348635417583,0.513317191283293,0.5314685314685315,0.49370277078085645,0.512585651124694,0.5084745762711864,0.5290023201856149,0.4860759493670886,0.5075391347763517,0.4358353510895884,0.4856512141280353,0.3753351206434316,0.43049316738573346,0.4430992736077482,0.4888888888888889,0.3882978723404255,0.4385933806146572,0.48184019370460046,0.46766169154228854,0.49528301886792453,0.48147235520510656,0.48426150121065376,0.4688279301745636,0.4988235294117647,0.4838257297931642,0.639225181598063,0.6605922551252847,0.6149870801033591,0.637789667614322
19-9UY7,0.5351089588377724,0.33793103448275863,0.6417910447761194,0.489861039629439,0.5617433414043583,0.19555555555555557,0.6988352745424293,0.44719541504899246,0.5617433414043583,0.19555555555555557,0.6988352745424293,0.44719541504899246,0.5205811138014528,0.23846153846153847,0.6501766784452296,0.44431910845338407,0.5617433414043583,0.3065134099616858,0.679646017699115,0.4930797138304004,0.5447941888619855,0.29850746268656714,0.6630824372759857,0.4807949499812764,0.549636803874092,0.3541666666666667,0.654275092936803,0.5042208798017348,0.5447941888619855,0.35172413793103446,0.6492537313432836,0.500488934637159,0.5714285714285714,0.22026431718061673,0.7045075125208681,0.46238591485074243,0.5690072639225182,0.21929824561403508,0.7023411371237458,0.46081969136889045,0.585956416464891,0.23318385650224216,0.7164179104477612,0.47480088347500166
20-9V52,0.4600484261501211,0.4920273348519362,0.42377260981912146,0.4578999723355288,0.43099273607748184,0.376657824933687,0.4766146993318486,0.4266362621327678,0.43099273607748184,0.376657824933687,0.4766146993318486,0.4266362621327678,0.4648910411622276,0.503370786516854,0.4199475065616798,0.4616591465392669,0.48184019370460046,0.5091743119266054,0.4512820512820513,0.48022818160432834,0.4794188861985472,0.5168539325842697,0.4356955380577428,0.4762747353210063,0.44794188861985473,0.4794520547945205,0.41237113402061853,0.44591159440756956,0.44794188861985473,0.4818181818181818,0.40932642487046633,0.44557230334432407,0.423728813559322,0.3532608695652174,0.48034934497816595,0.4168051072716917,0.4213075060532688,0.34877384196185285,0.4793028322440087,0.4140383371029308,0.47699757869249393,0.39664804469273746,0.5384615384615384,0.467554791577138
