Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes
S3,EMATent,0.5983768105506897,0.5983768105506897,0.9712619781494141,1,0.3204869568347931,0.5,0.17951304316520691,0.0,0.0,7,64,54,0.84375,10.0,0.15625,0.84375,2
S3,EMATent,0.7167431712150574,0.7167431712150574,0.9876652956008911,1,0.2849770486354828,0.5,0.2150229513645172,0.0,0.0,8,64,53,0.828125,11.0,0.171875,0.828125,2
S3,EMATent,0.9883372783660889,0.9883372783660889,0.9816393852233887,1,0.20349881649017335,0.5,0.2965011835098266,0.0,0.0,9,11,7,0.6363636363636364,4.0,0.36363636363636365,0.6363636363636364,2
S4,EMATent,0.7970939874649048,0.7970939874649048,0.9712132215499878,1,0.26087180376052854,0.5,0.23912819623947143,0.0,0.0,0,64,53,0.828125,11.0,0.171875,0.828125,2
S4,EMATent,0.9546607136726379,0.9546607136726379,0.929558277130127,1,0.21360178589820863,0.5,0.2863982141017914,0.0,0.0,1,64,46,0.71875,18.0,0.28125,0.71875,2
S4,EMATent,0.866868257522583,0.866868257522583,0.9756386280059814,1,0.2399395227432251,0.5,0.2600604772567749,0.0,0.0,2,64,51,0.796875,13.0,0.203125,0.796875,2
S4,EMATent,0.7786213755607605,0.7786213755607605,0.9849625825881958,1,0.26641358733177184,0.5,0.23358641266822813,0.0,0.0,3,64,50,0.78125,14.0,0.21875,0.78125,2
S4,EMATent,0.7446320652961731,0.7446320652961731,0.9639531373977661,1,0.27661038041114805,0.5,0.22338961958885192,0.0,0.0,4,64,54,0.84375,10.0,0.15625,0.84375,2
S4,EMATent,0.7534078359603882,0.7534078359603882,0.9885947108268738,1,0.27397764921188356,0.5,0.22602235078811644,0.0,0.0,5,64,51,0.796875,13.0,0.203125,0.796875,2
S4,EMATent,0.849068284034729,0.849068284034729,0.977458119392395,1,0.24527951478958132,0.5,0.2547204852104187,0.0,0.0,6,64,47,0.734375,17.0,0.265625,0.734375,2
S4,EMATent,0.7294473648071289,0.7294473648071289,0.9791852831840515,1,0.28116579055786134,0.5,0.21883420944213866,0.0,0.0,7,64,53,0.828125,11.0,0.171875,0.828125,2
S4,EMATent,0.8385767340660095,0.8385767340660095,0.9958134293556213,1,0.24842697978019715,0.5,0.2515730202198028,0.0,0.0,8,64,48,0.75,16.0,0.25,0.75,2
S4,EMATent,0.759330689907074,0.759330689907074,0.9757001996040344,1,0.2722007930278778,0.5,0.2277992069721222,0.0,0.0,9,20,16,0.8,4.0,0.2,0.8,2
S5,EMATent,0.7215361595153809,0.7215361595153809,0.9654691219329834,1,0.2835391521453857,0.5,0.21646084785461425,0.0,0.0,0,64,52,0.8125,12.0,0.1875,0.8125,2
S5,EMATent,0.6468313336372375,0.6468313336372375,0.9776128530502319,1,0.3059505999088287,0.5,0.19404940009117125,0.0,0.0,1,64,54,0.84375,10.0,0.15625,0.84375,2
S5,EMATent,0.9155924916267395,0.9155924916267395,0.961847722530365,1,0.22532225251197815,0.5,0.2746777474880218,0.0,0.0,2,64,49,0.765625,15.0,0.234375,0.765625,2
S5,EMATent,0.8194639682769775,0.8194639682769775,0.9649291038513184,1,0.2541608095169067,0.5,0.24583919048309325,0.0,0.0,3,64,52,0.8125,12.0,0.1875,0.8125,2
S5,EMATent,0.8955737948417664,0.8955737948417664,0.9591056704521179,1,0.2313278615474701,0.5,0.2686721384525299,0.0,0.0,4,64,46,0.71875,18.0,0.28125,0.71875,2
S5,EMATent,0.7373872995376587,0.7373872995376587,0.9693801999092102,1,0.2787838101387024,0.5,0.2212161898612976,0.0,0.0,5,64,53,0.828125,11.0,0.171875,0.828125,2
S5,EMATent,0.7991045117378235,0.7991045117378235,0.9503072500228882,1,0.26026864647865294,0.5,0.23973135352134703,0.0,0.0,6,64,52,0.8125,12.0,0.1875,0.8125,2
S5,EMATent,0.9256066679954529,0.9256066679954529,0.9538756608963013,1,0.22231799960136414,0.5,0.27768200039863583,0.0,0.0,7,64,48,0.75,16.0,0.25,0.75,2
S5,EMATent,0.9007062315940857,0.9007062315940857,0.966914176940918,1,0.2297881305217743,0.5,0.2702118694782257,0.0,0.0,8,64,49,0.765625,15.0,0.234375,0.765625,2
S5,EMATent,0.944545567035675,0.944545567035675,0.9322093725204468,1,0.21663632988929749,0.5,0.2833636701107025,0.0,0.0,9,26,18,0.6923076923076923,8.0,0.3076923076923077,0.6923076923076923,2
S6,EMATent,0.5563299059867859,0.5563299059867859,0.9704540967941284,1,0.33310102820396426,0.5,0.16689897179603577,0.0,0.0,0,64,51,0.796875,13.0,0.203125,0.796875,2
S6,EMATent,0.8133296966552734,0.8133296966552734,0.9729344844818115,1,0.256001091003418,0.5,0.24399890899658203,0.0,0.0,1,64,46,0.71875,18.0,0.28125,0.71875,2
S6,EMATent,0.7160550951957703,0.7160550951957703,0.9728766679763794,1,0.28518347144126893,0.5,0.21481652855873107,0.0,0.0,2,64,52,0.8125,12.0,0.1875,0.8125,2
S6,EMATent,0.5555412173271179,0.5555412173271179,0.9429631233215332,1,0.3333376348018646,0.5,0.16666236519813538,0.0,0.0,3,64,54,0.84375,10.0,0.15625,0.84375,2
S6,EMATent,0.8407512903213501,0.8407512903213501,0.9733834862709045,1,0.24777461290359498,0.5,0.252225387096405,0.0,0.0,4,64,49,0.765625,15.0,0.234375,0.765625,2
S6,EMATent,0.8729794025421143,0.8729794025421143,0.9616979956626892,1,0.23810617923736574,0.5,0.2618938207626343,0.0,0.0,5,64,52,0.8125,12.0,0.1875,0.8125,2
S6,EMATent,0.7773249745368958,0.7773249745368958,0.9571394920349121,1,0.26680250763893126,0.5,0.2331974923610687,0.0,0.0,6,64,47,0.734375,17.0,0.265625,0.734375,2
S6,EMATent,0.7875503301620483,0.7875503301620483,0.9747458696365356,1,0.2637349009513855,0.5,0.23626509904861448,0.0,0.0,7,64,51,0.796875,13.0,0.203125,0.796875,2
S6,EMATent,0.7390723824501038,0.7390723824501038,0.985481321811676,1,0.2782782852649689,0.5,0.22172171473503113,0.0,0.0,8,64,52,0.8125,12.0,0.1875,0.8125,2
S6,EMATent,0.8620414733886719,0.8620414733886719,0.9658723473548889,1,0.24138755798339845,0.5,0.25861244201660155,0.0,0.0,9,22,14,0.6363636363636364,8.0,0.36363636363636365,0.6363636363636364,2
S7,EMATent,0.5545472502708435,0.5545472502708435,0.9889161586761475,1,0.333635824918747,0.5,0.16636417508125304,0.0,0.0,0,64,51,0.796875,13.0,0.203125,0.796875,2
S7,EMATent,0.7344580888748169,0.7344580888748169,0.9759202003479004,1,0.27966257333755495,0.5,0.22033742666244507,0.0,0.0,1,64,47,0.734375,17.0,0.265625,0.734375,2
S7,EMATent,0.3345523178577423,0.3345523178577423,0.9786973595619202,1,0.39963430464267735,0.5,0.10036569535732269,0.0,0.0,2,64,57,0.890625,7.0,0.109375,0.890625,2
S7,EMATent,0.8509415984153748,0.8509415984153748,0.9792696237564087,1,0.24471752047538758,0.5,0.2552824795246124,0.0,0.0,3,64,45,0.703125,19.0,0.296875,0.703125,2
S7,EMATent,0.67615807056427,0.67615807056427,0.9744269847869873,1,0.297152578830719,0.5,0.202847421169281,0.0,0.0,4,64,51,0.796875,13.0,0.203125,0.796875,2
S7,EMATent,0.8476821780204773,0.8476821780204773,0.9707628488540649,1,0.24569534659385683,0.5,0.25430465340614317,0.0,0.0,5,64,44,0.6875,20.0,0.3125,0.6875,2
S7,EMATent,0.6630610823631287,0.6630610823631287,0.9842113256454468,1,0.3010816752910614,0.5,0.19891832470893858,0.0,0.0,6,64,52,0.8125,12.0,0.1875,0.8125,2
S7,EMATent,0.7450853586196899,0.7450853586196899,0.9924330711364746,1,0.276474392414093,0.5,0.22352560758590698,0.0,0.0,7,64,50,0.78125,14.0,0.21875,0.78125,2
S7,EMATent,0.5442805290222168,0.5442805290222168,0.9876108169555664,1,0.336715841293335,0.5,0.16328415870666504,0.0,0.0,8,64,55,0.859375,9.0,0.140625,0.859375,2
