Task,Subject,Source_Acc,Source_F1_0,Source_F1_1,Source_MacroF1,Norm_Acc,Norm_F1_0,Norm_F1_1,Norm_MacroF1,Tent_Acc,Tent_F1_0,Tent_F1_1,Tent_MacroF1,OFTTA_Acc,OFTTA_F1_0,OFTTA_F1_1,OFTTA_MacroF1,EMATent_Acc,EMATent_F1_0,EMATent_F1_1,EMATent_MacroF1,EmaTentCaseS00E50B50M070_Acc,EmaTentCaseS00E50B50M070_F1_0,EmaTentCaseS00E50B50M070_F1_1,EmaTentCaseS00E50B50M070_MacroF1,BestMethod,BestBaseline,BestBaseline_MacroF1,EMATent_gain_vs_source,EMATent_gain_vs_best_baseline,EmaTentCaseS00E50B50M070_gain_vs_source,EmaTentCaseS00E50B50M070_gain_vs_best_baseline,Norm_gain_vs_source,Norm_gain_vs_best_baseline,Tent_gain_vs_source,Tent_gain_vs_best_baseline,OFTTA_gain_vs_source,OFTTA_gain_vs_best_baseline,DefaultEMA_beats_all_baselines,BestEMA_beats_all_baselines,DefaultEMA_beats_source,BestEMA_beats_source,num_windows,num_batches,mean_majority_ratio,max_majority_ratio,std_majority_ratio,single_class_batches,full_single_class_batches,first_batch_majority_ratio,last_batch_majority_ratio,first_batch_label1_ratio,last_batch_label1_ratio,batch_label1_drift,mean_abs_batch_label1_change,default_ema_mean_raw_gate,default_ema_min_raw_gate,default_ema_mean_effective_batch_weight,default_ema_mean_effective_source_weight,default_ema_mean_confidence,default_ema_updated_rate,best_ema_mean_raw_gate,best_ema_min_raw_gate,best_ema_mean_effective_batch_weight,best_ema_mean_effective_source_weight,best_ema_mean_confidence,best_ema_updated_rate
arousal,S21,0.4618055555555556,0.630071599045346,0.0127388535031847,0.3214052262742654,0.5277777777777778,0.5,0.5526315789473685,0.5263157894736843,0.5277777777777778,0.5,0.5526315789473685,0.5263157894736843,0.53125,0.5686900958466453,0.4866920152091255,0.5276910555278854,0.3958333333333333,0.1553398058252427,0.5297297297297298,0.3425347677774862,0.5902777777777778,0.4869565217391304,0.6589595375722543,0.5729580296556924,EmaTentCaseS00E50B50M070,OFTTA,0.5276910555278854,0.021129541503220828,-0.18515628775039922,0.25155280338142705,0.045266974127807,0.20491056319941892,-0.0013752660542011297,0.20491056319941892,-0.0013752660542011297,0.20628582925362005,0.0,0,1,1,1,288,5,0.690625,0.96875,0.15000000000000002,0,0,0.96875,0.71875,0.96875,0.28125,0.6875,0.171875,0.9305387139320374,0.8295466899871826,0.27916161417961116,0.22083838582038878,0.6574701786041259,1.0,0.9401891827583313,0.8295466899871826,0.47009459137916565,0.029905408620834302,0.6488336682319641,1.0
arousal,S22,0.456,0.6263736263736264,0.0,0.3131868131868132,0.624,0.5727272727272728,0.6642857142857143,0.6185064935064934,0.624,0.5727272727272728,0.6642857142857143,0.6185064935064934,0.544,0.6274509803921569,0.4123711340206185,0.5199110572063876,0.516,0.5693950177935944,0.4474885844748858,0.5084418011342401,0.584,0.5873015873015873,0.5806451612903226,0.583973374295955,Norm,Norm,0.6185064935064934,0.1952549879474269,-0.11006469237225336,0.2707865611091418,-0.03453311921053848,0.30531968031968026,0.0,0.30531968031968026,0.0,0.20672424401957445,-0.09859543630010581,0,0,1,1,250,4,0.6212284482758621,0.6724137931034483,0.04486241290553042,0,0,0.59375,0.6724137931034483,0.59375,0.6724137931034483,0.07866379310344829,0.19288793103448276,0.8438388407230377,0.6068472862243652,0.25315165221691127,0.24684834778308867,0.7236024588346481,1.0,0.8449074774980545,0.6068472862243652,0.42245373874902725,0.0775462612509727,0.7239326536655426,1.0
arousal,S23,0.2839506172839506,0.1470588235294117,0.3829787234042553,0.2650187734668335,0.7283950617283951,0.762589928057554,0.6826923076923077,0.7226411178749308,0.7283950617283951,0.762589928057554,0.6826923076923077,0.7226411178749308,0.7407407407407407,0.7920792079207921,0.6557377049180327,0.7239084564194125,0.48559670781893,0.6031746031746031,0.2690058479532163,0.4360902255639097,0.6748971193415638,0.7247386759581882,0.6030150753768844,0.6638768756675363,OFTTA,OFTTA,0.7239084564194125,0.1710714520970762,-0.2878182308555028,0.3988581022007028,-0.0600315807518762,0.4576223444080973,-0.0012673385444816887,0.4576223444080973,-0.0012673385444816887,0.458889682952579,0.0,0,0,1,1,243,4,0.6861213235294118,0.90625,0.13219726981737162,0,0,0.90625,0.5882352941176471,0.09375,0.5882352941176471,0.4944852941176471,0.22732843137254902,0.9156845211982727,0.7156593799591064,0.2747053563594818,0.22529464364051816,0.6757283806800842,1.0,0.9162050038576126,0.7156593799591064,0.4581025019288063,0.04189749807119364,0.6754482984542847,1.0
arousal,S24,0.5736040609137056,0.5058823529411764,0.625,0.5654411764705882,0.5380710659898477,0.5560975609756098,0.5185185185185185,0.5373080397470642,0.5380710659898477,0.5560975609756098,0.5185185185185185,0.5373080397470642,0.5329949238578681,0.6260162601626016,0.3783783783783784,0.50219731927049,0.4467005076142132,0.4630541871921182,0.4293193717277487,0.4461867794599334,0.5532994923857868,0.6271186440677966,0.4430379746835443,0.5350783093756705,Source,Source,0.5654411764705882,-0.11925439701065482,-0.11925439701065482,-0.030362867094917756,-0.030362867094917756,-0.02813313672352402,-0.02813313672352402,-0.02813313672352402,-0.02813313672352402,-0.06324385720009817,-0.06324385720009817,0,0,0,0,197,4,0.73046875,1.0,0.16364343801291728,1,0,0.625,1.0,0.625,0.0,0.625,0.20833333333333334,0.9200925230979919,0.7630153298377991,0.27602775692939757,0.22397224307060237,0.7015147805213928,1.0,0.9142521768808365,0.756253719329834,0.45712608844041824,0.04287391155958173,0.7048231214284897,1.0
arousal,S25,0.4408163265306122,0.6118980169971672,0.0,0.3059490084985836,0.5959183673469388,0.5714285714285714,0.6177606177606177,0.5945945945945945,0.5959183673469388,0.5714285714285714,0.6177606177606177,0.5945945945945945,0.4979591836734693,0.6144200626959248,0.2807017543859649,0.4475609085409448,0.4448979591836735,0.6136363636363636,0.0144927536231884,0.314064558629776,0.5020408163265306,0.6064516129032258,0.3222222222222222,0.464336917562724,Norm,Norm,0.5945945945945945,0.008115550131192417,-0.2805300359648185,0.1583879090641404,-0.13025767703187052,0.28864558609601093,0.0,0.28864558609601093,0.0,0.14161190004236124,-0.1470336860536497,0,0,1,1,245,4,0.6126916273584906,0.765625,0.09836948072753696,0,0,0.5625,0.6226415094339622,0.5625,0.3773584905660377,0.1851415094339623,0.2387971698113208,0.5537417382001877,0.4531514048576355,0.16612252146005624,0.3338774785399437,0.8724655508995056,1.0,0.5486645102500916,0.4531514048576355,0.2743322551250458,0.22566774487495422,0.873619019985199,1.0
arousal,S26,0.594059405940594,0.7453416149068323,0.0,0.3726708074534161,0.5874587458745875,0.6397694524495677,0.5173745173745173,0.5785719849120425,0.5874587458745875,0.6397694524495677,0.5173745173745173,0.5785719849120425,0.5907590759075908,0.675392670157068,0.4464285714285714,0.5609106207928197,0.6402640264026402,0.7494252873563219,0.3625730994152046,0.5559991933857633,0.5610561056105611,0.6356164383561644,0.4481327800829875,0.541874609219576,Norm,Norm,0.5785719849120425,0.18332838593234724,-0.022572791526279223,0.1692038017661599,-0.03669737569246656,0.20590117745862646,0.0,0.20590117745862646,0.0,0.18823981333940365,-0.01766136411922281,0,0,1,1,303,5,0.7773271276595745,1.0,0.14949928570960536,1,1,0.703125,0.8085106382978723,0.703125,0.8085106382978723,0.10538563829787229,0.5185339095744681,0.294508595764637,0.0222573205828666,0.08835257872939106,0.41164742127060894,0.946431827545166,0.4,0.404912169277668,0.0525696352124214,0.20245608463883397,0.297543915361166,0.9184201478958129,0.6
arousal,S27,0.3769470404984423,0.5391705069124424,0.0384615384615384,0.2888160226869904,0.5700934579439252,0.5337837837837838,0.6011560693641619,0.5674699265739729,0.5700934579439252,0.5337837837837838,0.6011560693641619,0.5674699265739729,0.5482866043613707,0.5051194539249146,0.5845272206303725,0.5448233372776436,0.5015576323987538,0.5375722543352601,0.4594594594594595,0.4985158568973598,0.5514018691588785,0.55,0.5527950310559007,0.5513975155279504,Norm,Norm,0.5674699265739729,0.20969983421036936,-0.0689540696766131,0.26258149284095994,-0.016072411046022528,0.27865390388698247,0.0,0.27865390388698247,0.0,0.25600731459065323,-0.022646589296329234,0,0,1,1,321,6,0.6927083333333334,1.0,0.17531284041361284,1,0,0.859375,1.0,0.859375,0.0,0.859375,0.253125,0.7206995983918508,0.2705784440040588,0.21620987951755521,0.28379012048244473,0.8329984247684479,1.0,0.7479391992092133,0.2705784440040588,0.37396959960460663,0.12603040039539334,0.8207367956638336,1.0
arousal,S28,0.3933649289099526,0.0,0.564625850340136,0.282312925170068,0.6824644549763034,0.7309236947791165,0.6127167630057804,0.6718202288924484,0.6872037914691943,0.736,0.6162790697674418,0.6761395348837209,0.7203791469194313,0.8013468013468014,0.528,0.6646734006734007,0.4312796208530806,0.1891891891891892,0.5620437956204379,0.3756164924048135,0.4881516587677725,0.4953271028037383,0.4807692307692308,0.4880481667864845,Tent,Tent,0.6761395348837209,0.09330356723474548,-0.30052304247890743,0.2057352416164165,-0.18809136809723642,0.3895073037223804,-0.004319305991272504,0.3938266097136529,0.0,0.38236047550333274,-0.011466134210320167,0,0,1,1,211,4,0.75,1.0,0.15741751312195224,1,0,0.640625,1.0,0.359375,1.0,0.640625,0.328125,0.7795804142951965,0.7220339775085449,0.23387412428855892,0.26612587571144103,0.7695096582174301,1.0,0.7813038676977158,0.7425615787506104,0.3906519338488579,0.10934806615114209,0.76910600066185,1.0
arousal,S29,0.4739583333333333,0.5702127659574469,0.3221476510067114,0.4461802084820791,0.484375,0.4761904761904761,0.4923076923076923,0.4842490842490842,0.484375,0.4761904761904761,0.4923076923076923,0.4842490842490842,0.4270833333333333,0.4711538461538461,0.375,0.4230769230769231,0.578125,0.3909774436090225,0.6772908366533864,0.5341341401312045,0.5052083333333334,0.3262411347517731,0.6090534979423868,0.4676473163470799,EMATent,Norm,0.4842490842490842,0.0879539316491254,0.04988505588212033,0.02146710786500078,-0.016601767902004294,0.03806887576700507,0.0,0.03806887576700507,0.0,-0.02310328540515605,-0.06117216117216112,1,0,1,1,192,3,0.609375,0.65625,0.0459987545121242,0,0,0.65625,0.625,0.65625,0.625,0.03125,0.1875,0.8485209147135416,0.7566846013069153,0.2545562744140624,0.2454437255859375,0.7840679287910461,1.0,0.8616154591242472,0.7566846013069153,0.4308077295621236,0.06919227043787633,0.7758384148279825,1.0
arousal,S30,0.4489795918367347,0.5827814569536424,0.1888412017167382,0.3858113293351903,0.5626822157434402,0.5738636363636364,0.5508982035928144,0.5623809199782254,0.5626822157434402,0.5738636363636364,0.5508982035928144,0.5623809199782254,0.60932944606414,0.665,0.5314685314685315,0.5982342657342657,0.6938775510204082,0.662379421221865,0.72,0.6911897106109325,0.6151603498542274,0.6373626373626373,0.5900621118012422,0.6137123745819397,EMATent,OFTTA,0.5982342657342657,0.3053783812757422,0.09295544487666674,0.22790104524674942,0.015478108847673977,0.17656959064303507,-0.03585334575604038,0.17656959064303507,-0.03585334575604038,0.21242293639907545,0.0,1,1,1,1,343,6,0.7395833333333334,1.0,0.1796686282360452,1,0,0.796875,1.0,0.203125,0.0,0.203125,0.409375,0.66938117146492,0.0353717803955078,0.20081435143947599,0.299185648560524,0.8518643577893575,0.8333333333333334,0.6587817464023829,0.0421533547341823,0.3293908732011914,0.17060912679880855,0.8532621065775553,0.8333333333333334
