Task,Subject,Source_Acc,Source_F1_0,Source_F1_1,Source_MacroF1,Norm_Acc,Norm_F1_0,Norm_F1_1,Norm_MacroF1,Tent_Acc,Tent_F1_0,Tent_F1_1,Tent_MacroF1,OFTTA_Acc,OFTTA_F1_0,OFTTA_F1_1,OFTTA_MacroF1,EMATent_Acc,EMATent_F1_0,EMATent_F1_1,EMATent_MacroF1,EmaTentCaseS00E50B50M070_Acc,EmaTentCaseS00E50B50M070_F1_0,EmaTentCaseS00E50B50M070_F1_1,EmaTentCaseS00E50B50M070_MacroF1,BestMethod,BestBaseline,BestBaseline_MacroF1,EMATent_gain_vs_source,EMATent_gain_vs_best_baseline,EmaTentCaseS00E50B50M070_gain_vs_source,EmaTentCaseS00E50B50M070_gain_vs_best_baseline,Norm_gain_vs_source,Norm_gain_vs_best_baseline,Tent_gain_vs_source,Tent_gain_vs_best_baseline,OFTTA_gain_vs_source,OFTTA_gain_vs_best_baseline,DefaultEMA_beats_all_baselines,BestEMA_beats_all_baselines,DefaultEMA_beats_source,BestEMA_beats_source,num_windows,num_batches,mean_majority_ratio,max_majority_ratio,std_majority_ratio,single_class_batches,full_single_class_batches,first_batch_majority_ratio,last_batch_majority_ratio,first_batch_label1_ratio,last_batch_label1_ratio,batch_label1_drift,mean_abs_batch_label1_change,default_ema_mean_raw_gate,default_ema_min_raw_gate,default_ema_mean_effective_batch_weight,default_ema_mean_effective_source_weight,default_ema_mean_confidence,default_ema_updated_rate,best_ema_mean_raw_gate,best_ema_min_raw_gate,best_ema_mean_effective_batch_weight,best_ema_mean_effective_source_weight,best_ema_mean_confidence,best_ema_updated_rate
valence,S11,0.4133333333333333,0.5849056603773585,0.0,0.2924528301886792,0.55,0.5229681978798587,0.5741324921135647,0.5485503449967117,0.55,0.5229681978798587,0.5741324921135647,0.5485503449967117,0.5433333333333333,0.5623003194888179,0.5226480836236934,0.5424742015562556,0.4933333333333333,0.4685314685314685,0.5159235668789809,0.4922275177052247,0.5766666666666667,0.5543859649122806,0.5968253968253968,0.5756056808688388,EmaTentCaseS00E50B50M070,Norm,0.5485503449967117,0.19977468751654553,-0.05632282729148702,0.2831528506801596,0.02705533587212705,0.25609751480803256,0.0,0.25609751480803256,0.0,0.2500213713675764,-0.00607614344045615,0,1,1,1,300,5,0.6821022727272728,0.96875,0.14569848153176188,0,0,0.65625,0.6136363636363636,0.34375,0.3863636363636363,0.0426136363636363,0.30965909090909094,0.8428333282470704,0.7558345794677734,0.25284999847412104,0.24715000152587888,0.730310070514679,1.0,0.8351853847503662,0.7543918490409851,0.4175926923751831,0.08240730762481684,0.7348325729370118,1.0
valence,S12,0.5080645161290323,0.6737967914438503,0.0,0.3368983957219251,0.7943548387096774,0.8075471698113208,0.7792207792207793,0.79338397451605,0.7943548387096774,0.8075471698113208,0.7792207792207793,0.79338397451605,0.6774193548387096,0.7297297297297297,0.6,0.6648648648648648,0.6451612903225806,0.6923076923076923,0.580952380952381,0.6366300366300366,0.717741935483871,0.7307692307692307,0.7033898305084746,0.7170795306388527,Norm,Norm,0.79338397451605,0.2997316409081115,-0.15675393788601344,0.38018113491692757,-0.07630444387719737,0.45648557879412494,0.0,0.45648557879412494,0.0,0.32796646914293975,-0.12851910965118518,0,0,1,1,248,4,0.5825892857142857,0.6428571428571429,0.045444805963174864,0,0,0.578125,0.6428571428571429,0.421875,0.6428571428571429,0.2209821428571429,0.14657738095238096,0.7038073837757111,0.5220679640769958,0.21114221513271325,0.28885778486728664,0.8057354092597961,1.0,0.7284109145402908,0.5561346411705017,0.3642054572701454,0.13579454272985456,0.7939257919788361,1.0
valence,S13,0.7689530685920578,0.8279569892473119,0.6483516483516484,0.7381543187994801,0.5631768953068592,0.6824146981627297,0.3005780346820809,0.4914963664224053,0.5595667870036101,0.6789473684210526,0.2988505747126437,0.4888989715668481,0.5306859205776173,0.6306818181818182,0.3564356435643564,0.4935587308730873,0.6534296028880866,0.7176470588235294,0.5514018691588785,0.634524463991204,0.5812274368231047,0.6777777777777778,0.4020618556701031,0.5399198167239405,Source,Source,0.7381543187994801,-0.10362985480827613,-0.10362985480827613,-0.1982345020755396,-0.1982345020755396,-0.24665795237707483,-0.24665795237707483,-0.24925534723263204,-0.24925534723263204,-0.2445955879263928,-0.2445955879263928,0,0,0,0,277,5,0.834375,1.0,0.13535254892317322,1,0,0.9375,1.0,0.0625,1.0,0.9375,0.4609375,0.8945253491401672,0.5955492854118347,0.2683576047420501,0.23164239525794983,0.761073088645935,1.0,0.8892189741134644,0.5615686178207397,0.4446094870567322,0.05539051294326776,0.767396605014801,1.0
valence,S14,0.6721311475409836,0.803921568627451,0.0,0.4019607843137255,0.6352459016393442,0.7244582043343654,0.4606060606060606,0.592532132470213,0.6352459016393442,0.7244582043343654,0.4606060606060606,0.592532132470213,0.5737704918032787,0.6867469879518072,0.3333333333333333,0.5100401606425703,0.6475409836065574,0.7794871794871795,0.1224489795918367,0.4509680795395081,0.5942622950819673,0.7195467422096318,0.2666666666666666,0.4931067044381492,Norm,Norm,0.592532132470213,0.04900729522578262,-0.14156405293070484,0.09114592012442368,-0.09942542803206378,0.19057134815648746,0.0,0.19057134815648746,0.0,0.10807937632884479,-0.08249197182764267,0,0,1,1,244,4,0.76953125,1.0,0.1471469390768544,1,0,0.765625,1.0,0.234375,0.0,0.234375,0.3177083333333333,0.6768993139266968,0.5816900134086609,0.20306979417800897,0.296930205821991,0.8324958980083466,1.0,0.6751911491155624,0.5962124466896057,0.3375955745577812,0.16240442544221875,0.8330086320638657,1.0
valence,S15,0.465625,0.3826714801444043,0.5289256198347108,0.4557985499895575,0.678125,0.7565011820330969,0.5253456221198156,0.6409234020764563,0.678125,0.7565011820330969,0.5253456221198156,0.6409234020764563,0.69375,0.7782805429864253,0.5050505050505051,0.6416655240184652,0.534375,0.5962059620596206,0.4501845018450184,0.5231952319523195,0.571875,0.656641604010025,0.4315352697095436,0.5440884368597843,OFTTA,OFTTA,0.6416655240184652,0.06739668196276205,-0.11847029206614568,0.08828988687022676,-0.09757708715868096,0.18512485208689877,-0.0007421219420089553,0.18512485208689877,-0.0007421219420089553,0.18586697402890773,0.0,0,0,1,1,320,5,0.728125,0.90625,0.15328435585538402,0,0,0.78125,0.546875,0.21875,0.546875,0.328125,0.34765625,0.8114585995674133,0.5690361857414246,0.24343757987022396,0.256562420129776,0.7627583980560303,1.0,0.8290318250656128,0.5736814141273499,0.4145159125328064,0.08548408746719358,0.7586187124252319,1.0
valence,S16,0.4524886877828054,0.6134185303514377,0.0620155038759689,0.3377170171137033,0.6063348416289592,0.6789667896678967,0.4912280701754385,0.5850974299216676,0.6063348416289592,0.6789667896678967,0.4912280701754385,0.5850974299216676,0.6244343891402715,0.7313915857605178,0.3759398496240601,0.553665717692289,0.5384615384615384,0.6577181208053692,0.2916666666666667,0.4746923937360179,0.5565610859728507,0.6597222222222222,0.3636363636363636,0.5116792929292929,Norm,Norm,0.5850974299216676,0.13697537662231463,-0.11040503618564967,0.17396227581558965,-0.07341813699237465,0.2473804128079643,0.0,0.2473804128079643,0.0,0.21594870057858573,-0.03143171222937857,0,0,1,1,221,4,0.8968211206896552,0.953125,0.07617065424987528,0,0,0.9375,0.9310344827586208,0.0625,0.0689655172413793,0.0064655172413792955,0.5915948275862069,0.7371738404035568,0.5353703498840332,0.22115215212106698,0.2788478478789329,0.8093326836824417,1.0,0.7634892165660858,0.5488633513450623,0.3817446082830429,0.11825539171695701,0.7997836768627167,1.0
valence,S17,0.6398601398601399,0.7444168734491315,0.3905325443786982,0.5674747089139149,0.541958041958042,0.5919003115264797,0.4780876494023904,0.534993980464435,0.541958041958042,0.5919003115264797,0.4780876494023904,0.534993980464435,0.486013986013986,0.5787965616045845,0.3408071748878923,0.4598018682462384,0.6433566433566433,0.7397959183673469,0.4333333333333333,0.5865646258503401,0.548951048951049,0.6260869565217392,0.4317180616740088,0.5289025090978741,EMATent,Source,0.5674747089139149,0.019089916936425144,0.019089916936425144,-0.038572199816040875,-0.038572199816040875,-0.03248072844947991,-0.03248072844947991,-0.03248072844947991,-0.03248072844947991,-0.10767284066767652,-0.10767284066767652,1,0,1,0,286,5,0.6727083333333332,1.0,0.16481576414624638,1,1,0.578125,0.5666666666666667,0.578125,0.4333333333333333,0.1447916666666667,0.36223958333333334,0.8378971695899964,0.6174876093864441,0.25136915087699885,0.24863084912300107,0.7729956865310669,1.0,0.8557382106781006,0.6662906408309937,0.4278691053390503,0.07213089466094964,0.7696927189826965,1.0
valence,S18,0.7254901960784313,0.7244094488188977,0.7265625,0.7254859744094488,0.5843137254901961,0.6214285714285714,0.5391304347826087,0.5802795031055901,0.5843137254901961,0.6214285714285714,0.5391304347826087,0.5802795031055901,0.5843137254901961,0.6442953020134228,0.5,0.5721476510067114,0.615686274509804,0.65,0.5739130434782609,0.6119565217391305,0.592156862745098,0.6462585034013606,0.5185185185185185,0.5823885109599396,Source,Source,0.7254859744094488,-0.11352945267031833,-0.11352945267031833,-0.14309746344950924,-0.14309746344950924,-0.14520647130385878,-0.14520647130385878,-0.14520647130385878,-0.14520647130385878,-0.15333832340273745,-0.15333832340273745,0,0,0,0,255,4,0.6662326388888888,0.796875,0.08869790647223794,0,0,0.796875,0.5555555555555556,0.796875,0.4444444444444444,0.3524305555555556,0.3258101851851852,0.6830228120088577,0.246451199054718,0.2049068436026573,0.2950931563973427,0.8450260311365128,1.0,0.682947613298893,0.2747600376605987,0.3414738066494465,0.1585261933505535,0.8376950621604919,1.0
valence,S19,0.7014925373134329,0.7637795275590551,0.5945945945945946,0.6791870610768249,0.582089552238806,0.6347826086956522,0.5116279069767442,0.5732052578361981,0.582089552238806,0.6347826086956522,0.5116279069767442,0.5732052578361981,0.6218905472636815,0.6779661016949152,0.5421686746987951,0.6100673881968552,0.5870646766169154,0.6795366795366795,0.4195804195804196,0.5495585495585495,0.572139303482587,0.6532258064516129,0.4415584415584415,0.5473921240050272,Source,Source,0.6791870610768249,-0.12962851151827537,-0.12962851151827537,-0.13179493707179768,-0.13179493707179768,-0.10598180324062678,-0.10598180324062678,-0.10598180324062678,-0.10598180324062678,-0.06911967287996967,-0.06911967287996967,0,0,0,0,201,4,0.7456597222222222,0.90625,0.1583267656715353,0,0,0.65625,0.8888888888888888,0.34375,0.8888888888888888,0.5451388888888888,0.43171296296296297,0.7591797709465027,0.601841926574707,0.22775393128395074,0.27224606871604917,0.8037677109241486,1.0,0.7506753653287888,0.5651075839996338,0.3753376826643944,0.12466231733560558,0.8088727742433548,1.0
valence,S20,0.5053003533568905,0.6111111111111112,0.3203883495145631,0.4657497303128372,0.568904593639576,0.6139240506329114,0.512,0.5629620253164558,0.568904593639576,0.6139240506329114,0.512,0.5629620253164558,0.5335689045936396,0.6373626373626373,0.3465346534653465,0.4919486454139919,0.6042402826855123,0.7171717171717171,0.3411764705882353,0.5291740938799763,0.6183745583038869,0.7157894736842105,0.4193548387096774,0.567572156196944,EmaTentCaseS00E50B50M070,Norm,0.5629620253164558,0.0634243635671391,-0.03378793143647951,0.10182242588410684,0.004610130880488228,0.09721229500361861,0.0,0.09721229500361861,0.0,0.02619891510115474,-0.07101337990246387,0,1,1,1,283,5,0.721875,1.0,0.1724139278016715,1,0,0.75,1.0,0.25,1.0,0.75,0.3125,0.8574493288993835,0.5248717665672302,0.257234798669815,0.24276520133018492,0.7023283123970032,1.0,0.8524970710277557,0.4671368300914764,0.42624853551387787,0.07375146448612208,0.7061945676803589,1.0
valence,S21,0.6284722222222222,0.3668639053254438,0.7371007371007371,0.5519823212130904,0.6041666666666666,0.5681818181818182,0.6346153846153846,0.6013986013986015,0.6041666666666666,0.5681818181818182,0.6346153846153846,0.6013986013986015,0.5381944444444444,0.5581395348837209,0.5163636363636364,0.5372515856236786,0.6215277777777778,0.4467005076142132,0.712401055408971,0.5795507815115921,0.5729166666666666,0.5393258426966292,0.6019417475728155,0.5706337951347223,Norm,Norm,0.6013986013986015,0.027568460298501685,-0.021847819887009345,0.01865147392163191,-0.03076480626387912,0.04941628018551103,0.0,0.04941628018551103,0.0,-0.014730735589411847,-0.06414701577492288,0,0,1,1,288,5,0.81875,1.0,0.15891477668863901,1,0,0.859375,1.0,0.859375,1.0,0.140625,0.58203125,0.9814608216285705,0.9663429856300354,0.29443824648857114,0.20556175351142875,0.6202528715133667,1.0,0.9710978507995606,0.9297696948051452,0.4855489253997802,0.014451074600219683,0.6325805068016053,1.0
valence,S22,0.408,0.0,0.5795454545454546,0.2897727272727273,0.648,0.674074074074074,0.6173913043478261,0.6457326892109501,0.648,0.674074074074074,0.6173913043478261,0.6457326892109501,0.66,0.750733137829912,0.4654088050314465,0.6080709714306793,0.516,0.5925925925925926,0.4039408866995074,0.4982667396460499,0.576,0.6490066225165563,0.4646464646464646,0.5568265435815105,Norm,Norm,0.6457326892109501,0.2084940123733226,-0.14746594956490017,0.2670538163087832,-0.08890614562943955,0.35595996193822277,0.0,0.35595996193822277,0.0,0.31829824415795205,-0.03766171778027072,0,0,1,1,250,4,0.5867456896551724,0.640625,0.04103149155553209,0,0,0.609375,0.5344827586206896,0.609375,0.4655172413793103,0.14385775862068972,0.1187140804597701,0.9522951245307922,0.9129132032394408,0.2856885373592376,0.2143114626407623,0.6517692357301712,1.0,0.9193655252456665,0.8480364084243774,0.45968276262283325,0.0403172373771667,0.6808387637138367,1.0
valence,S23,0.551440329218107,0.660436137071651,0.3393939393939394,0.4999150382327952,0.6584362139917695,0.7224080267558528,0.5561497326203209,0.6392788796880868,0.6584362139917695,0.7224080267558528,0.5561497326203209,0.6392788796880868,0.5679012345679012,0.6974063400576369,0.2446043165467626,0.4710053283021997,0.5267489711934157,0.6742209631728046,0.1353383458646616,0.4047796545187331,0.551440329218107,0.6666666666666666,0.3144654088050314,0.490566037735849,Norm,Norm,0.6392788796880868,-0.0951353837140621,-0.23449922516935373,-0.009349000496946203,-0.14871284195223783,0.13936384145529163,0.0,0.13936384145529163,0.0,-0.028909709930595495,-0.16827355138588712,0,0,0,0,243,4,0.6509650735294118,0.71875,0.06025787095903919,0,0,0.703125,0.5882352941176471,0.703125,0.5882352941176471,0.11488970588235292,0.24295343137254902,0.9102069437503815,0.8738721609115601,0.27306208312511443,0.22693791687488557,0.6828903257846832,1.0,0.9088266342878342,0.8711888790130615,0.45441331714391703,0.045586682856082875,0.6842609494924545,1.0
valence,S24,0.5076142131979695,0.5125628140703518,0.5025641025641026,0.5075634583172272,0.3705583756345177,0.4414414414414414,0.2790697674418604,0.3602556044416509,0.3705583756345177,0.4414414414414414,0.2790697674418604,0.3602556044416509,0.3604060913705584,0.4705882352941176,0.1923076923076923,0.3314479638009049,0.3147208121827411,0.4398340248962655,0.1176470588235294,0.2787405418598975,0.2588832487309644,0.3596491228070175,0.1204819277108433,0.2400655252589304,Source,Source,0.5075634583172272,-0.22882291645732966,-0.22882291645732966,-0.2674979330582967,-0.2674979330582967,-0.14730785387557627,-0.14730785387557627,-0.14730785387557627,-0.14730785387557627,-0.17611549451632225,-0.17611549451632225,0,0,0,0,197,4,0.83203125,1.0,0.11764234645605935,1,0,0.875,1.0,0.875,1.0,0.125,0.46875,0.8885585069656372,0.7968876957893372,0.26656755208969113,0.23343244791030882,0.6964806616306305,1.0,0.8818257004022598,0.7968876957893372,0.4409128502011299,0.05908714979887003,0.7016312927007675,1.0
valence,S25,0.4979591836734693,0.016,0.663013698630137,0.3395068493150685,0.5306122448979592,0.5692883895131086,0.484304932735426,0.5267966611242673,0.5306122448979592,0.5692883895131086,0.484304932735426,0.5267966611242673,0.5346938775510204,0.6346153846153846,0.3595505617977528,0.4970829732065687,0.5551020408163265,0.5439330543933054,0.5657370517928287,0.554835053093067,0.5020408163265306,0.5447761194029851,0.4504504504504504,0.4976132849267177,EMATent,Norm,0.5267966611242673,0.2153282037779985,0.02803839196879976,0.15810643561164917,-0.02918337619754957,0.18728981180919874,0.0,0.18728981180919874,0.0,0.15757612389150016,-0.029713687917698572,1,0,1,1,245,4,0.5882959905660378,0.65625,0.0566780035460189,0,0,0.65625,0.5094339622641509,0.65625,0.5094339622641509,0.14681603773584906,0.13856132075471697,0.8670920133590698,0.7378086447715759,0.2601276040077209,0.23987239599227905,0.7156244516372681,1.0,0.8641282469034195,0.7466381788253784,0.43206412345170975,0.06793587654829024,0.7191588431596756,1.0
