Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_class_2_count,true_class_2_ratio,true_max_class_ratio,true_num_present_classes
S13,EmaTentGridS20E50B30M080BnOnly,0.08751733601093292,0.08751733601093292,0.9830713868141174,0,0.47374479919672013,0.5,0.026255200803279876,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1
S13,EmaTentGridS20E50B30M080BnOnly,0.02295532263815403,0.02295532263815403,0.9965387582778931,0,0.4931134032085538,0.5,0.006886596791446209,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1
S13,EmaTentGridS20E50B30M080BnOnly,0.23053701221942902,0.23053701221942902,0.9791370630264282,1,0.4308388963341713,0.5,0.0691611036658287,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1
S13,EmaTentGridS20E50B30M080BnOnly,0.953262448310852,0.953262448310852,0.815833568572998,1,0.21402126550674438,0.5,0.2859787344932556,0.0,0.0,3,64,44,0.6875,0,0.0,20,0.3125,0.6875,2
S13,EmaTentGridS20E50B30M080BnOnly,0.36006975173950195,0.36006975173950195,0.9839062690734863,1,0.3919790744781494,0.5,0.10802092552185058,0.0,0.0,4,64,0,0.0,8,0.125,56,0.875,0.875,2
S13,EmaTentGridS20E50B30M080BnOnly,0.5638349652290344,0.5638349652290344,0.9473670721054077,1,0.3308495104312897,0.5,0.16915048956871032,0.0,0.0,5,64,0,0.0,64,1.0,0,0.0,1.0,1
S13,EmaTentGridS20E50B30M080BnOnly,0.5731673836708069,0.5731673836708069,0.8317107558250427,1,0.3280497848987579,0.5,0.17195021510124206,0.0,0.0,6,61,0,0.0,61,1.0,0,0.0,1.0,1
S14,EmaTentGridS20E50B30M080,0.06687266379594803,0.06687266379594803,0.9877609014511108,0,0.4799382008612156,0.5,0.02006179913878441,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1
S14,EmaTentGridS20E50B30M080,0.8935315608978271,0.8935315608978271,0.7492110729217529,1,0.23194053173065188,0.5,0.2680594682693481,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1
S14,EmaTentGridS20E50B30M080,0.996722400188446,0.996722400188446,0.5508211851119995,1,0.2009832799434662,0.5,0.2990167200565338,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1
S14,EmaTentGridS20E50B30M080,0.9648579359054565,0.9648579359054565,0.6251043081283569,1,0.21054261922836304,0.5,0.28945738077163696,0.0,0.0,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2
S14,EmaTentGridS20E50B30M080,0.5221591591835022,0.5221591591835022,0.8343338966369629,1,0.34335225224494936,0.5,0.15664774775505066,0.0,0.0,4,64,0,0.0,64,1.0,0,0.0,1.0,1
S14,EmaTentGridS20E50B30M080,0.605705976486206,0.605705976486206,0.8042073845863342,1,0.3182882070541382,0.5,0.18171179294586182,0.0,0.0,5,64,0,0.0,51,0.796875,13,0.203125,0.796875,2
S14,EmaTentGridS20E50B30M080,0.37701335549354553,0.37701335549354553,0.8668733835220337,1,0.38689599335193636,0.5,0.11310400664806365,0.0,0.0,6,61,0,0.0,0,0.0,61,1.0,1.0,1
S14,EmaTentGridS20E50B30M080BnOnly,0.020064156502485275,0.020064156502485275,0.997046709060669,0,0.49398075304925443,0.5,0.006019246950745583,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1
S14,EmaTentGridS20E50B30M080BnOnly,0.900362491607666,0.900362491607666,0.7237420082092285,1,0.2298912525177002,0.5,0.2701087474822998,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1
S14,EmaTentGridS20E50B30M080BnOnly,0.994461715221405,0.994461715221405,0.5317705869674683,1,0.2016614854335785,0.5,0.2983385145664215,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1
S14,EmaTentGridS20E50B30M080BnOnly,0.9727809429168701,0.9727809429168701,0.5839221477508545,1,0.20816571712493898,0.5,0.291834282875061,0.0,0.0,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2
S14,EmaTentGridS20E50B30M080BnOnly,0.49521535634994507,0.49521535634994507,0.8441880941390991,1,0.3514353930950165,0.5,0.14856460690498352,0.0,0.0,4,64,0,0.0,64,1.0,0,0.0,1.0,1
S14,EmaTentGridS20E50B30M080BnOnly,0.5841605067253113,0.5841605067253113,0.7914048433303833,1,0.32475184798240664,0.5,0.1752481520175934,0.0,0.0,5,64,0,0.0,51,0.796875,13,0.203125,0.796875,2
S14,EmaTentGridS20E50B30M080BnOnly,0.2636107802391052,0.2636107802391052,0.9174842834472656,1,0.42091676592826843,0.5,0.07908323407173157,0.0,0.0,6,61,0,0.0,0,0.0,61,1.0,1.0,1
S15,EmaTentGridS20E50B30M080,0.11676929891109467,0.11676929891109467,0.9762749075889587,0,0.4649692103266716,0.5,0.0350307896733284,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1
S15,EmaTentGridS20E50B30M080,0.3042333722114563,0.3042333722114563,0.9247456789016724,1,0.40872998833656315,0.5,0.09127001166343689,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1
S15,EmaTentGridS20E50B30M080,0.7839149236679077,0.7839149236679077,0.7293863892555237,1,0.2648255228996277,0.5,0.23517447710037231,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1
S15,EmaTentGridS20E50B30M080,0.7919378876686096,0.7919378876686096,0.7048857808113098,1,0.2624186336994171,0.5,0.23758136630058288,0.0,0.0,3,64,43,0.671875,0,0.0,21,0.328125,0.671875,2
S15,EmaTentGridS20E50B30M080,0.6056900024414062,0.6056900024414062,0.8660130500793457,1,0.31829299926757815,0.5,0.18170700073242188,0.0,0.0,4,64,0,0.0,10,0.15625,54,0.84375,0.84375,2
S15,EmaTentGridS20E50B30M080,0.3094286620616913,0.3094286620616913,0.911400556564331,1,0.40717140138149266,0.5,0.09282859861850738,0.0,0.0,5,64,0,0.0,64,1.0,0,0.0,1.0,1
S15,EmaTentGridS20E50B30M080,0.3674146831035614,0.3674146831035614,0.9198206067085266,1,0.38977559506893156,0.5,0.11022440493106841,0.0,0.0,6,63,0,0.0,63,1.0,0,0.0,1.0,1
S15,EmaTentGridS20E50B30M080BnOnly,0.0656290128827095,0.0656290128827095,0.9879919290542603,0,0.48031129613518714,0.5,0.01968870386481285,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1
S15,EmaTentGridS20E50B30M080BnOnly,0.24895228445529938,0.24895228445529938,0.938277542591095,1,0.4253143146634102,0.5,0.07468568533658981,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1
S15,EmaTentGridS20E50B30M080BnOnly,0.7609431743621826,0.7609431743621826,0.7021878957748413,1,0.2717170476913452,0.5,0.22828295230865478,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1
S15,EmaTentGridS20E50B30M080BnOnly,0.7700467109680176,0.7700467109680176,0.7160381078720093,1,0.2689859867095947,0.5,0.23101401329040527,0.0,0.0,3,64,43,0.671875,0,0.0,21,0.328125,0.671875,2
S15,EmaTentGridS20E50B30M080BnOnly,0.5863416790962219,0.5863416790962219,0.8969504237174988,1,0.32409749627113343,0.5,0.17590250372886657,0.0,0.0,4,64,0,0.0,10,0.15625,54,0.84375,0.84375,2
S15,EmaTentGridS20E50B30M080BnOnly,0.26022908091545105,0.26022908091545105,0.9317455291748047,1,0.4219312757253647,0.5,0.0780687242746353,0.0,0.0,5,64,0,0.0,64,1.0,0,0.0,1.0,1
S15,EmaTentGridS20E50B30M080BnOnly,0.3200846016407013,0.3200846016407013,0.9207372069358826,1,0.4039746195077896,0.5,0.09602538049221039,0.0,0.0,6,63,0,0.0,63,1.0,0,0.0,1.0,1
S16,EmaTentGridS20E50B30M080,0.05676661804318428,0.05676661804318428,0.9898734092712402,0,0.4829700145870447,0.5,0.017029985412955282,0.0,0.0,0,64,64,1.0,0,0.0,0,0.0,1.0,1
S16,EmaTentGridS20E50B30M080,0.055541083216667175,0.055541083216667175,0.9903598427772522,0,0.48333767503499986,0.5,0.016662324965000152,0.0,0.0,1,64,64,1.0,0,0.0,0,0.0,1.0,1
S16,EmaTentGridS20E50B30M080,0.04897424951195717,0.04897424951195717,0.9916893243789673,0,0.48530772514641285,0.5,0.01469227485358715,0.0,0.0,2,64,64,1.0,0,0.0,0,0.0,1.0,1
S16,EmaTentGridS20E50B30M080,0.7580475807189941,0.7580475807189941,0.9265336990356445,1,0.27258572578430174,0.5,0.22741427421569824,0.0,0.0,3,64,44,0.6875,20,0.3125,0,0.0,0.6875,2
S16,EmaTentGridS20E50B30M080,0.0021251796279102564,0.0021251796279102564,0.9997601509094238,0,0.49936244611162695,0.5,0.0006375538883730769,0.0,0.0,4,64,0,0.0,64,1.0,0,0.0,1.0,1
S16,EmaTentGridS20E50B30M080,0.3358531892299652,0.3358531892299652,0.9305849075317383,1,0.3992440432310105,0.5,0.10075595676898956,0.0,0.0,5,64,0,0.0,50,0.78125,14,0.21875,0.78125,2
S16,EmaTentGridS20E50B30M080,0.5345962643623352,0.5345962643623352,0.7819778919219971,1,0.33962112069129946,0.5,0.16037887930870057,0.0,0.0,6,60,0,0.0,0,0.0,60,1.0,1.0,1
