Subject,Source_Acc,Source_F1_0,Source_F1_1,Source_MacroF1,Norm_Acc,Norm_F1_0,Norm_F1_1,Norm_MacroF1,Tent_Acc,Tent_F1_0,Tent_F1_1,Tent_MacroF1,OFTTA_Acc,OFTTA_F1_0,OFTTA_F1_1,OFTTA_MacroF1,EmaTentGridS20E50B30M075_Acc,EmaTentGridS20E50B30M075_F1_0,EmaTentGridS20E50B30M075_F1_1,EmaTentGridS20E50B30M075_MacroF1,EmaTentCaseS20E50B30M060_Acc,EmaTentCaseS20E50B30M060_F1_0,EmaTentCaseS20E50B30M060_F1_1,EmaTentCaseS20E50B30M060_MacroF1,EmaTentCaseS20E50B30M065_Acc,EmaTentCaseS20E50B30M065_F1_0,EmaTentCaseS20E50B30M065_F1_1,EmaTentCaseS20E50B30M065_MacroF1,EmaTentCaseS20E50B30M070_Acc,EmaTentCaseS20E50B30M070_F1_0,EmaTentCaseS20E50B30M070_F1_1,EmaTentCaseS20E50B30M070_MacroF1,EmaTentCaseS10E50B40M070_Acc,EmaTentCaseS10E50B40M070_F1_0,EmaTentCaseS10E50B40M070_F1_1,EmaTentCaseS10E50B40M070_MacroF1,EmaTentCaseS10E50B40M075_Acc,EmaTentCaseS10E50B40M075_F1_0,EmaTentCaseS10E50B40M075_F1_1,EmaTentCaseS10E50B40M075_MacroF1,EmaTentCaseS10E50B40M080_Acc,EmaTentCaseS10E50B40M080_F1_0,EmaTentCaseS10E50B40M080_F1_1,EmaTentCaseS10E50B40M080_MacroF1,EmaTentCaseS00E50B50M070_Acc,EmaTentCaseS00E50B50M070_F1_0,EmaTentCaseS00E50B50M070_F1_1,EmaTentCaseS00E50B50M070_MacroF1,EmaTentCaseS00E50B50M075_Acc,EmaTentCaseS00E50B50M075_F1_0,EmaTentCaseS00E50B50M075_F1_1,EmaTentCaseS00E50B50M075_MacroF1,EmaTentCaseS00E50B50M080_Acc,EmaTentCaseS00E50B50M080_F1_0,EmaTentCaseS00E50B50M080_F1_1,EmaTentCaseS00E50B50M080_MacroF1,EmaTentCaseS10E40B50M075_Acc,EmaTentCaseS10E40B50M075_F1_0,EmaTentCaseS10E40B50M075_F1_1,EmaTentCaseS10E40B50M075_MacroF1
S23,0.551440329218107,0.660436137071651,0.3393939393939394,0.49991503823279526,0.6584362139917695,0.7224080267558528,0.5561497326203209,0.6392788796880868,0.6584362139917695,0.7224080267558528,0.5561497326203209,0.6392788796880868,0.5679012345679012,0.6974063400576369,0.2446043165467626,0.47100532830219977,0.5308641975308642,0.6761363636363636,0.14925373134328357,0.4126950474898236,0.5555555555555556,0.6746987951807228,0.2987012987012987,0.48670004694101077,0.551440329218107,0.6765578635014837,0.2684563758389262,0.472507119670205,0.5308641975308642,0.6705202312138728,0.18571428571428572,0.4281172584640793,0.5679012345679012,0.6902654867256637,0.2857142857142857,0.4879898862199747,0.5596707818930041,0.69164265129683,0.2302158273381295,0.46092923931747976,0.5390946502057613,0.6853932584269663,0.13846153846153847,0.4119273984442524,0.551440329218107,0.6666666666666666,0.31446540880503143,0.49056603773584906,0.5802469135802469,0.6964285714285714,0.32,0.5082142857142857,0.5637860082304527,0.6936416184971098,0.24285714285714285,0.46824938067712635,0.5473251028806584,0.6857142857142857,0.19117647058823528,0.4384453781512605
S24,0.5076142131979695,0.5125628140703518,0.5025641025641026,0.5075634583172272,0.37055837563451777,0.44144144144144143,0.27906976744186046,0.36025560444165095,0.37055837563451777,0.44144144144144143,0.27906976744186046,0.36025560444165095,0.3604060913705584,0.47058823529411764,0.19230769230769232,0.33144796380090497,0.3147208121827411,0.43037974683544306,0.14012738853503184,0.28525356768523746,0.2893401015228426,0.39655172413793105,0.13580246913580246,0.26617709663686673,0.30456852791878175,0.41702127659574467,0.13836477987421383,0.27769302823497927,0.3197969543147208,0.4322033898305085,0.1518987341772152,0.2920510620038618,0.2893401015228426,0.4017094017094017,0.125,0.26335470085470086,0.29949238578680204,0.42016806722689076,0.11538461538461539,0.26777634130575306,0.3096446700507614,0.42857142857142855,0.1282051282051282,0.2783882783882784,0.25888324873096447,0.35964912280701755,0.12048192771084337,0.24006552525893046,0.27411167512690354,0.38626609442060084,0.11180124223602485,0.24903366832831283,0.28426395939086296,0.4050632911392405,0.10191082802547771,0.2534870595823591,0.28426395939086296,0.4050632911392405,0.10191082802547771,0.2534870595823591
S25,0.49795918367346936,0.016,0.663013698630137,0.3395068493150685,0.5306122448979592,0.5692883895131086,0.484304932735426,0.5267966611242673,0.5306122448979592,0.5692883895131086,0.484304932735426,0.5267966611242673,0.5346938775510204,0.6346153846153846,0.3595505617977528,0.4970829732065687,0.5469387755102041,0.5432098765432098,0.5506072874493927,0.5469085819963013,0.5265306122448979,0.532258064516129,0.5206611570247934,0.5264596107704612,0.5306122448979592,0.5344129554655871,0.5267489711934157,0.5305809633295013,0.5346938775510204,0.5365853658536586,0.5327868852459017,0.5346861255497801,0.5265306122448979,0.5433070866141733,0.5084745762711864,0.5258908314426798,0.5265306122448979,0.5433070866141733,0.5084745762711864,0.5258908314426798,0.5428571428571428,0.552,0.5333333333333333,0.5426666666666666,0.5020408163265306,0.5447761194029851,0.45045045045045046,0.49761328492671775,0.5061224489795918,0.5468164794007491,0.45739910313901344,0.5021077912698813,0.5061224489795918,0.5433962264150943,0.4622222222222222,0.5028092243186583,0.5061224489795918,0.5433962264150943,0.4622222222222222,0.5028092243186583
S26,0.768976897689769,0.8195876288659794,0.6788990825688074,0.7492433557173934,0.6963696369636964,0.7371428571428571,0.640625,0.6888839285714285,0.6963696369636964,0.7371428571428571,0.640625,0.6888839285714285,0.6831683168316832,0.7362637362637363,0.6033057851239669,0.6697847606938516,0.594059405940594,0.5527272727272727,0.6283987915407855,0.5905630321340292,0.6567656765676567,0.6666666666666666,0.6462585034013606,0.6564625850340136,0.6402640264026402,0.6354515050167224,0.6449511400651465,0.6402013225409344,0.6204620462046204,0.5993031358885017,0.6394984326018809,0.6194007842451913,0.6864686468646864,0.6984126984126984,0.6735395189003437,0.685976108656521,0.6765676567656765,0.6797385620915033,0.6733333333333333,0.6765359477124183,0.6633663366336634,0.6554054054054054,0.6709677419354839,0.6631865736704446,0.6996699669966997,0.718266253869969,0.6784452296819788,0.6983557417759739,0.6996699669966997,0.7165109034267912,0.6807017543859649,0.6986063289063781,0.6831683168316832,0.6942675159235668,0.6712328767123288,0.6827501963179479,0.6831683168316832,0.6942675159235668,0.6712328767123288,0.6827501963179479
S27,0.42679127725856697,0.576036866359447,0.11538461538461539,0.3457107408720312,0.6012461059190031,0.630057803468208,0.5675675675675675,0.5988126855178878,0.6012461059190031,0.630057803468208,0.5675675675675675,0.5988126855178878,0.6573208722741433,0.6875,0.6206896551724138,0.6540948275862069,0.49221183800623053,0.5484764542936288,0.4199288256227758,0.4842026399582023,0.5015576323987538,0.553072625698324,0.43661971830985913,0.4948461720040916,0.4984423676012461,0.5490196078431373,0.43508771929824563,0.49205366357069147,0.48598130841121495,0.5403899721448467,0.4169611307420495,0.4786755514434481,0.5264797507788161,0.5777777777777777,0.46099290780141844,0.519385342789598,0.5264797507788161,0.580110497237569,0.45714285714285713,0.518626677190213,0.5233644859813084,0.5808219178082191,0.44765342960288806,0.5142376737055536,0.5389408099688473,0.5865921787709497,0.4788732394366197,0.5327327091037847,0.5389408099688473,0.5865921787709497,0.4788732394366197,0.5327327091037847,0.5327102803738317,0.5810055865921788,0.47183098591549294,0.5264182862538359,0.5327102803738317,0.5810055865921788,0.47183098591549294,0.5264182862538359
S28,0.36018957345971564,0.0,0.5296167247386759,0.26480836236933797,0.6018957345971564,0.6585365853658537,0.5227272727272727,0.5906319290465631,0.6018957345971564,0.6585365853658537,0.5227272727272727,0.5906319290465631,0.6398104265402843,0.7142857142857143,0.5128205128205128,0.6135531135531136,0.44549763033175355,0.5145228215767634,0.35359116022099446,0.43405699089887895,0.5450236966824644,0.6417910447761194,0.37662337662337664,0.5092072106997481,0.5118483412322274,0.6023166023166023,0.36809815950920244,0.4852073809129024,0.4549763033175355,0.5267489711934157,0.3575418994413408,0.44214543531737827,0.5071090047393365,0.59375,0.37349397590361444,0.4836219879518072,0.45023696682464454,0.5206611570247934,0.35555555555555557,0.4381083562901745,0.45023696682464454,0.5166666666666667,0.3626373626373626,0.43965201465201464,0.5450236966824644,0.6335877862595419,0.4,0.516793893129771,0.46919431279620855,0.5409836065573771,0.3707865168539326,0.45588506170565485,0.4549763033175355,0.5188284518828452,0.37158469945355194,0.44520657566819855,0.45023696682464454,0.5126050420168067,0.3695652173913043,0.4410851297040555
S29,0.6770833333333334,0.7372881355932204,0.581081081081081,0.6591846083371506,0.7760416666666666,0.8244897959183674,0.6906474820143885,0.7575686389663779,0.7760416666666666,0.8244897959183674,0.6906474820143885,0.7575686389663779,0.8020833333333334,0.8652482269503546,0.6274509803921569,0.7463496036712558,0.84375,0.8905109489051095,0.7272727272727273,0.8088918380889184,0.8489583333333334,0.8921933085501859,0.7478260869565218,0.8200096977533538,0.84375,0.8888888888888888,0.7368421052631579,0.8128654970760234,0.8489583333333334,0.8929889298892989,0.7433628318584071,0.8181758808738531,0.8541666666666666,0.8955223880597015,0.7586206896551724,0.827071538857437,0.8541666666666666,0.8955223880597015,0.7586206896551724,0.827071538857437,0.859375,0.8996282527881041,0.7652173913043478,0.832422822046226,0.8541666666666666,0.8955223880597015,0.7586206896551724,0.827071538857437,0.8541666666666666,0.8955223880597015,0.7586206896551724,0.827071538857437,0.8541666666666666,0.8955223880597015,0.7586206896551724,0.827071538857437,0.8541666666666666,0.8955223880597015,0.7586206896551724,0.827071538857437
S30,0.30903790087463556,0.2616822429906542,0.3506849315068493,0.3061835872487517,0.5685131195335277,0.6636363636363637,0.3983739837398374,0.5310051736881005,0.5685131195335277,0.6636363636363637,0.3983739837398374,0.5310051736881005,0.6297376093294461,0.7315010570824524,0.40375586854460094,0.5676284628135266,0.6472303206997084,0.7328918322295805,0.48068669527896996,0.6067892637542752,0.6647230320699709,0.7438752783964365,0.5147679324894515,0.629321605442944,0.6559766763848397,0.7389380530973452,0.49572649572649574,0.6173322744119205,0.6443148688046647,0.7300884955752213,0.47863247863247865,0.6043604871038499,0.6501457725947521,0.7333333333333333,0.4915254237288136,0.6124293785310735,0.6384839650145773,0.7232142857142857,0.4789915966386555,0.6011029411764706,0.6239067055393586,0.7114093959731543,0.4602510460251046,0.5858302209991295,0.6239067055393586,0.7034482758620689,0.4860557768924303,0.5947520263772497,0.60932944606414,0.6898148148148148,0.47244094488188976,0.5811278798483522,0.5918367346938775,0.6744186046511628,0.453125,0.5637718023255813,0.5918367346938775,0.6744186046511628,0.453125,0.5637718023255813
Average,0.5357448227117925,0.4820568444088338,0.4269671990800224,0.4545120217444281,0.5825442875340077,0.63082420665515,0.5033176918665679,0.567070949260859,0.5824239505905661,0.6307086289970942,0.5032601098675867,0.5669843694323404,0.5880079074785747,0.6649448355661544,0.4438386341751486,0.5543917348706515,0.5622415784571668,0.6045938498316134,0.4584859467325719,0.5315398982820926,0.5670386487481494,0.6227210582437736,0.4606607445787524,0.541690901411263,0.5656718885460971,0.6188349553320732,0.4588154470479508,0.538825201190012,0.5638605340191745,0.6118776045320309,0.45945767340346233,0.5356676389677467,0.5685303931088572,0.624837699367848,0.46262574734281076,0.5437317233553293,0.5664625340546119,0.6176254739098533,0.46140275556370186,0.5395141147367775,0.5655368556016336,0.6075278976136624,0.46440042030710266,0.5359641589603825,0.5679187261973045,0.6262925611370432,0.4652017120208022,0.5457471365789226,0.5664026934193085,0.6222476253742549,0.46366679564420316,0.5429572105092291,0.565414669338502,0.6170018792439522,0.46208859736849384,0.539545238306223,0.566472243677507,0.6174120698589838,0.4614911026427075,0.5394515862508455
Std,0.13221547335831513,0.29736846985231535,0.2391783585832812,0.15339625738431595,0.1089316273315451,0.11385575503948885,0.13615485164737234,0.11228345384826428,0.10895494760259156,0.11380507425811687,0.1362409192992196,0.11234268050422692,0.10469928772736298,0.1008631471886184,0.14115032867041002,0.10769096837122227,0.10842938810424817,0.12833143778511658,0.17135104043607485,0.1124663282845072,0.1111336091237644,0.11242491867701457,0.15611770807408062,0.11328449696264807,0.10634215036561134,0.11225419530302386,0.15850319748734468,0.10970726617320929,0.10891916918458945,0.1217806927503304,0.16331061960761709,0.11193189688930305,0.10767726671066541,0.10850188410199144,0.1560565520307024,0.1117379671425577,0.10790567850620011,0.1179806828229465,0.16130710462841394,0.11234920147884332,0.11099320889047187,0.1370219793562387,0.16761180545983323,0.11609888254524126,0.11012059980112845,0.10667192929696145,0.15112453177399662,0.1135095964884715,0.11055907518353592,0.11141964486864123,0.15774097292718864,0.1153841533452131,0.10969177774745201,0.12087223238843349,0.16049633420358156,0.11480657358565012,0.1110182844568574,0.12486295091893335,0.16391645541091796,0.11677406749128101
