Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_max_class_ratio,pred_num_present_classes,true_imbalance
S2,EMATent,0.991064190864563,0.991064190864563,0.6832670569419861,1.0,0.2026807427406311,0.5,0.29731925725936886,0.0,0.0,0,64,50,0.78125,14.0,0.21875,0.78125,2,,,,,,,,,,,,,,,,,,,,,,
S2,EMATent,0.9916173219680786,0.9916173219680786,0.6514747738838196,1.0,0.20251480340957642,0.5,0.29748519659042355,0.0,0.0,1,64,37,0.578125,27.0,0.421875,0.578125,2,,,,,,,,,,,,,,,,,,,,,,
S2,EMATent,0.9771880507469177,0.9771880507469177,0.6616482138633728,1.0,0.20684358477592468,0.5,0.2931564152240753,0.0,0.0,2,64,54,0.84375,10.0,0.15625,0.84375,2,,,,,,,,,,,,,,,,,,,,,,
S2,EMATent,0.9811668395996094,0.9811668395996094,0.6983867883682251,1.0,0.2056499481201172,0.5,0.2943500518798828,0.0,0.0,3,61,22,0.36065573770491804,39.0,0.639344262295082,0.639344262295082,2,,,,,,,,,,,,,,,,,,,,,,
S2,MIEMATentGateOnly,,,,,,,,,,0,64,50,0.78125,14.0,0.21875,0.78125,2,0.1400023102760315,0.1400023102760315,0.991064190864563,0.8510618805885315,0.45799930691719054,0.5,0.042000693082809445,,0.0,0.19999999999999996,1.0,0.6017671227455139,0.05,0.0,0.0,27.0,0.421875,37.0,0.578125,0.578125,2.0,0.28125
S2,MIEMATentGateOnly,,,,,,,,,,1,64,37,0.578125,27.0,0.421875,0.578125,2,0.08979738503694534,0.08979738503694534,0.9955487251281738,0.9057513475418091,0.4730607844889164,0.5,0.0269392155110836,,0.0,0.19999999999999996,1.0,0.6199294924736023,0.05,0.0,0.0,43.0,0.671875,21.0,0.328125,0.671875,2.0,0.078125
S2,MIEMATentGateOnly,,,,,,,,,,2,64,54,0.84375,10.0,0.15625,0.84375,2,0.0885125920176506,0.0885125920176506,0.947319746017456,0.8588071465492249,0.4734462223947048,0.5,0.02655377760529518,,0.0,0.19999999999999996,1.0,0.5807984471321106,0.05,0.0,0.0,54.0,0.84375,10.0,0.15625,0.84375,2.0,0.34375
S2,MIEMATentGateOnly,,,,,,,,,,3,61,22,0.36065573770491804,39.0,0.639344262295082,0.639344262295082,2,0.13993462920188904,0.13993462920188904,0.9998640418052673,0.8599294424057007,0.4580196112394333,0.5,0.04198038876056671,,0.0,0.19999999999999996,1.0,0.5786629915237427,0.05,0.0,0.0,29.0,0.47540983606557374,32.0,0.5245901639344263,0.5245901639344263,2.0,0.139344262295082
S2,MIDynamicFixedEMARelaxed,,,,,,,,,,0,64,50,0.78125,14.0,0.21875,0.78125,2,0.14809030294418335,0.4463425260992194,0.9988215565681458,0.8507312536239624,0.6571521805685753,0.164310808991737,0.17853701043968778,0.20002216908114667,28.565921670350043,0.19999999999999996,1.0,0.5982838273048401,0.0,0.0,1.0,30.0,0.46875,34.0,0.53125,0.53125,2.0,0.28125
S2,MIDynamicFixedEMARelaxed,,,,,,,,,,1,64,37,0.578125,27.0,0.421875,0.578125,2,0.11601021140813828,0.40654244606675927,0.9994129538536072,0.8834027051925659,0.5466665901208508,0.29071643145244536,0.16261697842670372,0.3471725888426064,54.584638218622636,0.19999999999999996,1.0,0.6103546619415283,0.0,0.0,1.0,39.0,0.609375,25.0,0.390625,0.609375,2.0,0.078125
