Subject,Method,raw_gate,effective_gate,confidence,updated,effective_source_weight,effective_ema_weight,effective_batch_weight,probe_gate,min_gate,batch_index,batch_size,true_class_0_count,true_class_0_ratio,true_class_1_count,true_class_1_ratio,true_max_class_ratio,true_num_present_classes,g_mi,effective_mi_gate,diversity_norm,sample_entropy_norm,w_source,w_ema,w_batch,rho,n_eff,alpha,entropy_updated,loss_entropy,gate_threshold,gate_aware_ema,dynamic_mixture_weights,pred_class_0_count,pred_class_0_ratio,pred_class_1_count,pred_class_1_ratio,pred_max_class_ratio,pred_num_present_classes,true_imbalance
S2,DynaMixEMATent,,,,,,,,,,2,64,0,0.0,64.0,1.0,1.0,1,0.02499614842236042,0.05657157674431801,0.05657157674431801,0.03157542645931244,0.8528339468293585,0.1301945801473461,0.0169714730232954,0.13244232143268353,18.18537998199463,0.19999999999999996,0.0,0.042204082012176514,0.2,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,0.5
S2,DynaMixEMATent,,,,,,,,,,3,61,38,0.6229508196721312,23.0,0.3770491803278688,0.6229508196721312,2,0.03354259952902794,0.05290159583091736,0.05290159583091736,0.01935899257659912,0.8325333805478831,0.15159614070284172,0.015870478749275208,0.15404084262219775,21.412377327680588,0.19999999999999996,0.0,0.06206461787223816,0.2,0.0,1.0,61.0,1.0,0.0,0.0,1.0,1.0,0.12295081967213117
S3,EMATent,0.9631387591362,0.9631387591362,0.7580710053443909,1.0,0.21105837225914004,0.5,0.28894162774085996,0.0,0.0,0,64,16,0.25,48.0,0.75,0.75,2,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.6624871492385864,0.6624871492385864,0.8358845114707947,1.0,0.3012538552284241,0.5,0.19874614477157593,0.0,0.0,1,64,27,0.421875,37.0,0.578125,0.578125,2,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.9998316168785095,0.9998316168785095,0.6776465177536011,1.0,0.20005051493644715,0.5,0.29994948506355285,0.0,0.0,2,64,29,0.453125,35.0,0.546875,0.546875,2,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.8498319983482361,0.8498319983482361,0.7499913573265076,1.0,0.24505040049552917,0.5,0.2549495995044708,0.0,0.0,3,64,38,0.59375,26.0,0.40625,0.59375,2,,,,,,,,,,,,,,,,,,,,,,
S3,EMATent,0.9769160747528076,0.9769160747528076,0.6006540656089783,1.0,0.20692517757415774,0.5,0.29307482242584226,0.0,0.0,4,11,0,0.0,11.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S3,DynaMixEMATent,,,,,,,,,,0,64,16,0.25,48.0,0.75,0.75,2,0.2432834804058075,0.9631387591362,0.9631387591362,0.7198553085327148,0.4393011398535576,0.2717572324055824,0.28894162774085996,0.3821869525875472,61.6408805847168,0.19999999999999996,1.0,0.5745097398757935,0.2,0.0,1.0,39.0,0.609375,25.0,0.390625,0.609375,2.0,0.25
S3,DynaMixEMATent,,,,,,,,,,1,64,27,0.421875,37.0,0.578125,0.578125,2,0.17706511914730072,0.6979233622550964,0.6979233622550964,0.5208582282066345,0.34456755623287183,0.4460554350905992,0.20937700867652892,0.5641822208381777,106.30797576904297,0.19999999999999996,1.0,0.5624790191650391,0.2,0.0,1.0,50.0,0.78125,14.0,0.21875,0.78125,2.0,0.078125
S3,DynaMixEMATent,,,,,,,,,,2,64,29,0.453125,35.0,0.546875,0.546875,2,0.16796977818012238,0.9700456857681274,0.9700456857681274,0.8020759224891663,0.19023921217033513,0.5187470820992266,0.2910137057304382,0.7316743444718766,168.39089965820312,0.19999999999999996,1.0,0.6595057249069214,0.2,0.0,1.0,33.0,0.515625,31.0,0.484375,0.515625,2.0,0.046875
S3,DynaMixEMATent,,,,,,,,,,3,64,38,0.59375,26.0,0.40625,0.59375,2,0.193075031042099,0.7596213817596436,0.7596213817596436,0.5665463805198669,0.14170778372199772,0.6304058017501093,0.22788641452789304,0.8164676980326012,217.0066680908203,0.19999999999999996,1.0,0.5712625980377197,0.2,0.0,1.0,31.0,0.484375,33.0,0.515625,0.515625,2.0,0.09375
S3,DynaMixEMATent,,,,,,,,,,4,11,0,0.0,11.0,1.0,1.0,1,0.033078111708164215,0.7562379837036133,0.7562379837036133,0.7231598496437073,0.13296575444652547,0.6401628504423905,0.22687139511108398,0.8280159942269499,225.32528591156006,0.19999999999999996,1.0,0.6051410436630249,0.2,0.0,1.0,2.0,0.18181818181818182,9.0,0.8181818181818182,0.8181818181818182,2.0,0.5
S4,EMATent,0.03523100167512894,0.03523100167512894,0.9962983727455139,0.0,0.4894306994974613,0.5,0.010569300502538681,0.0,0.0,0,64,0,0.0,64.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.13998106122016907,0.13998106122016907,0.9802594780921936,0.0,0.4580056816339493,0.5,0.04199431836605072,0.0,0.0,1,64,31,0.484375,33.0,0.515625,0.515625,2,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.8351884484291077,0.8351884484291077,0.7840016484260559,1.0,0.24944346547126772,0.5,0.2505565345287323,0.0,0.0,2,64,23,0.359375,41.0,0.640625,0.640625,2,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.4531976878643036,0.4531976878643036,0.9168884754180908,1.0,0.3640406936407089,0.5,0.13595930635929107,0.0,0.0,3,64,38,0.59375,26.0,0.40625,0.59375,2,,,,,,,,,,,,,,,,,,,,,,
S4,EMATent,0.6299627423286438,0.6299627423286438,0.8418096303939819,1.0,0.31101117730140687,0.5,0.18898882269859313,0.0,0.0,4,11,0,0.0,11.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S4,DynaMixEMATent,,,,,,,,,,0,64,0,0.0,64.0,1.0,1.0,1,0.018341384828090668,0.03523100167512894,0.03523100167512894,0.01688961870968342,0.9721539978111163,0.017276701686344948,0.010569300502538681,0.01746125493692474,2.254784107208252,0.19999999999999996,0.0,0.004119925666600466,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,0.5
S4,DynaMixEMATent,,,,,,,,,,1,64,31,0.484375,33.0,0.515625,0.515625,2,0.0035224598832428455,0.015313313342630863,0.015313313342630863,0.011790853925049305,0.9705651615970268,0.02484084440018395,0.004593994002789259,0.024955489770526418,3.234836161136627,0.19999999999999996,0.0,0.009830196388065815,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,0.015625
S4,DynaMixEMATent,,,,,,,,,,2,64,23,0.359375,41.0,0.640625,0.640625,2,0.00393367325887084,0.018791714683175087,0.018791714683175087,0.01485804095864296,0.9604806141908241,0.03388187140422335,0.005637514404952526,0.03407396386635375,4.437505900859833,0.19999999999999996,0.0,0.03764381259679794,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,0.140625
S4,DynaMixEMATent,,,,,,,,,,3,64,38,0.59375,26.0,0.40625,0.59375,2,0.006735548842698336,0.02103114314377308,0.02103114314377308,0.014295593835413456,0.9497913810589613,0.04389927599790678,0.006309342943131923,0.044178010214897756,5.78349906206131,0.19999999999999996,0.0,0.018916800618171692,0.2,0.0,1.0,0.0,0.0,64.0,1.0,1.0,1.0,0.09375
S4,DynaMixEMATent,,,,,,,,,,4,11,0,0.0,11.0,1.0,1.0,1,0.0004359091690275818,0.004093579947948456,0.004093579947948456,0.0036576709244400263,0.9543123911168502,0.044459534898765356,0.0012280739843845367,0.044514201631724926,5.828528441488743,0.19999999999999996,0.0,0.007970942184329033,0.2,0.0,1.0,0.0,0.0,11.0,1.0,1.0,1.0,0.5
S5,EMATent,0.015605826862156391,0.015605826862156391,0.9985666871070862,0.0,0.4953182519413531,0.5,0.0046817480586469175,0.0,0.0,0,64,16,0.25,48.0,0.75,0.75,2,,,,,,,,,,,,,,,,,,,,,,
S5,EMATent,0.02265150472521782,0.02265150472521782,0.9977933168411255,0.0,0.4932045485824347,0.5,0.006795451417565345,0.0,0.0,1,64,40,0.625,24.0,0.375,0.625,2,,,,,,,,,,,,,,,,,,,,,,
S5,EMATent,0.20735426247119904,0.20735426247119904,0.9673822522163391,1.0,0.4377937212586403,0.5,0.062206278741359707,0.0,0.0,2,64,51,0.796875,13.0,0.203125,0.796875,2,,,,,,,,,,,,,,,,,,,,,,
S5,EMATent,0.4164842367172241,0.4164842367172241,0.9216039180755615,1.0,0.3750547289848328,0.5,0.12494527101516723,0.0,0.0,3,64,15,0.234375,49.0,0.765625,0.765625,2,,,,,,,,,,,,,,,,,,,,,,
S5,EMATent,0.9528765678405762,0.9528765678405762,0.6861956119537354,1.0,0.21413702964782716,0.5,0.28586297035217284,0.0,0.0,4,38,0,0.0,38.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S5,DynaMixEMATent,,,,,,,,,,0,64,16,0.25,48.0,0.75,0.75,2,0.005701187998056412,0.015605826862156391,0.015605826862156391,0.00990463886409998,0.9875820913324431,0.007736160608909958,0.0046817480586469175,0.007772549728512157,0.998772919178009,0.19999999999999996,0.0,0.0008741772617213428,0.2,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,0.25
S5,DynaMixEMATent,,,,,,,,,,1,64,40,0.625,24.0,0.375,0.625,2,4.583594636642374e-05,0.00021632705465890467,0.00021632705465890467,0.0001704910973785445,0.9920557465266631,0.00787935535693925,6.48981163976714e-05,0.007879866745448494,1.012617850676179,0.19999999999999996,0.0,9.922600293066353e-05,0.2,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,0.125
S5,DynaMixEMATent,,,,,,,,,,2,64,51,0.796875,13.0,0.203125,0.796875,2,4.09684707847191e-06,2.1089595975354314e-05,2.1089595975354314e-05,1.6992747987387702e-05,0.9921033946456838,0.007890278475523628,6.326878792606294e-06,0.007890328396675028,1.0139675848186016,0.19999999999999996,0.0,0.00013425163342617452,0.2,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,0.296875
S5,DynaMixEMATent,,,,,,,,,,3,64,15,0.234375,49.0,0.765625,0.765625,2,2.6330446871725144e-06,1.35737191158114e-05,1.35737191158114e-05,1.0940674656012561e-05,0.9920988983591811,0.007897029525084191,4.07211573474342e-06,0.007897061682833328,1.0148363028420135,0.19999999999999996,0.0,2.6735033316072077e-06,0.2,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,0.265625
S5,DynaMixEMATent,,,,,,,,,,4,38,0,0.0,38.0,1.0,1.0,1,0.00012248926213942468,0.0006512842955999076,0.0006512842955999076,0.0005287950625643134,0.9917173288890853,0.008087285822234743,0.00019538528867997227,0.008088866267705552,1.03958510607481,0.19999999999999996,0.0,0.00038492202293127775,0.2,0.0,1.0,38.0,1.0,0.0,0.0,1.0,1.0,0.5
S6,EMATent,0.9941678047180176,0.9941678047180176,0.7262072563171387,1.0,0.20174965858459473,0.5,0.29825034141540524,0.0,0.0,0,64,39,0.609375,25.0,0.390625,0.609375,2,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.9771350622177124,0.9771350622177124,0.7701225280761719,1.0,0.2068594813346863,0.5,0.2931405186653137,0.0,0.0,1,64,41,0.640625,23.0,0.359375,0.640625,2,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.9916535019874573,0.9916535019874573,0.7087344527244568,1.0,0.20250394940376282,0.5,0.2974960505962372,0.0,0.0,2,64,55,0.859375,9.0,0.140625,0.859375,2,,,,,,,,,,,,,,,,,,,,,,
S6,EMATent,0.9005314111709595,0.9005314111709595,0.7490516901016235,1.0,0.22984057664871216,0.5,0.27015942335128784,0.0,0.0,3,62,0,0.0,62.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S6,DynaMixEMATent,,,,,,,,,,0,64,39,0.609375,25.0,0.390625,0.609375,2,0.20065025985240936,0.9941678047180176,0.9941678047180176,0.793517529964447,0.4268756813091869,0.2748739772754079,0.29825034141540524,0.39169805629805277,63.626739501953125,0.19999999999999996,1.0,0.5367425084114075,0.2,0.0,1.0,43.0,0.671875,21.0,0.328125,0.671875,2.0,0.109375
S6,DynaMixEMATent,,,,,,,,,,1,64,41,0.640625,23.0,0.359375,0.640625,2,0.37108340859413147,0.9880098700523376,0.9880098700523376,0.6169264912605286,0.2611557485513165,0.4424412904329822,0.2964029610157013,0.6288276753860182,126.85937118530273,0.19999999999999996,1.0,0.6324990391731262,0.2,0.0,1.0,30.0,0.46875,34.0,0.53125,0.53125,2.0,0.140625
S6,DynaMixEMATent,,,,,,,,,,2,64,55,0.859375,9.0,0.140625,0.859375,2,0.3253888487815857,0.9990754127502441,0.9990754127502441,0.6736865639686584,0.15772451960472386,0.5425528565702029,0.29972262382507325,0.7747685060650527,190.80019760131836,0.19999999999999996,1.0,0.6135437488555908,0.2,0.0,1.0,31.0,0.484375,33.0,0.515625,0.515625,2.0,0.359375
S6,DynaMixEMATent,,,,,,,,,,3,62,0,0.0,62.0,1.0,1.0,1,0.4048210680484772,0.9559930562973022,0.9559930562973022,0.5511720180511475,0.10109686598383352,0.6121052171269759,0.28679791688919065,0.8582493400147203,250.0717670917511,0.19999999999999996,1.0,0.6112709641456604,0.2,0.0,1.0,38.0,0.6129032258064516,24.0,0.3870967741935484,0.6129032258064516,2.0,0.5
S7,EMATent,1.9500423604768002e-06,1.9500423604768002e-06,0.9999999403953552,0.0,0.49999941498729183,0.5,5.850127081430401e-07,0.0,0.0,0,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.14260759949684143,0.14260759949684143,0.9797918796539307,0.0,0.4572177201509476,0.5,0.042782279849052425,0.0,0.0,1,64,35,0.546875,29.0,0.453125,0.546875,2,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.6942414045333862,0.6942414045333862,0.9216984510421753,1.0,0.2917275786399841,0.5,0.20827242136001586,0.0,0.0,2,64,46,0.71875,18.0,0.28125,0.71875,2,,,,,,,,,,,,,,,,,,,,,,
S7,EMATent,0.9888680577278137,0.9888680577278137,0.8953885436058044,1.0,0.2033395826816559,0.5,0.2966604173183441,0.0,0.0,3,38,25,0.6578947368421053,13.0,0.34210526315789475,0.6578947368421053,2,,,,,,,,,,,,,,,,,,,,,,
S7,DynaMixEMATent,,,,,,,,,,0,64,21,0.328125,43.0,0.671875,0.671875,2,2.692780753932311e-07,1.950052592292195e-06,1.950052592292195e-06,1.6807746305858018e-06,0.9999984399589719,9.75025250454132e-07,5.850157776876586e-07,9.750258208596208e-07,0.0001248033659067005,0.19999999999999996,0.0,7.060828465910163e-06,0.2,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,0.171875
S7,DynaMixEMATent,,,,,,,,,,1,64,35,0.546875,29.0,0.453125,0.546875,2,4.064848326379433e-05,0.00014162315346766263,0.00014162315346766263,0.0001009746702038683,0.9998857320774103,7.178097654942807e-05,4.2486946040298786e-05,7.178402643348569e-05,0.009188685187837109,0.19999999999999996,0.0,2.20498041016981e-05,0.2,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,0.046875
S7,DynaMixEMATent,,,,,,,,,,2,64,46,0.71875,18.0,0.28125,0.71875,2,1.9018494640477e-05,7.816972356522456e-05,7.816972356522456e-05,5.9151228924747556e-05,0.999865686364025,0.00011086271890549467,2.3450917069567367e-05,0.00011086531879889172,0.01419154749601148,0.19999999999999996,0.0,0.0001200700135086663,0.2,0.0,1.0,64.0,1.0,0.0,0.0,1.0,1.0,0.21875
S7,DynaMixEMATent,,,,,,,,,,3,38,25,0.6578947368421053,13.0,0.34210526315789475,0.6578947368421053,2,0.3658062517642975,0.5568116903305054,0.5568116903305054,0.19100548326969147,0.7059659941172284,0.12699049878361995,0.1670435070991516,0.15245754113923016,21.173035780055216,0.19999999999999996,1.0,0.4790347218513489,0.2,0.0,1.0,20.0,0.5263157894736842,18.0,0.47368421052631576,0.5263157894736842,2.0,0.1578947368421053
S8,EMATent,0.9689357876777649,0.9689357876777649,0.7404215931892395,1.0,0.20931926369667053,0.5,0.29068073630332947,0.0,0.0,0,64,16,0.25,48.0,0.75,0.75,2,,,,,,,,,,,,,,,,,,,,,,
S8,EMATent,0.9826889038085938,0.9826889038085938,0.6935312151908875,1.0,0.2051933288574219,0.5,0.29480667114257814,0.0,0.0,1,64,21,0.328125,43.0,0.671875,0.671875,2,,,,,,,,,,,,,,,,,,,,,,
S8,EMATent,0.48268693685531616,0.48268693685531616,0.9038544297218323,1.0,0.35519391894340513,0.5,0.14480608105659484,0.0,0.0,2,64,25,0.390625,39.0,0.609375,0.609375,2,,,,,,,,,,,,,,,,,,,,,,
S8,EMATent,0.9584428071975708,0.9584428071975708,0.7591890692710876,1.0,0.21246715784072878,0.5,0.2875328421592712,0.0,0.0,3,64,20,0.3125,44.0,0.6875,0.6875,2,,,,,,,,,,,,,,,,,,,,,,
S8,EMATent,0.3171871602535248,0.3171871602535248,0.9425626993179321,1.0,0.40484385192394257,0.5,0.09515614807605743,0.0,0.0,4,16,16,1.0,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S8,DynaMixEMATent,,,,,,,,,,0,64,16,0.25,48.0,0.75,0.75,2,0.18968215584754944,0.9689357876777649,0.9689357876777649,0.7792536616325378,0.43695832863920997,0.27236093505746056,0.29068073630332947,0.3839750997851533,62.01189041137695,0.19999999999999996,1.0,0.6144993901252747,0.2,0.0,1.0,36.0,0.5625,28.0,0.4375,0.5625,2.0,0.25
S8,DynaMixEMATent,,,,,,,,,,1,64,21,0.328125,43.0,0.671875,0.671875,2,0.160936638712883,0.9958270788192749,0.9958270788192749,0.8348904848098755,0.26256159426153675,0.43869028209268074,0.29874812364578246,0.6255816160855288,125.74482345581055,0.19999999999999996,1.0,0.5955495238304138,0.2,0.0,1.0,40.0,0.625,24.0,0.375,0.625,2.0,0.171875
S8,DynaMixEMATent,,,,,,,,,,2,64,25,0.390625,39.0,0.609375,0.609375,2,0.1835382878780365,0.5415419936180115,0.5415419936180115,0.3580036759376526,0.239203221942972,0.5983341799716245,0.16246259808540345,0.7143969673519566,160.40351104736328,0.19999999999999996,1.0,0.4131200909614563,0.2,0.0,1.0,57.0,0.890625,7.0,0.109375,0.890625,2.0,0.109375
S8,DynaMixEMATent,,,,,,,,,,3,64,20,0.3125,44.0,0.6875,0.6875,2,0.17759913206100464,0.855144202709198,0.855144202709198,0.6775450706481934,0.13846063306668094,0.6049961061205597,0.2565432608127594,0.8137610088543303,215.13274002075195,0.19999999999999996,1.0,0.5032013654708862,0.2,0.0,1.0,40.0,0.625,24.0,0.375,0.625,2.0,0.1875
S8,DynaMixEMATent,,,,,,,,,,4,16,16,1.0,,,1.0,1,0.027257164940238,0.22434605658054352,0.22434605658054352,0.19708889722824097,0.16890082778664442,0.7637953552391925,0.06730381697416306,0.8189112051057191,218.72227692604065,0.19999999999999996,1.0,0.4066659212112427,0.2,0.0,1.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0
S9,EMATent,0.8144184350967407,0.8144184350967407,0.8023407459259033,1.0,0.25567446947097777,0.5,0.2443255305290222,0.0,0.0,0,64,10,0.15625,54.0,0.84375,0.84375,2,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.854350209236145,0.854350209236145,0.7229340076446533,1.0,0.2436949372291565,0.5,0.2563050627708435,0.0,0.0,1,64,33,0.515625,31.0,0.484375,0.515625,2,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.9977191090583801,0.9977191090583801,0.7558428049087524,1.0,0.20068426728248598,0.5,0.29931573271751405,0.0,0.0,2,64,24,0.375,40.0,0.625,0.625,2,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.9428691864013672,0.9428691864013672,0.77886563539505,1.0,0.21713924407958984,0.5,0.28286075592041016,0.0,0.0,3,64,36,0.5625,28.0,0.4375,0.5625,2,,,,,,,,,,,,,,,,,,,,,,
S9,EMATent,0.7325436472892761,0.7325436472892761,0.7946275472640991,1.0,0.28023690581321714,0.5,0.21976309418678283,0.0,0.0,4,2,2,1.0,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,
S9,DynaMixEMATent,,,,,,,,,,0,64,10,0.15625,54.0,0.84375,0.84375,2,0.17025913298130035,0.8144184350967407,0.8144184350967407,0.6441593170166016,0.5029050927846213,0.25276937668635663,0.2443255305290222,0.3344950595767936,52.122779846191406,0.19999999999999996,1.0,0.5704067349433899,0.2,0.0,1.0,46.0,0.71875,18.0,0.28125,0.71875,2.0,0.34375
S9,DynaMixEMATent,,,,,,,,,,1,64,33,0.515625,31.0,0.484375,0.515625,2,0.13513855636119843,0.9522410035133362,0.9522410035133362,0.8171024918556213,0.29530599792963325,0.419021701016366,0.2856723010540008,0.5865959021813637,113.06620407104492,0.19999999999999996,1.0,0.5500800609588623,0.2,0.0,1.0,63.0,0.984375,1.0,0.015625,0.984375,2.0,0.015625
S9,DynaMixEMATent,,,,,,,,,,2,64,24,0.375,40.0,0.625,0.625,2,0.35970574617385864,0.9864306449890137,0.9864306449890137,0.626724898815155,0.17774214682956785,0.526328659673728,0.2959291934967041,0.747550750311168,176.1977653503418,0.19999999999999996,1.0,0.542294979095459,0.2,0.0,1.0,54.0,0.84375,10.0,0.15625,0.84375,2.0,0.125
S9,DynaMixEMATent,,,,,,,,,,3,64,36,0.5625,28.0,0.4375,0.5625,2,0.28655993938446045,0.8557581305503845,0.8557581305503845,0.5691981911659241,0.12231977334417063,0.620952787490714,0.25672743916511537,0.8354307964674839,230.9662857055664,0.19999999999999996,1.0,0.4598102569580078,0.2,0.0,1.0,51.0,0.796875,13.0,0.203125,0.796875,2.0,0.0625
S9,DynaMixEMATent,,,,,,,,,,4,2,2,1.0,,,1.0,1,0.10585970431566238,0.6631044149398804,0.6631044149398804,0.5572446584701538,0.1304723813319009,0.670596294186135,0.1989313244819641,0.8371270961911887,232.29249453544617,0.19999999999999996,1.0,0.5407789945602417,0.2,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
S10,EMATent,0.3380042612552643,0.3380042612552643,0.9467654824256897,1.0,0.3985987216234207,0.5,0.10140127837657928,0.0,0.0,0,64,35,0.546875,29.0,0.453125,0.546875,2,,,,,,,,,,,,,,,,,,,,,,
S10,EMATent,0.6584433913230896,0.6584433913230896,0.870768129825592,1.0,0.30246698260307314,0.5,0.19753301739692689,0.0,0.0,1,64,48,0.75,16.0,0.25,0.75,2,,,,,,,,,,,,,,,,,,,,,,
